"","commit_id","author_date","bugcount","fixcount","la","ld","nf","nd","ns","ent","revd","nrev","rtime","hcmt","self","ndev","age","nuc","app","aexp","rexp","oexp","arexp","rrexp","orexp","asexp","rsexp","osexp","asawr","rsawr","osawr","churn","buggy","fix","bugdens","strata"
"461","0360e5ed59813f5d7cb709cc7885d942e5fa2473",1365776687,0,1,1,23,1,1,1,0,TRUE,1,334012,1,FALSE,11,5119715,13,2,137,514,514,117,414,414,113,476,476,0.00850175255425461,0.0355731225296443,0.0355731225296443,24,FALSE,TRUE,0,"7"
"474","0376f73239d78abcd99fcb2dec82e8d1b5132296",1369657983,2,0,46,18,4,3,1,0.624448646910897,TRUE,3,106748,5,FALSE,1,11525172.75,2,2,173,691,758,169,594,657,132,119,149,0.6751269035533,0.609137055837564,0.761421319796954,64,TRUE,FALSE,0.03125,"7"
"481","03875c0ba56cb7f95f56a8a7901603e790f066d3",1364744473,0,1,78,70,3,2,1,0.724838355761012,TRUE,1,112340,1,FALSE,22,3500256.66666667,60,2,269,2384,2384,268,2060,2060,244,1650,1650,0.018563418699803,0.125094711319897,0.125094711319897,148,FALSE,TRUE,0,"7"
"485","038a27e88bd75c7e01157455fd97b680cfaf5d58",1367324051,0,0,37,37,2,1,1,1,TRUE,2,262759,2,FALSE,4,93064,11,2,412,558,558,322,458,458,383,518,518,0.0279110335804623,0.0377235063235935,0.0377235063235935,74,FALSE,FALSE,0,"7"
"511","03c761287f1a007c7177d90ed81341d0147eae05",1365428411,0,0,45,22,4,1,1,0.595844390999569,TRUE,3,1465179,3,FALSE,22,1097235,61,2,119,769,769,93,622,622,111,614,614,0.00841409360679138,0.0462023890015776,0.0462023890015776,67,FALSE,FALSE,0,"7"
"512","03c7e64ef5f3dfd10d61fd2473fb9f09b124c6e6",1371214894,0,0,9,83,5,3,1,0.910410373675734,TRUE,3,22238,4,FALSE,8,280070,27,4,186,2877,2983,180,2351,2451,75,2122,2170,0.00521226253343392,0.145600438927371,0.148892394211645,92,FALSE,FALSE,0,"7"
"554","041c4e280a0568fc1fd097f400470ed75449d8a5",1366399604,0,0,2,0,2,1,1,1,TRUE,1,1704,2,FALSE,9,4655880.5,9,1,272,2320,2402,270,1971,2052,94,1596,1629,0.00700280112044818,0.117720772519534,0.12015332448769,2,FALSE,FALSE,0,"7"
"573","0448b57eeda7f2c79cddd7d9d43a772737183dc1",1370960254,0,0,1,4,3,2,1,0.864973520717927,TRUE,1,685,2,FALSE,35,1358,188,1,2695,1394,3038,2235,1339,2527,1954,820,2159,0.13487409451535,0.0566402207657813,0.149016902380131,5,FALSE,FALSE,0,"7"
"578","0450d8119028905823a393a5598eb350b8b5d377",1363860346,0,0,6,2,1,1,1,0,TRUE,2,193280,9,FALSE,6,6735137,11,2,13,1215,1219,12,1037,1040,1,361,361,0.00493827160493827,0.893827160493827,0.893827160493827,8,FALSE,FALSE,0,"7"
"590","0462193b6fb97fbe7ccde496c33d82d4d5fce8c0",1367516551,0,0,7,2,1,1,1,0,TRUE,3,2329178,9,FALSE,18,779957,55,4,161,647,647,161,512,512,9,51,51,0.0173611111111111,0.0902777777777778,0.0902777777777778,9,FALSE,FALSE,0,"7"
"602","04770e5824cbde365e935b47bd287a9a81fff6f9",1363782369,2,1,85,11,4,1,1,0.971562177008186,TRUE,2,182600,2,FALSE,17,1434337,68,2,321,519,519,256,449,449,205,360,360,0.0158120970217992,0.0277095486644151,0.0277095486644151,96,TRUE,TRUE,0.0208333333333333,"7"
"608","048ce11557402f7689a384a6ab02d49e21159cb9",1368170854,0,0,2,1,1,1,1,0,TRUE,3,866152,5,FALSE,30,1545357,58,2,191,248,248,120,171,171,183,232,232,0.0131805157593123,0.0166905444126074,0.0166905444126074,3,FALSE,FALSE,0,"7"
"618","049763350775cdb037bbbcd1371cc111290537ba",1364474353,0,0,1,1,1,1,1,0,TRUE,4,136884,2,FALSE,1,5495415,1,2,43,157,157,43,157,157,41,136,136,0.00318785578747628,0.0103984819734345,0.0103984819734345,2,FALSE,FALSE,0,"7"
"643","04c5ea8deaaceb807cefcfbce1a1138b0cc52373",1369414880,0,0,11,0,2,1,1,0.439496986921513,TRUE,5,6747,2,FALSE,5,6003,15,1,319,296,541,313,286,526,301,272,501,0.02126910345799,0.0192267061060638,0.0353546024367913,11,FALSE,FALSE,0,"7"
"653","04d4664167362e4f4158717ae7fce2cdccb77483",1369228676,0,1,1,1,1,1,1,0,TRUE,1,23726,2,FALSE,26,5372479,46,3,178,349,349,176,347,347,7,17,17,0.0135363790186125,0.0304568527918782,0.0304568527918782,2,FALSE,TRUE,0,"7"
"655","04e8acde2fb0776e511255d2bec3ebb04ea122a3",1364558250,0,0,1,1,1,1,1,0,TRUE,1,6911,3,FALSE,10,2741,34,1,230,272,437,221,270,426,212,259,408,0.0161547212741752,0.0197193780811528,0.0310200985968904,2,FALSE,FALSE,0,"7"
"677","050fa849aeb60271a81544fc19c5eae668ec0c12",1365775939,0,0,52,53,8,2,2,0.82990697636497,TRUE,1,7508,3,FALSE,8,96891.3,40,1,363,243,539,360,233,527,258,224,419,0.0193182665771612,0.0167822779145223,0.0313269187737749,105,FALSE,FALSE,0,"7"
"681","05148b648d63eddca797fada19d131d8affdc456",1370378878,0,0,5,3,3,2,1,0.946394630357186,TRUE,1,527082,1,FALSE,14,13251132,33,2,2099,2274,2274,1554,1729,1729,1827,1973,1973,0.127174064282733,0.13733129261166,0.13733129261166,8,FALSE,FALSE,0,"7"
"682","051a0c794b050564c31d320861a87de2be55c1db",1367962838,0,0,15,0,1,1,1,0,TRUE,3,148055,4,FALSE,57,23416,208,2,131,1315,1315,115,1061,1061,16,168,168,0.0293103448275862,0.291379310344828,0.291379310344828,15,FALSE,FALSE,0,"7"
"697","05346f300383b322049e75158c1ab5481bfc2c40",1369124250,0,0,3,11,2,2,1,0.371232326640876,TRUE,3,1102,2,FALSE,29,37545,83,1,1208,2507,2838,1154,2096,2377,642,1778,1971,0.0456028368794326,0.126170212765957,0.139858156028369,14,FALSE,FALSE,0,"7"
"698","05351b0cde3e80d2d0ae3a838e802ff6086e4b59",1364219088,5,0,376,376,4,1,1,0.484242068595298,TRUE,9,3740382,16,FALSE,42,3851764,98,2,31,1125,1125,30,875,875,28,1016,1016,0.00220885063599665,0.0774621067865032,0.0774621067865032,752,TRUE,FALSE,0.00664893617021277,"7"
"721","0554341d9f684e6867b36a9ce6af7c846c64057d",1363622897,0,0,8,4,1,1,1,0,TRUE,1,26823,1,FALSE,29,546241,81,2,341,410,410,339,402,402,113,150,150,0.0220417633410673,0.0291956689868523,0.0291956689868523,12,FALSE,FALSE,0,"7"
"729","056f1ba351e233e5c3ac7b43d1e7e561dcc93ffb",1367920485,0,0,22,4,6,3,2,0.81725958889004,TRUE,2,90301,5,FALSE,3,81225.3333333333,36,1,280,1117,1321,278,1064,1266,106,560,635,0.00748408757081905,0.0392390011890606,0.0444848569629992,26,FALSE,FALSE,0,"7"
"730","056fe7e11e36f88e4e9fbe5838742d50aed3eda3",1370354972,1,1,31,6,3,2,1,0.512132189026103,TRUE,1,65664,5,FALSE,2,5848870,3,2,14,268,269,13,252,253,14,249,250,0.00104398663697105,0.0173997772828508,0.0174693763919822,37,TRUE,TRUE,0.027027027027027,"7"
"734","057e95e55511355db4ac5ff2411f8815d1773175",1367492900,0,0,2,1,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,3,FALSE,FALSE,0,"7"
"760","05b75bcea1a2d377584f360f28a66084b2cf8970",1368527646,2,1,3,2,1,1,1,0,TRUE,2,4711,3,FALSE,4,1203595,12,2,426,460,859,335,450,758,394,341,709,0.0281820776255708,0.0244006849315068,0.0506563926940639,5,TRUE,TRUE,0.4,"7"
"782","05e492cf7ab30286087f579cefd9829da569f48f",1370432907,1,1,10,2,2,1,1,0.811278124459133,TRUE,3,74783,3,FALSE,4,425427,21,2,442,1003,1414,346,902,1218,408,634,1014,0.0284442589888031,0.044161624591418,0.0705890534807706,12,TRUE,TRUE,0.0833333333333333,"7"
"793","05fa2ac505cc839282009f3faa2585c7ec3c06ce",1369317119,0,0,93,1,3,1,1,0.660637206930479,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,94,FALSE,FALSE,0,"7"
"796","0608949d4c2762db58fba65adfaa2b7be23cdba5",1365077245,0,0,2,1,1,1,1,0,TRUE,1,13051,3,FALSE,6,1204647,20,1,231,275,440,222,273,429,213,262,411,0.0161533816425121,0.0198520531400966,0.0310990338164251,3,FALSE,FALSE,0,"7"
"809","06224ffd13e2aba311c6dce4035290153b30954e",1368543885,0,0,7,0,1,1,1,0,TRUE,5,158811,10,FALSE,33,1525044,59,3,160,1101,1101,159,911,911,122,947,947,0.00876942820476258,0.0675887637245116,0.0675887637245116,7,FALSE,FALSE,0,"7"
"810","0623d832c70dee2e9027cb5590f5ce5d486f023a",1366974195,1,1,65,10,2,1,1,0.447499255036863,TRUE,4,2059302,2,FALSE,13,3669660,19,2,189,1274,1274,118,941,941,181,1162,1162,0.0132875812221654,0.0849091041833978,0.0849091041833978,75,TRUE,TRUE,0.0133333333333333,"7"
"816","0631caf55560a650d386978713955599362068d5",1365839495,0,0,5,5,2,1,1,0.970950594454669,TRUE,1,563039,2,FALSE,5,146515,9,3,241,4146,4146,191,3442,3442,198,3154,3154,0.0148186759997021,0.234939310447539,0.234939310447539,10,FALSE,FALSE,0,"7"
"824","06412bafcd0faffcae66989fe3651987ff96ccd1",1371118804,0,0,12,7,3,2,1,0.601284815822442,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,19,FALSE,FALSE,0,"7"
"836","0654c066d9b67e5c261b708196096311d695adcd",1363623400,0,0,74,68,3,1,1,0.839055087197932,TRUE,5,12404431,10,FALSE,32,409742,116,3,257,2674,2674,256,2306,2306,233,1926,1926,0.018004154804955,0.148264984227129,0.148264984227129,142,FALSE,FALSE,0,"7"
"838","065734005ea1a23e27818454d2fda0491b38411a",1371035026,0,0,92,73,3,3,2,0.743897931685349,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,165,FALSE,FALSE,0,"7"
"860","0692e64ef798aa248658144077479e3bd1fd6aa6",1367588306,0,0,3,0,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,3,FALSE,FALSE,0,"7"
"872","06acada8f60b5f8c4a36e120cb305cd5914402ff",1370873734,0,0,58,58,6,2,1,0.877375418445571,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,116,FALSE,FALSE,0,"7"
"878","06b6784c28eceddcbbde12419d1fc1362a071ab0",1366677746,0,0,2,0,2,1,1,1,TRUE,1,58440,5,FALSE,1,9448535,2,2,2032,2346,2346,1634,1927,1927,1772,2058,2058,0.13032931490738,0.151352543369597,0.151352543369597,2,FALSE,FALSE,0,"7"
"908","06fe7e6ad7b8e2443b0ccf4a5b488a0e556cf8e2",1365671347,0,0,7,1,1,1,1,0,TRUE,4,428514,7,FALSE,3,6045651,3,3,14,416,416,14,386,386,8,358,358,0.000673501459253162,0.0268652248746539,0.0268652248746539,8,FALSE,FALSE,0,"7"
"925","0715dc9ee32054c4a344dc7d8694cf0b8b6cbdbb",1370981027,0,0,1,0,1,1,1,0,TRUE,1,45904,1,FALSE,18,2456295,75,2,348,2438,2438,311,1841,1841,303,2120,2120,0.0209640714433487,0.146265774774154,0.146265774774154,1,FALSE,FALSE,0,"7"
"996","0798c6facb509655f136450230e74d99a08a11df",1367991064,0,0,6,5,2,1,1,0.845350936622436,TRUE,2,4728,2,FALSE,5,110066.5,6,1,2421,1132,2750,2035,1079,2313,1693,567,1884,0.121852970795569,0.0408574305855273,0.135592001150914,11,FALSE,FALSE,0,"7"
"1009","07b86f3c2e8d400df0cdc70d0db3a6c1fb9bcca6",1370119442,1,0,38,19,21,1,1,0.856206281933799,TRUE,2,386466,4,FALSE,1,7613895,1,4,72,952,952,70,838,838,68,640,640,0.0048197820620285,0.0447750768371053,0.0447750768371053,57,TRUE,FALSE,0.0175438596491228,"7"
"1017","07c7c419cc2231112ddb39b11c709bf3843ace6d",1369933007,0,0,7,5,3,3,2,0.920619835714305,TRUE,1,7065,2,FALSE,16,11643,109,1,2588,1284,2921,2154,1229,2437,1978,738,2188,0.11871625674865,0.0443311337732454,0.131313737252549,12,FALSE,FALSE,0,"7"
"1034","07ebb1a0613e0eb9df17784af6f66d73ebee1061",1369041228,0,0,23,18,3,2,2,0.965017498842152,TRUE,1,80380,2,FALSE,6,205225.6,22,1,2498,1200,2829,2088,1146,2370,1769,634,1962,0.125629924054227,0.0450706224714316,0.139328554191213,41,FALSE,FALSE,0,"7"
"1054","0812afeaa791a76498ecf667ef5432a2a7454f19",1370258858,0,0,11,3,3,1,1,0.797374810639693,TRUE,1,4968,2,FALSE,3,83712,21,1,1311,2617,2950,1256,2175,2457,742,1883,2078,0.0518528857561588,0.13148161071952,0.145090376160234,14,FALSE,FALSE,0,"7"
"1069","08301e13ba20e18f1f372deb948342e063ead63c",1367587076,0,0,14,0,12,1,1,0.982336812626325,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,14,FALSE,FALSE,0,"7"
"1094","085292adba8e6e7b3105b71abae82aff843f6708",1363876599,0,0,9,0,1,1,1,0,TRUE,1,353171,1,FALSE,0,0,0,2,76,123,123,75,119,119,69,82,82,0.522388059701492,0.619402985074627,0.619402985074627,9,FALSE,FALSE,0,"7"
"1098","0853b1607169708ec9d75ca023380dcc422259ca",1363964452,0,0,20,20,2,1,1,0.970950594454669,TRUE,1,15247,4,FALSE,3,436655,9,2,372,618,618,292,537,537,347,580,580,0.0265405735204393,0.0443105552165955,0.0443105552165955,40,FALSE,FALSE,0,"7"
"1112","08771130e8b5c08f031054115717742a6d1eea2d",1371112835,0,0,5,5,4,1,1,0.960964047443681,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,10,FALSE,FALSE,0,"7"
"1119","087edaae102a0ff84583c9346acb359e9ea8478d",1369726564,0,0,38,0,1,1,1,0,TRUE,1,20962,2,FALSE,3,46531,29,1,1268,2571,2904,1213,2138,2421,700,1840,2035,0.0492794376098418,0.129420035149385,0.143128295254833,38,FALSE,FALSE,0,"7"
"1138","089f6d4695cc86680085c0796be8a7c5f3f9e4a8",1363627875,0,0,4,4,1,1,1,0,TRUE,1,72994,1,FALSE,0,0,0,2,67,113,113,66,109,109,60,75,75,0.5,0.622950819672131,0.622950819672131,8,FALSE,FALSE,0,"7"
"1145","08ac38a6e368b56d4dfdd872b62eafe13cd93157",1367213560,0,0,17,10,2,1,1,0.950956048454973,TRUE,2,127560,4,FALSE,23,101670,54,3,2050,4422,4422,1627,3590,3590,1789,3379,3379,0.130371449380918,0.246176256372906,0.246176256372906,27,FALSE,FALSE,0,"7"
"1156","08bd47be3a58bcfc67637dc55e02e6b571552715",1369401499,0,0,22,0,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,22,FALSE,FALSE,0,"7"
"1157","08be36c1767b1e8e29938b572ad598a0fea689f1",1367315795,0,1,9,20,5,1,1,0.747880223899729,TRUE,1,10522,1,FALSE,20,93350,64,2,340,566,566,258,475,475,223,404,404,0.0162861712956231,0.0294459793514614,0.0294459793514614,29,FALSE,TRUE,0,"7"
"1165","08cae6047c607793a1dae9c1a20e3184602c1908",1363880652,0,0,2,2,1,1,1,0,TRUE,2,2053193,3,FALSE,1,0,2,3,132,285,285,121,263,263,121,242,242,0.00933221142813432,0.0185879293199725,0.0185879293199725,4,FALSE,FALSE,0,"7"
"1178","08d652ca67d4fb3240e4fe2d39d6518d67ecf02d",1371027228,0,0,11,4,1,1,1,0,TRUE,2,433251,9,FALSE,15,2147650,39,3,30,398,398,30,351,351,27,361,361,0.00192970365265334,0.0249483115093039,0.0249483115093039,15,FALSE,FALSE,0,"7"
"1235","093c9c94189018381a0e155b0fa421cc73dbb704",1368463197,0,0,15,12,3,1,1,0.826875953934666,TRUE,1,173028,2,FALSE,16,158199,85,1,2481,1186,2811,2084,1132,2364,1752,620,1944,0.125133842529802,0.0443286458705118,0.138839317581555,27,FALSE,FALSE,0,"7"
"1272","09961e4b798b98e1e35688ce692094186a8f5d07",1364376840,0,0,2,2,2,1,1,1,TRUE,1,16162,1,FALSE,2,490354,3,2,86,142,142,85,138,138,79,99,99,0.54421768707483,0.680272108843537,0.680272108843537,4,FALSE,FALSE,0,"7"
"1297","09df0ebc03fc613110c25f21ff984c206d532299",1366036969,0,0,2,2,1,1,1,0,TRUE,2,1149,2,FALSE,1,17553,1,1,188,1016,1186,177,965,1129,145,456,588,0.0108437314319667,0.0339423648247178,0.0437462863933452,4,FALSE,FALSE,0,"7"
"1318","0a170be576153b84ee6249f1a2b7cbce1ef10d84",1370889721,0,1,9,2,2,1,1,0.439496986921513,TRUE,2,14258602,10,FALSE,12,2876983,31,3,9,2868,2868,9,2388,2388,9,2114,2114,0.000690989496959646,0.146144278606965,0.146144278606965,11,FALSE,TRUE,0,"7"
"1321","0a1b89bff5015c8389807f55c1b39d360af55e9a",1369769645,0,1,5,2,1,1,1,0,TRUE,2,7788613,8,FALSE,57,37612,218,5,1236,5969,5969,977,4783,4783,178,280,280,0.299832495812395,0.470686767169179,0.470686767169179,7,FALSE,TRUE,0,"7"
"1334","0a29a82dfb04bafc8408e6d1843fde588b3d1b95",1370565852,0,1,1,1,1,1,1,0,TRUE,2,7321969,1,FALSE,16,44761,125,2,8,204,204,8,204,204,8,174,174,0.000624739691795085,0.0121477162293489,0.0121477162293489,2,FALSE,TRUE,0,"7"
"1361","0a7882f6b308296ff9d44d891d3bdfed91679ce2",1364231487,0,0,3574,15,69,7,2,0.816349029361898,TRUE,2,595708,2,FALSE,1,344413.011363636,1,2,106,121,121,89,103,103,98,111,111,0.00753424657534247,0.00852359208523592,0.00852359208523592,3589,FALSE,FALSE,0,"7"
"1405","0ace3112137b78cf7d150e9974e69ccfe6838533",1371460892,0,0,27,4,7,3,1,0.880019819925995,TRUE,10,11983201,29,FALSE,45,3109491.14285714,116,2,0,793,793,0,567,567,0,710,710,6.8497842317967e-05,0.0487019658880745,0.0487019658880745,31,FALSE,FALSE,0,"7"
