"","commit_id","author_date","bugcount","fixcount","la","ld","nf","nd","ns","ent","revd","nrev","rtime","hcmt","self","ndev","age","nuc","app","aexp","rexp","oexp","arexp","rrexp","orexp","asexp","rsexp","osexp","asawr","rsawr","osawr","churn","buggy","fix","bugdens","strata"
"715","074369c3f7f1ad61317a85fe45f68a3017e0a6d4",1349074610,0,0,3,3,1,1,1,0,TRUE,1,-21597401,7,FALSE,4,5939743,6,4,5,371,371,5,369,369,5,314,314,0.0165289256198347,0.867768595041322,0.867768595041322,6,FALSE,FALSE,0,"3"
"742","07845ad68f83952bbae36b4b115ff6c433e81fa3",1349394639,0,0,25,6,2,2,1,0.637387499222191,TRUE,1,4587997,2,FALSE,9,1351629.5,13,3,1269,846,1841,1263,825,1817,1155,792,1682,0.434259954921112,0.297896318557476,0.632231404958678,31,FALSE,FALSE,0,"3"
"764","07b4c21b42374721092c2a365ec81bc0cfbe873e",1346775389,0,0,1,1,1,1,1,0,TRUE,1,2530,0,TRUE,1,327213,13,1,114,114,114,114,114,114,109,109,109,0.578947368421053,0.578947368421053,0.578947368421053,2,FALSE,FALSE,0,"3"
"790","07e0b779fda808211853242415087753ca186ac4",1346797535,0,0,64,31,7,4,1,0.823986948422272,TRUE,3,26708,6,FALSE,70,714985.142857143,400,3,1074,554,1360,1074,554,1360,1012,433,1205,0.418941273779983,0.179487179487179,0.498759305210918,95,FALSE,FALSE,0,"3"
"798","07fb04a00b00ec58f3ecf7a40abd6b7161915cac",1351234627,1,0,41,32,1,1,1,0,TRUE,2,140728,10,FALSE,41,753,166,5,460,2272,2484,431,2248,2436,442,1981,2181,0.159295217547645,0.712693275800072,0.784609852571018,73,TRUE,FALSE,0.0136986301369863,"3"
"804","080394ae5347d0e60475511d17550e3115890185",1353521797,0,0,1,1,1,1,1,0,TRUE,1,-19253076,3,FALSE,1,1980649,2,3,136,373,403,136,373,403,121,340,360,0.257928118393235,0.720930232558139,0.763213530655391,2,FALSE,FALSE,0,"3"
"809","081424cb3d8118993344a04b77a21d4fefef00db",1352941340,0,0,57,62,11,5,1,0.905882583364845,TRUE,3,-19251169,7,FALSE,29,614224.545454545,107,2,106,340,412,105,340,411,38,316,321,0.0851528384279476,0.692139737991266,0.703056768558952,119,FALSE,FALSE,0,"3"
"813","081b652ce471c6c8c3de11edfc9deb47c48b2182",1351709465,0,0,204,171,19,11,1,0.656832632766363,TRUE,8,226450,6,FALSE,122,200533.526315789,791,2,52,910,943,52,877,910,49,840,871,0.0177367860943597,0.29833274210713,0.309329549485633,375,FALSE,FALSE,0,"3"
"846","0874cb9b69a0e82c527497c5d98b5b19039b5947",1346336879,2,0,34,0,2,2,1,0.322756958897398,TRUE,3,1664840,7,FALSE,10,675712,11,1,17,1041,1057,17,1041,1057,1,982,982,0.000842105263157895,0.413894736842105,0.413894736842105,34,TRUE,FALSE,0.0588235294117647,"3"
"857","089ad604cdce1f8944024f032a018e04e90d32f8",1347369897,0,0,28,4,1,1,1,0,TRUE,1,-25737715,2,FALSE,2,88764,2,2,32,323,326,32,322,325,29,279,281,0.0906344410876133,0.845921450151057,0.851963746223565,32,FALSE,FALSE,0,"3"
"870","08b3040a94afb48b653ad1bef48189ee0bd3ff7f",1346363667,0,0,71,32,1,1,1,0,TRUE,3,71678,5,TRUE,2,3842,5,1,1045,1045,1045,1045,1045,1045,985,985,985,0.413764162819975,0.413764162819975,0.413764162819975,103,FALSE,FALSE,0,"3"
"875","08bfa1c5b9ed168f0edda03e63b2e445068c514c",1347467683,0,0,4,5,1,1,1,0,TRUE,1,23614,2,FALSE,2,623942,3,2,405,199,569,405,199,569,21,122,128,0.153846153846154,0.86013986013986,0.902097902097902,9,FALSE,FALSE,0,"3"
"889","08f172bb6c14f75171ac29e1c257f9581202b7e9",1346889641,0,0,9,1,2,1,1,0.881290899230693,TRUE,2,33357,2,FALSE,40,80436,99,2,7,448,449,7,448,449,7,411,412,0.00329489291598023,0.169686985172982,0.170098846787479,10,FALSE,FALSE,0,"3"
"895","0903603971033536751ba40df98a3c39175d3189",1346957450,0,0,3,1,2,2,1,1,TRUE,2,14077,3,FALSE,3,393739,4,1,343,169,490,342,169,489,12,102,102,0.104,0.824,0.824,4,FALSE,FALSE,0,"3"
"951","099885fbb8d439d23774dbca1c84cecb55ceb9ec",1354153044,0,0,14,3,2,2,1,0,TRUE,4,-18949241,3,FALSE,4,2514011,4,2,112,392,463,111,392,462,44,363,367,0.0912778904665314,0.738336713995943,0.746450304259635,17,FALSE,FALSE,0,"3"
"970","09b903ed5e3306cf200328f41ce6df371923d03d",1348080063,0,0,21,5,5,5,1,0.89002668005268,TRUE,1,38242,6,FALSE,95,142832.8,397,4,1395,2117,2286,1393,2111,2279,1194,1807,1873,0.468260188087774,0.70846394984326,0.734326018808777,26,FALSE,FALSE,0,"3"
"998","09f70dc8d240f81324352c4887e44e67427b049b",1352436499,0,0,20,6,2,2,1,0.930586129131993,TRUE,4,-20382694,6,FALSE,12,3555,29,2,97,385,454,96,382,450,32,352,357,0.0744920993227991,0.796839729119639,0.808126410835214,26,FALSE,FALSE,0,"3"
"999","09f98c9caa495bc648f624ba3c46b912a88e6e2f",1352109472,0,0,460,0,5,4,1,0.629520891549969,TRUE,7,1391771,8,FALSE,0,0,0,3,26,286,304,26,286,304,1,178,178,0.00995024875621891,0.890547263681592,0.890547263681592,460,FALSE,FALSE,0,"3"
"1006","0a09bf5faeb30b675fdb8f517c61166ef794bad3",1346987030,0,0,3,1,2,2,1,1,TRUE,1,287640,6,FALSE,8,404482.5,16,6,347,768,1023,346,768,1022,249,513,707,0.102669404517454,0.211088295687885,0.290759753593429,4,FALSE,FALSE,0,"3"
"1135","0b756d75c43d5241bef9c5b8176710038feae79a",1349297305,0,0,1,1,1,1,1,0,TRUE,1,2200,7,FALSE,5,696294,8,2,6,154,155,6,153,154,5,147,148,0.0277777777777778,0.685185185185185,0.689814814814815,2,FALSE,FALSE,0,"3"
"1163","0bb5d6da135c4a234dcd5443ac0dff7147f56992",1346655353,0,0,17,29,2,2,1,0.96563613337061,TRUE,1,113041,3,FALSE,10,2946821,17,3,20,88,101,20,88,101,18,78,89,0.101604278074866,0.422459893048128,0.481283422459893,46,FALSE,FALSE,0,"3"
"1179","0bd4a04afb35d7e60b34b8a1aaab45b7805cad15",1346675004,0,0,10,1,1,1,1,0,TRUE,5,206837,12,FALSE,63,14920,190,3,292,1462,1561,292,1461,1560,278,1294,1383,0.116104868913858,0.538909696213067,0.575946733250104,11,FALSE,FALSE,0,"3"
"1188","0bf27df376ae45a0dd23d37f099afe57ec05ad86",1352687678,0,0,111,0,4,4,1,0.781418110799296,TRUE,7,1605376,20,FALSE,30,145546.5,89,3,9,1067,1073,9,1030,1036,9,883,889,0.00339904826648538,0.300475866757308,0.302515295717199,111,FALSE,FALSE,0,"3"
"1189","0bf28bec6097d128aa439b288b249fafcac7dbc0",1350424072,0,0,26,21,9,5,1,0.91429735915551,TRUE,7,797353,24,FALSE,83,1283171.11111111,320,5,0,652,652,0,652,652,0,585,585,0.000369685767097967,0.216635859519409,0.216635859519409,47,FALSE,FALSE,0,"3"
"1191","0bf7d5f746ad9088b24142e7bca7e5b39d1cf206",1351437622,0,0,12,14,1,1,1,0,TRUE,3,176636,5,FALSE,70,36348,214,2,7,1521,1524,7,1510,1513,7,1411,1414,0.00286327845382963,0.505368647100931,0.506442376521117,26,FALSE,FALSE,0,"3"
"1196","0bfdf3dc57ab122db7c9c6c36caf097dc04bde77",1351033063,0,0,2,16,2,1,1,0.852405178649479,TRUE,1,125141,2,FALSE,80,5538,215,2,201,1251,1346,201,1238,1333,181,1058,1143,0.0663265306122449,0.385932944606414,0.416909620991254,18,FALSE,FALSE,0,"3"
"1214","0c1fb6a1390b32b1c02c25af5301a0a7631aa52c",1353010372,0,0,2,1,1,1,1,0,TRUE,1,7142,4,FALSE,19,136443,40,3,499,1459,1785,458,1417,1706,480,1228,1542,0.160869565217391,0.411036789297659,0.516053511705686,3,FALSE,FALSE,0,"3"
"1226","0c3dd5af4c65dcafbd29e4bd50a1942f73aa60a9",1353038932,0,0,1338,16,12,5,2,0.84490201666301,TRUE,10,-18832564,31,FALSE,55,78909,137,2,130,326,403,130,319,396,118,284,350,0.213644524236984,0.511669658886894,0.63016157989228,1354,FALSE,FALSE,0,"3"
"1228","0c47b74b84a274a7380ace9596b8b1fce62576df",1347645543,0,0,1,1,1,1,1,0,TRUE,1,4669,3,FALSE,4,3348405,4,3,421,1007,1296,421,1005,1294,377,938,1192,0.149940499801666,0.372471241570805,0.473224910749703,2,FALSE,FALSE,0,"3"
"1270","0cba85cb267994018c8a0d5e40b2ed0b5a7837df",1347923381,0,0,37,28,2,2,1,0.979241535039687,TRUE,3,194163,6,FALSE,36,1084087.5,88,3,1155,1530,1530,1154,1526,1526,1086,1441,1441,0.42947451600158,0.569735282497037,0.569735282497037,65,FALSE,FALSE,0,"3"
"1306","0d1b42007b9be753c4724bfa5a42d66eeb9c4c64",1351882922,0,0,94,2,4,4,2,0.921154676162717,TRUE,3,284666,8,FALSE,12,2174894.5,22,2,43,224,237,43,218,231,43,220,233,0.166037735849057,0.833962264150943,0.883018867924528,96,FALSE,FALSE,0,"3"
"1333","0d4e6dbe6f17d0a8d0f93833c1ea70f79944d945",1351027525,0,0,258,308,26,14,1,0.724359798190279,TRUE,1,101252,5,FALSE,153,6879.61538461538,928,3,399,2029,2174,399,2005,2150,378,1762,1890,0.138321167883212,0.643430656934307,0.69014598540146,566,FALSE,FALSE,0,"3"
"1336","0d51778bca2f7eb8a1ba4fb89e0e9a47c73fc466",1352150261,0,0,1,3,1,1,1,0,TRUE,2,237859,10,FALSE,78,5720,391,5,517,1317,1317,517,1280,1280,462,1225,1225,0.160652324774462,0.425399028452464,0.425399028452464,4,FALSE,FALSE,0,"3"
"1354","0d813e44ff126640ffbc4f915be5b2fa203c7811",1354072286,0,0,169,0,5,5,1,0.644021207326974,TRUE,8,6192259,16,FALSE,31,12655.8,104,3,4,1277,1280,4,1214,1217,4,1082,1085,0.00161864681126578,0.350598899320168,0.351570087406928,169,FALSE,FALSE,0,"3"
"1369","0d9ce8319d75bfbd69fe4e0759aeed38e6054e56",1352426262,0,0,291,196,8,5,1,0.800874753098002,TRUE,6,495917,11,FALSE,31,151490.25,97,3,489,1524,1762,449,1484,1693,470,1317,1545,0.161135819363667,0.450906602805337,0.528908655490934,487,FALSE,FALSE,0,"3"
"1373","0daebe727246eef501c54adaa678995467e3060b",1351021494,0,0,8,0,3,3,1,0.985056822321508,TRUE,2,13342,2,FALSE,91,11544,451,2,35,1564,1573,35,1554,1563,34,1441,1449,0.0127877237851662,0.526854219948849,0.529777128242601,8,FALSE,FALSE,0,"3"
"1396","0dea610cbb57ad8d72f3b12840678531ffe95569",1353335383,0,0,67,85,1,1,1,0,TRUE,9,-18496327,11,FALSE,19,569818,69,2,16,362,363,16,362,363,16,334,335,0.0363247863247863,0.715811965811966,0.717948717948718,152,FALSE,FALSE,0,"3"
"1399","0df60e98790c722aef59d0015c209ea0944e62c0",1352744359,1,0,239,34,18,7,1,0.701339901366203,TRUE,7,4607194,17,FALSE,127,233914,878,2,1,1369,1370,1,1332,1333,0,1170,1170,0.000339443312966735,0.397488119484046,0.397488119484046,273,TRUE,FALSE,0.00366300366300366,"3"
"1400","0df84e9bba8d5a77680cc65fd5488e9a5298f2cd",1348620903,0,0,124,18,7,2,1,0.774573474611405,TRUE,13,1434382,12,FALSE,71,5304,215,2,11,1214,1220,11,1207,1213,11,993,999,0.00460652591170825,0.381573896353167,0.383877159309021,142,FALSE,FALSE,0,"3"
"1403","0dfc97d6bebe3c8da8e7e20d63319c2ac4fa53f2",1352853614,0,0,14,75,1,1,1,0,TRUE,1,494803,3,FALSE,66,55501,172,3,1372,612,1782,1353,596,1747,1280,563,1653,0.431167956916863,0.189835072366207,0.556714910804443,89,FALSE,FALSE,0,"3"
"1407","0e0d46353e41951ea177c270b29b3aac2de87c5c",1347479417,0,0,35,0,1,1,1,0,TRUE,4,182002,7,FALSE,6,7975,17,2,6,1366,1368,6,1365,1367,5,1270,1272,0.00241060666934512,0.510646846122941,0.511450381679389,35,FALSE,FALSE,0,"3"
"1408","0e11414307e1c5fdbfece7e59244a8b359944a26",1353537858,0,0,53,44,1,1,1,0,TRUE,1,5015,3,FALSE,82,11,419,2,715,1281,1823,676,1262,1770,566,1221,1618,0.18565815324165,0.400130975769483,0.530124426981008,97,FALSE,FALSE,0,"3"
"1438","0e5542ac4c24472b793d7b0cf8bbb223fd99b031",1353886411,0,0,1,1,1,1,1,0,TRUE,1,3665,1,FALSE,3,1194623,4,1,980,80,1000,871,80,891,461,67,470,0.763636363636364,0.112396694214876,0.778512396694215,2,FALSE,FALSE,0,"3"
"1448","0e6f300360a5797b267b89bf8244b86b7e3eedd1",1352321786,0,0,38,0,1,1,1,0,TRUE,3,420749,2,FALSE,4,805939,4,2,74,894,921,74,894,921,71,817,842,0.0248275862068966,0.282068965517241,0.290689655172414,38,FALSE,FALSE,0,"3"
"1468","0ea8a37db8c369c245584702d90daf3c94bf6f79",1352385441,0,0,3,1,1,1,1,0,TRUE,3,356432,3,FALSE,72,61025,226,2,76,899,926,76,899,926,73,822,847,0.0254557963536292,0.283109735122119,0.291709666322669,4,FALSE,FALSE,0,"3"
"1490","0edd4cc1f14ed72654186fb7930811f44369d129",1348011704,0,0,60,7,5,3,1,0.887098757873505,TRUE,7,112398,9,FALSE,70,513968,238,1,1277,1165,1277,1276,1164,1276,1195,1096,1195,0.470125786163522,0.431210691823899,0.470125786163522,67,FALSE,FALSE,0,"3"
"1494","0ee5e7e8486edddc32b9df8cfa77478266f40b5c",1353096252,0,0,1,23,17,10,1,0.950918048454244,TRUE,2,254749,2,FALSE,47,832046.117647059,260,2,972,317,1075,871,304,972,453,188,467,0.760469011725293,0.316582914572864,0.78391959798995,24,FALSE,FALSE,0,"3"
"1519","0f2604947f121a6ae69e6f8f8a1e48d8a7d45e7a",1354017720,0,0,3,1,2,2,1,0.811278124459133,TRUE,2,199864,3,FALSE,14,534094,30,2,20,1431,1440,19,1304,1313,6,484,484,0.011437908496732,0.792483660130719,0.792483660130719,4,FALSE,FALSE,0,"3"
"1543","0f578217beee6b7737e52ef1e4d221b0ecd695e1",1352995597,0,0,42,0,1,1,1,0,TRUE,2,85008,5,FALSE,0,0,0,2,30,2063,2069,30,2027,2033,27,1940,1945,0.00938023450586265,0.650251256281407,0.651926298157454,42,FALSE,FALSE,0,"3"
"1549","0f678085fed5e10417cc95e0d84293f2cc1e2c78",1351808029,0,0,2,0,1,1,1,0,TRUE,2,337304,5,FALSE,47,1610,168,4,802,748,1252,791,699,1198,764,687,1167,0.268987341772152,0.241912798874824,0.410689170182841,2,FALSE,FALSE,0,"3"
"1575","0fa231f718662f2b83c11ffc39f977fdc8941107",1347321910,1,0,112,2,2,2,1,0.485460760745913,TRUE,2,178341,5,FALSE,6,178761.5,8,3,23,1432,1437,23,1432,1437,6,1256,1257,0.00284321689683184,0.510560519902518,0.510966693744923,114,TRUE,FALSE,0.0087719298245614,"3"
"1591","0fce37b2988aff8266afb53015d85f32424643b5",1351284849,0,0,4,2,1,1,1,0,TRUE,1,9480,3,FALSE,3,255451,4,2,490,1067,1453,490,1053,1439,436,885,1224,0.156855707106963,0.318018664752333,0.439698492462312,6,FALSE,FALSE,0,"3"
"1608","0ff186758d6cbc4ead3e91ff361b56b5f4ab9575",1346484434,0,0,38,41,1,1,1,0,TRUE,4,-26450696,7,FALSE,15,5595,35,2,162,179,265,162,179,265,155,136,215,0.561151079136691,0.492805755395683,0.776978417266187,79,FALSE,FALSE,0,"3"
"1638","103ba151619a2e44b6eff39f99332edc3c4d1dad",1349119113,0,0,19,0,1,1,1,0,TRUE,7,262972,12,FALSE,10,250203,33,3,21,1392,1392,21,1386,1386,21,1296,1296,0.00835548803646031,0.49259399924041,0.49259399924041,19,FALSE,FALSE,0,"3"
"1647","1056677bb6e5bda331270100b577f085cd0b5067",1347957705,0,0,99,0,3,2,1,0.823606676288002,TRUE,24,3571411,28,FALSE,32,1089783.66666667,64,2,3,1788,1788,3,1784,1784,3,1554,1554,0.00157790927021696,0.613412228796844,0.613412228796844,99,FALSE,FALSE,0,"3"
"1699","10caf4b48fa67b160e6024a801efbda292d44ebf",1350942810,0,0,62,7,3,3,1,0.725549604269121,TRUE,6,2479914,15,FALSE,57,918322,163,4,184,2473,2496,181,2419,2441,164,2126,2138,0.0605060506050605,0.77997799779978,0.784378437843784,69,FALSE,FALSE,0,"3"
"1703","10d503b27b8e5abbd8802b3107acd35024761558",1349206777,0,0,10,6,4,3,1,0.750807235905091,TRUE,3,1063821,5,FALSE,77,100482,240,3,164,1651,1686,163,1635,1669,146,1461,1485,0.0555765595463138,0.552741020793951,0.561814744801512,16,FALSE,FALSE,0,"3"
"1715","10f31f7c43510df6883238d47abde76e4aca2182",1349195368,0,0,11,0,1,1,1,0,TRUE,4,717964,11,FALSE,10,76255,34,2,22,1228,1231,22,1222,1225,22,1146,1149,0.00871212121212121,0.434469696969697,0.435606060606061,11,FALSE,FALSE,0,"3"
"1741","114109dbf4094ae6b6333d41c84bebf6f85c4e48",1347538022,0,0,1,1,1,1,1,0,TRUE,1,6441,3,FALSE,18,1500566,25,3,80,985,1040,79,983,1037,49,791,825,0.0200240288346015,0.317180616740088,0.330796956347617,2,FALSE,FALSE,0,"3"
"1769","1182871ddde43ff8721599d7cb22b211e09e0108",1347968440,0,0,42,1,3,2,1,0.329313204045612,TRUE,1,166762,2,FALSE,16,631129,78,3,97,1052,1055,96,1035,1038,27,405,408,0.0533333333333333,0.773333333333333,0.779047619047619,43,FALSE,FALSE,0,"3"
"1816","11fb7b4c910e499a396bb37627a5337990f1c015",1347095704,0,0,29,4,1,1,1,0,TRUE,1,-25923723,2,FALSE,6,757498,13,2,4,298,298,4,297,297,4,254,254,0.0164473684210526,0.838815789473684,0.838815789473684,33,FALSE,FALSE,0,"3"
"1824","121a51911b6c88f97783cf57967506d81de12188",1349287207,0,0,2,0,2,2,1,1,TRUE,2,171065,3,FALSE,6,1033730,9,2,42,231,241,42,231,241,29,147,150,0.177514792899408,0.875739644970414,0.893491124260355,2,FALSE,FALSE,0,"3"
"1825","121a79317cbeec83025c1fafdf472982c8de035d",1351517857,1,0,41,1,2,2,1,0.371232326640876,TRUE,2,-21356778,6,FALSE,8,318169,19,7,285,601,666,285,598,663,262,304,358,0.664141414141414,0.77020202020202,0.906565656565657,42,TRUE,FALSE,0.0238095238095238,"3"
"1840","124e75bc1bd0dd7eaeede5889d6a3441ad9694b1",1349580521,0,0,229,131,2,2,2,0.353359335021421,TRUE,6,396260,10,FALSE,16,631363,37,2,3,104,107,3,104,107,0,101,101,0.00423728813559322,0.432203389830508,0.432203389830508,360,FALSE,FALSE,0,"3"
"1851","12674de39673975ec9a9bf9eaee3bd7956bf9bcb",1352497004,0,0,2,2,1,1,1,0,TRUE,1,-20575741,2,FALSE,4,157289,4,2,45,439,454,45,433,448,36,380,386,0.0829596412556054,0.854260089686099,0.867713004484305,4,FALSE,FALSE,0,"3"
"1890","12e264d58f052f192f3408f5cd8637809eff085b",1353077401,0,0,57,18,3,2,1,0.981014714075629,TRUE,7,954259,13,FALSE,14,366,22,2,122,896,976,121,859,938,63,723,751,0.0212695247590562,0.240611498836823,0.24991691591891,75,FALSE,FALSE,0,"3"
"1956","136fd2f26b7b32e87f8ab9ff88025324e269c926",1352790439,0,0,15,10,10,4,1,0.991255257574648,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,25,FALSE,FALSE,0,"3"
"1964","137e0d7458ff786aad339aac3f0021ee337d5290",1353009072,0,0,4,1,1,1,1,0,TRUE,1,35161,2,FALSE,49,251107,179,2,12,1257,1259,12,1240,1242,10,1197,1198,0.00368016058882569,0.400802944128471,0.401137504182001,5,FALSE,FALSE,0,"3"
"1977","13a3486cda2d17b64ff90440d4acc305d7c6443e",1352427378,0,0,7,11,1,1,1,0,TRUE,2,-20645168,3,FALSE,6,816872,9,2,113,190,279,113,186,275,103,166,246,0.236363636363636,0.379545454545455,0.561363636363636,18,FALSE,FALSE,0,"3"
"2020","13ff1ea8f1aa81274f45cd0480ee5b7649fe03a6",1350894742,0,0,1,1,1,1,1,0,TRUE,1,210523,3,FALSE,76,150770,357,2,18,1946,1949,18,1924,1927,17,1696,1698,0.00662008091210004,0.624126517101876,0.624862081647665,2,FALSE,FALSE,0,"3"
