"","commit_id","author_date","bugcount","fixcount","la","ld","nf","nd","ns","ent","revd","nrev","rtime","hcmt","self","ndev","age","nuc","app","aexp","rexp","oexp","arexp","rrexp","orexp","asexp","rsexp","osexp","asawr","rsawr","osawr","churn","buggy","fix","bugdens","strata"
"107","00d68d29810184789c306aa5f74273be32d1dd6a",1360185868,0,0,9,9,2,1,1,0.991076059838222,TRUE,1,35939,3,FALSE,3,1613,14,4,236,306,306,235,305,305,204,263,263,0.0170180972937075,0.0219159887099452,0.0219159887099452,18,FALSE,FALSE,0,"3"
"111","00d8de8589fc799015af1aa9a84e268fba4d6a74",1360525512,0,0,68,53,2,1,1,0.991657444898578,TRUE,3,33511,6,FALSE,12,79523.5,17,3,199,1209,1209,178,1066,1066,159,640,640,0.0131893496001978,0.0528398318357926,0.0528398318357926,121,FALSE,FALSE,0,"3"
"114","00e0923e6044323a58af53217547c61a9e6ff2c1",1358272706,0,0,1,1,1,1,1,0,TRUE,1,176722,1,FALSE,14,1039265,34,2,320,1992,1992,290,1833,1833,153,609,609,0.0316937641490019,0.125540234616176,0.125540234616176,2,FALSE,FALSE,0,"3"
"151","01292ac849363eea97bcb981ccded1279dc95e6c",1360581632,0,0,1,1,1,1,1,0,TRUE,1,47316,1,FALSE,53,773319,188,3,105,1486,1486,85,1281,1281,1,146,146,0.00378071833648393,0.277882797731569,0.277882797731569,2,FALSE,FALSE,0,"3"
"153","012d3750e79ebe4ceaffc0aa2a6bcccd02d47614",1367556310,0,0,24,1,3,2,2,0.680345483920111,TRUE,8,6057290,5,FALSE,17,2954120.66666667,37,2,129,2173,2173,102,1699,1699,129,2095,2095,0.00804455445544554,0.12970297029703,0.12970297029703,25,FALSE,FALSE,0,"3"
"160","0136252cb2973824b7f97abad1d4c3a4d9301178",1355912830,0,0,123,191,28,6,1,0.854103064121689,TRUE,3,732883,3,FALSE,17,2725765.78571429,30,2,135,1498,1498,130,1359,1359,31,78,78,0.0543293718166384,0.134125636672326,0.134125636672326,314,FALSE,FALSE,0,"3"
"174","014e00ebdc5fd08f5b2524e29c9b9531ede907d2",1360920806,0,0,2,0,1,1,1,0,TRUE,1,9834,3,FALSE,2,154500,3,1,192,120,311,191,119,309,181,89,269,0.0148220539131851,0.0073295870999267,0.0219887612997801,2,FALSE,FALSE,0,"3"
"175","014f00c11f69a60fa33509bf11b9ebda986f6dc0",1357130913,0,0,100,0,2,2,2,0.841464636208176,TRUE,4,1817400,5,FALSE,0,0,0,2,345,442,442,307,396,396,305,390,390,0.0259080518161036,0.0331047328761324,0.0331047328761324,100,FALSE,FALSE,0,"3"
"178","01518ec2e28bfc9f95a8f440a77814a69b92a447",1366989201,0,0,23,2,1,1,1,0,TRUE,9,333872,3,FALSE,4,102090,5,2,271,498,498,261,486,486,251,466,466,0.0183874498358263,0.0340751550529004,0.0340751550529004,25,FALSE,FALSE,0,"3"
"181","01543f8b7da9b7f3c9a3065f11a5ff1665b7c956",1369840331,0,0,3,3,1,1,1,0,TRUE,1,7632220,2,FALSE,5,1129851,11,4,1242,1486,1486,980,1196,1196,593,765,765,0.0416462174858024,0.0537053915726004,0.0537053915726004,6,FALSE,FALSE,0,"3"
"203","018937c7ba8b9afb85b8ae7ccb2aba438768cdf5",1366279882,0,0,59,1,1,1,1,0,TRUE,1,46622,1,FALSE,4,2393845,5,2,68,226,226,61,216,216,7,127,127,0.0432432432432432,0.691891891891892,0.691891891891892,60,FALSE,FALSE,0,"3"
"204","0189cd123dde5bf93adb1b26e68ece5674551724",1363114837,0,0,1,0,1,1,1,0,TRUE,1,272472,2,FALSE,54,376561,194,2,1128,633,1378,962,574,1190,151,62,165,0.276363636363636,0.114545454545455,0.301818181818182,1,FALSE,FALSE,0,"3"
"213","0194fa135b1d84a8c8d70ed8a0ff46eef0289fb7",1362905727,0,0,179,47,3,2,1,0.504583603126479,TRUE,2,324243,6,FALSE,11,2005617.33333333,31,4,243,2578,2578,242,2276,2276,220,1811,1811,0.0172427245065148,0.14137473667785,0.14137473667785,226,FALSE,FALSE,0,"3"
"224","01b10d7da1abe237f6f70b201a32d693c0d1d47a",1366806951,0,0,68,0,2,1,1,0.959686893774217,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,68,FALSE,FALSE,0,"3"
"225","01b1a53e4d1e3b4fbc1041bf9c71fc668fbb7a48",1359454506,0,0,1,1,1,1,1,0,TRUE,2,170264,2,FALSE,1,5266578,3,1,52,689,730,48,646,685,24,35,53,0.328947368421053,0.473684210526316,0.710526315789474,2,FALSE,FALSE,0,"3"
"228","01b6eea4157a7a3d45e55e3ada9786aaaccb99fb",1370894190,0,0,1,0,1,1,1,0,TRUE,1,44192,2,FALSE,11,6947309,19,3,183,2370,2370,165,1782,1782,153,2029,2029,0.0106405030055966,0.140261175982865,0.140261175982865,1,FALSE,FALSE,0,"3"
"231","01bc34088eb8e7fb4842fa1c2117cddbac086136",1367307306,0,0,18,0,2,2,2,0.91829583405449,TRUE,4,687421,7,FALSE,28,3075661,58,2,231,639,639,201,519,519,209,613,613,0.0130418581542666,0.0381319090796174,0.0381319090796174,18,FALSE,FALSE,0,"3"
"238","01cbd7e4b5ef841c9e091f54cb7ffa6bb059ac31",1366612523,0,0,49,24,3,2,2,0.871706755446791,TRUE,6,130798,13,FALSE,22,205483.333333333,47,2,165,449,449,150,420,420,122,398,398,0.00772564537403429,0.0250612398718673,0.0250612398718673,73,FALSE,FALSE,0,"3"
"256","01f1ef11856a683fa843d7e9c0147e244f0d1694",1355752353,0,1,5,5,1,1,1,0,TRUE,2,110232,5,FALSE,17,965380,45,2,458,1121,1121,399,1037,1037,417,945,945,0.0369813323896311,0.0836945943554809,0.0836945943554809,10,FALSE,TRUE,0,"3"
"259","01f3ef20502c09ae0b001aa06212b646223a2ddd",1365778869,0,0,7,4,3,2,1,0.992215060722018,TRUE,1,252525,4,FALSE,33,3991976.66666667,50,1,18,1178,1184,18,978,984,18,565,571,0.00141674744612631,0.0422041607635523,0.042651554693908,11,FALSE,FALSE,0,"3"
"263","01fb843af88d949cd38b494a60bb64b730a045d2",1363640035,2,0,530,3,6,3,2,0.806581531187352,TRUE,41,21560570,16,TRUE,42,440512.5,217,1,714,714,714,593,593,593,688,688,688,0.0450209095661265,0.0450209095661265,0.0450209095661265,533,TRUE,FALSE,0.00375234521575985,"3"
"270","021704693a2f5a0c378c301fa75c5164fa8981a2",1357681971,0,0,219,284,6,1,6,0.363307264333231,TRUE,3,157427,4,FALSE,4,25295.6666666667,177,2,1697,1936,1936,1516,1728,1728,170,177,177,0.960674157303371,1,1,503,FALSE,FALSE,0,"3"
"275","021a2ff9c94005bfcf7245e330a5d03da4437af9",1359556748,0,0,3,0,1,1,1,0,TRUE,1,6654,2,FALSE,0,0,0,1,1925,703,2191,1698,659,1922,1211,158,1352,0.102175012645422,0.0134041476985331,0.114061709661103,3,FALSE,FALSE,0,"3"
"282","02285d735e7d3bd8ddfb61b7ea5e16da4ad522d1",1357660538,0,0,217,30,11,4,2,0.830627453286673,TRUE,5,1241194,3,TRUE,13,9833.45454545455,51,1,173,173,173,173,173,173,167,167,167,0.0122842936531149,0.0122842936531149,0.0122842936531149,247,FALSE,FALSE,0,"3"
"290","02311c07cf98d5a39a05a81aac5d5fc318f2d822",1368879578,0,0,101,101,10,1,1,0.875106499823442,TRUE,2,434582,3,FALSE,24,159421,124,2,135,354,354,119,324,324,106,312,312,0.00759943181818182,0.0222301136363636,0.0222301136363636,202,FALSE,FALSE,0,"3"
"295","023644cae1f22bb0d01c0ee540e0eb083abefb25",1361974755,0,0,2,2,2,1,1,1,TRUE,1,16882,1,FALSE,4,1980937,10,2,113,457,457,93,376,376,92,426,426,0.00743108270075909,0.0341190571314423,0.0341190571314423,4,FALSE,FALSE,0,"3"
"297","023f4ec1a135d1a3bd9ce659b095bd4ed2e8b806",1361443090,0,0,463,0,5,2,1,0.785919927973572,TRUE,9,2344073,5,FALSE,7,1726569.8,12,2,68,270,270,52,253,253,17,35,35,0.00357426528991263,0.00714853057982526,0.00714853057982526,463,FALSE,FALSE,0,"3"
"314","0260ce13992c945ca3982f4e517a191242c29035",1358090887,0,0,1,1,1,1,1,0,TRUE,1,3839,2,FALSE,4,664,88,1,1727,526,1974,1540,497,1759,84,68,88,0.955056179775281,0.775280898876405,1,2,FALSE,FALSE,0,"3"
"320","02679d93c4455d8d2f74002574a87801269fde56",1367504107,0,0,1,0,1,1,1,0,TRUE,3,471581,8,FALSE,21,4085495,50,3,17,2542,2542,17,2160,2160,6,495,495,0.00131950989632422,0.0934967012252592,0.0934967012252592,1,FALSE,FALSE,0,"3"
"321","026b007c84ae91e2df7ce0d19f34f1ad1e3d0276",1362596683,0,0,50,2,4,1,1,0.657912166762854,TRUE,1,7974,2,FALSE,4,158229,55,1,874,2117,2418,825,1834,2087,322,1395,1567,0.0253831041257367,0.109705304518664,0.123222003929273,52,FALSE,FALSE,0,"3"
"324","02713994bf9c72a3cf1ab55b780ab23916d6f79b",1365781838,0,0,10,0,3,1,1,0.960229717860761,TRUE,1,583928,5,FALSE,1,11067777,1,3,19,2968,2973,19,2401,2406,19,1981,1986,0.00149086843086098,0.147745061498323,0.148117778606038,10,FALSE,FALSE,0,"3"
"332","0282856c63bba88a8eeff692940bb76c80f4bca4",1357644939,0,0,46,13,3,1,3,0.938518763204728,TRUE,1,2323,2,FALSE,4,28118.3333333333,72,1,1690,484,1928,1512,457,1724,70,42,72,0.972602739726027,0.589041095890411,1,59,FALSE,FALSE,0,"3"
"340","029029fa97b8f11b2384040f12dc1ca6b31e03a6",1359978179,0,0,1,0,1,1,1,0,TRUE,2,504014,2,FALSE,3,867205,22,2,103,170,170,93,150,150,95,140,140,0.00803145653810759,0.0117962017903455,0.0117962017903455,1,FALSE,FALSE,0,"3"
"341","029796761e4ea4a7e91dc70d758bbc415fa9210a",1363297318,0,0,9,4,1,1,1,0,TRUE,1,31320,2,FALSE,1,24841,4,1,2193,934,2499,1898,884,2157,1470,381,1646,0.113590733590734,0.0294980694980695,0.127181467181467,13,FALSE,FALSE,0,"3"
"356","02ac995b882fc839fac940a12461f80af1dc2d21",1362472005,0,0,72,3,2,1,1,0.177389453185997,TRUE,8,716640,7,FALSE,25,32602,48,2,120,431,431,120,429,429,97,307,307,0.00774826059456041,0.0243516761543327,0.0243516761543327,75,FALSE,FALSE,0,"3"
"359","02add40392f1f708a1875f7088a853aa12ffca62",1358947660,0,0,128,1,2,1,1,0.115390393252207,TRUE,1,17184,0,TRUE,8,989691.5,22,1,76,76,76,62,62,62,70,70,70,0.0060580204778157,0.0060580204778157,0.0060580204778157,129,FALSE,FALSE,0,"3"
"366","02b478edb3476c607002a64e2a57b7e202fcd9f6",1360098807,0,0,28,34,3,1,1,0.926876220160175,TRUE,2,63542,2,FALSE,3,72008.6666666667,12,1,1950,211,2007,1712,209,1767,1235,35,1245,0.102931379080613,0.00299800133244504,0.103764157228514,62,FALSE,FALSE,0,"3"
"369","02ba93dd3dc640421c79c655064f0b2c4f1465cd",1359367652,0,0,26,30,3,2,1,0.817581733764401,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,56,FALSE,FALSE,0,"3"
"378","02c3e955e375c803c524495b25e5054eebf18509",1359433201,0,0,2,2,2,2,1,1,TRUE,1,363114,1,FALSE,7,1172840,12,2,1838,2280,2280,1671,2046,2046,1591,1977,1977,0.134573119188504,0.16720202874049,0.16720202874049,4,FALSE,FALSE,0,"3"
"398","02f2cef57f2bd3dff97a7cd004720715f48dfeeb",1371329038,0,0,2,2,1,1,1,0,TRUE,1,33580,2,FALSE,26,88314,121,1,1450,2752,3096,1393,2284,2574,119,511,577,0.0219418540866703,0.09361857743646,0.105686597184129,4,FALSE,FALSE,0,"3"
"400","02fb5bea9bb0828a9f56989f6e48835eddd3310d",1358338011,0,0,5,0,1,1,1,0,TRUE,1,20080,1,FALSE,9,438405,13,2,73,544,544,59,417,417,67,502,502,0.00584242632528568,0.0432167712002749,0.0432167712002749,5,FALSE,FALSE,0,"3"
"401","03026421af42a44cf5edca48847abcee8841df4d",1360836039,0,0,32,21,4,1,1,0.662133593789918,TRUE,1,3312,2,FALSE,3,76803.25,21,1,2007,765,2278,1758,717,1983,1289,219,1435,0.105478331970564,0.017988552739166,0.117416189697465,53,FALSE,FALSE,0,"3"
"402","0302fd3384eb53606ac784d3c2f041e5ac8f21a2",1362575219,0,0,1,1,1,1,1,0,TRUE,1,8790,1,FALSE,11,5447473,24,2,1604,1904,1904,1360,1583,1583,1238,1464,1464,0.0974899677393973,0.115272641435203,0.115272641435203,2,FALSE,FALSE,0,"3"
"407","03099b176e6968f25bda23d53da79814430d6e07",1365764061,0,0,1,1,1,1,1,0,TRUE,1,31542,1,FALSE,1,3880342,1,2,155,196,196,151,188,188,116,128,128,0.65,0.716666666666667,0.716666666666667,2,FALSE,FALSE,0,"3"
"410","030ebca1f74dfb6f858bc4e2c594bd2075ca189c",1367242569,0,1,92,62,1,1,1,0,TRUE,2,358122,5,FALSE,7,10117103,12,3,1148,1743,1743,861,1333,1333,1040,1556,1556,0.0757421420256112,0.113285797438882,0.113285797438882,154,FALSE,TRUE,0,"3"
"415","0316c863456aec5b81197b80679971f5f17abf6d",1359725484,0,0,1,1,1,1,1,0,TRUE,1,154818,2,FALSE,0,0,0,1,1935,205,1992,1702,203,1758,1220,29,1230,0.102501678979181,0.00251846877098724,0.10334116856951,2,FALSE,FALSE,0,"3"
"416","031776378153703635524a6f14dbd6aaa3374224",1367912795,0,1,13,1,1,1,1,0,TRUE,1,101936,2,FALSE,11,4225697,39,2,344,573,573,259,479,479,227,410,410,0.0164371710763463,0.0296301636507822,0.0296301636507822,14,FALSE,TRUE,0,"3"
"425","0328241012fc2dc00f4384d37184e2ba7525fb39",1367833073,0,0,126,98,19,2,1,0.778825341941912,TRUE,1,5372,2,FALSE,30,204704.052631579,124,1,2392,1101,2719,2008,1048,2284,1664,536,1853,0.120233968804159,0.0387781629116118,0.133882149046794,224,FALSE,FALSE,0,"3"
"442","033d5859d2263c4bb411d1945c661358d82e7f63",1360839979,0,0,2,1,1,1,1,0,TRUE,1,7831,1,FALSE,7,333,10,2,1538,1618,1618,1338,1404,1404,1182,1256,1256,0.0966503267973856,0.102696078431373,0.102696078431373,3,FALSE,FALSE,0,"3"
"449","034b3e2d37960eee05791dfc0b083ca43b527be6",1370515773,0,0,56,56,6,2,1,0.866841748265206,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,112,FALSE,FALSE,0,"3"
"455","03573f480a086ede7c8150a800790be22fa43d4d",1357212379,0,0,6,6,3,1,3,0.935893280949399,TRUE,3,7123,2,FALSE,4,1183264,57,1,456,1664,1899,432,1493,1705,33,47,57,0.586206896551724,0.827586206896552,1,12,FALSE,FALSE,0,"3"
"461","0360e5ed59813f5d7cb709cc7885d942e5fa2473",1365776687,0,1,1,23,1,1,1,0,TRUE,1,334012,1,FALSE,11,5119715,13,2,137,514,514,117,414,414,113,476,476,0.00850175255425461,0.0355731225296443,0.0355731225296443,24,FALSE,TRUE,0,"3"
"466","036cfadcc690b797c3a9b68b026f08f95b82d5ca",1360624108,1,0,21,2,4,1,1,0.653085325854593,TRUE,1,1054796,3,FALSE,12,796,55,3,93,1256,1330,77,1112,1171,6,341,341,0.0188172043010753,0.919354838709677,0.919354838709677,23,TRUE,FALSE,0.0434782608695652,"3"
"474","0376f73239d78abcd99fcb2dec82e8d1b5132296",1369657983,2,0,46,18,4,3,1,0.624448646910897,TRUE,3,106748,5,FALSE,1,11525172.75,2,2,173,691,758,169,594,657,132,119,149,0.6751269035533,0.609137055837564,0.761421319796954,64,TRUE,FALSE,0.03125,"3"
"479","037c0d5d597d2e7d35e74ea1de42d4ecf16fbc6a",1362401937,0,0,9,15,1,1,1,0,TRUE,1,23955,1,FALSE,11,5276471,14,2,117,681,681,117,532,532,30,126,126,0.00610596809139255,0.0250147725034469,0.0250147725034469,24,FALSE,FALSE,0,"3"
"481","03875c0ba56cb7f95f56a8a7901603e790f066d3",1364744473,0,1,78,70,3,2,1,0.724838355761012,TRUE,1,112340,1,FALSE,22,3500256.66666667,60,2,269,2384,2384,268,2060,2060,244,1650,1650,0.018563418699803,0.125094711319897,0.125094711319897,148,FALSE,TRUE,0,"3"
"485","038a27e88bd75c7e01157455fd97b680cfaf5d58",1367324051,0,0,37,37,2,1,1,1,TRUE,2,262759,2,FALSE,4,93064,11,2,412,558,558,322,458,458,383,518,518,0.0279110335804623,0.0377235063235935,0.0377235063235935,74,FALSE,FALSE,0,"3"
"496","03a666760c7abc2d7272e8080c17628b81d0858d",1356006043,0,0,41,12,3,2,2,0.761909443736784,TRUE,6,856211,10,FALSE,30,4457258,91,2,137,751,751,132,676,676,96,699,699,0.00719584569732938,0.0519287833827893,0.0519287833827893,53,FALSE,FALSE,0,"3"
"503","03b0e23ccec7b040709c9cf52cbd3efe224982b5",1362407440,0,0,24,66,7,1,1,0.597976477292469,TRUE,1,57794,2,FALSE,4,131957.142857143,67,1,852,2085,2385,803,1805,2057,300,1365,1536,0.0238359201773836,0.108172315489389,0.121713652201457,90,FALSE,FALSE,0,"3"
"505","03b25125986f083a260b421abeed1f1d088d27b3",1360071310,0,0,29,0,3,3,2,0.787036995427891,TRUE,3,1385999,8,FALSE,29,1540952.33333333,153,4,655,3042,3042,560,2698,2698,644,2908,2908,0.0454097437341594,0.204801464376232,0.204801464376232,29,FALSE,FALSE,0,"3"
"510","03c5eacfbb7f8fa294368bff812428680a0b9f3b",1362860128,0,0,25,0,2,2,2,0.970950594454669,TRUE,6,5068437,4,FALSE,14,2947477.5,26,2,116,749,749,99,631,631,116,723,723,0.00775142440704916,0.0479660792367828,0.0479660792367828,25,FALSE,FALSE,0,"3"
"511","03c761287f1a007c7177d90ed81341d0147eae05",1365428411,0,0,45,22,4,1,1,0.595844390999569,TRUE,3,1465179,3,FALSE,22,1097235,61,2,119,769,769,93,622,622,111,614,614,0.00841409360679138,0.0462023890015776,0.0462023890015776,67,FALSE,FALSE,0,"3"
"512","03c7e64ef5f3dfd10d61fd2473fb9f09b124c6e6",1371214894,0,0,9,83,5,3,1,0.910410373675734,TRUE,3,22238,4,FALSE,8,280070,27,4,186,2877,2983,180,2351,2451,75,2122,2170,0.00521226253343392,0.145600438927371,0.148892394211645,92,FALSE,FALSE,0,"3"
"517","03d057ff01332333b98f5298c3d0bd85b5604ac9",1359023040,0,0,26,0,3,2,1,0.392377826823129,TRUE,1,33576,3,FALSE,52,81853,170,2,369,478,478,320,421,421,322,416,416,0.0275221540558964,0.0355316973415133,0.0355316973415133,26,FALSE,FALSE,0,"3"
"529","03e2ea2ac057b2b4aa1dc4e5b817ffd552080ce5",1361981501,0,0,81,2,6,2,1,0.326908264445902,TRUE,6,1214501,27,FALSE,41,2881128.66666667,97,3,41,2411,2411,41,2083,2083,41,1644,1644,0.00335436466735884,0.131379282804888,0.131379282804888,83,FALSE,FALSE,0,"3"
"547","04075a667d6c61ab8a4eca7fd2b0cf0b55bf59d9",1357645360,0,0,128,120,2,1,2,0.999577734055057,TRUE,1,2356,2,FALSE,4,105.5,62,1,1692,486,1930,1514,459,1726,59,35,62,0.952380952380952,0.571428571428571,1,248,FALSE,FALSE,0,"3"
"554","041c4e280a0568fc1fd097f400470ed75449d8a5",1366399604,0,0,2,0,2,1,1,1,TRUE,1,1704,2,FALSE,9,4655880.5,9,1,272,2320,2402,270,1971,2052,94,1596,1629,0.00700280112044818,0.117720772519534,0.12015332448769,2,FALSE,FALSE,0,"3"
"557","0421769e3672a435963c8c7a0b12df134a3f38cd",1357207581,0,0,24,5,1,1,1,0,TRUE,7,636950,17,FALSE,17,63159,67,3,462,2543,2543,413,2306,2306,374,2001,2001,0.0327196579705087,0.174679347351889,0.174679347351889,29,FALSE,FALSE,0,"3"
"558","04285d94e8fd94c4754b93692d0a095733989922",1362581481,0,0,1,1,1,1,1,0,TRUE,1,28944,1,FALSE,14,782092,32,2,1608,1727,1727,1364,1483,1483,406,455,455,0.0798508926819698,0.0894643908181283,0.0894643908181283,2,FALSE,FALSE,0,"3"
"569","04441152117d5be78b87034421445c1f509f71fb",1361207833,0,0,1,1,1,1,1,0,TRUE,2,169477,1,FALSE,54,2392,192,2,1065,1274,1274,936,1128,1128,149,158,158,0.278810408921933,0.295539033457249,0.295539033457249,2,FALSE,FALSE,0,"3"
"573","0448b57eeda7f2c79cddd7d9d43a772737183dc1",1370960254,0,0,1,4,3,2,1,0.864973520717927,TRUE,1,685,2,FALSE,35,1358,188,1,2695,1394,3038,2235,1339,2527,1954,820,2159,0.13487409451535,0.0566402207657813,0.149016902380131,5,FALSE,FALSE,0,"3"
"578","0450d8119028905823a393a5598eb350b8b5d377",1363860346,0,0,6,2,1,1,1,0,TRUE,2,193280,9,FALSE,6,6735137,11,2,13,1215,1219,12,1037,1040,1,361,361,0.00493827160493827,0.893827160493827,0.893827160493827,8,FALSE,FALSE,0,"3"
"582","04592dae5067b87b39e1ae9387e522fb394159d6",1362478262,0,0,4,1,1,1,1,0,TRUE,2,180609,1,FALSE,29,396,99,2,125,656,656,119,551,551,29,509,509,0.00237097921441555,0.0403066466450644,0.0403066466450644,5,FALSE,FALSE,0,"3"
"590","0462193b6fb97fbe7ccde496c33d82d4d5fce8c0",1367516551,0,0,7,2,1,1,1,0,TRUE,3,2329178,9,FALSE,18,779957,55,4,161,647,647,161,512,512,9,51,51,0.0173611111111111,0.0902777777777778,0.0902777777777778,9,FALSE,FALSE,0,"3"
"602","04770e5824cbde365e935b47bd287a9a81fff6f9",1363782369,2,1,85,11,4,1,1,0.971562177008186,TRUE,2,182600,2,FALSE,17,1434337,68,2,321,519,519,256,449,449,205,360,360,0.0158120970217992,0.0277095486644151,0.0277095486644151,96,TRUE,TRUE,0.0208333333333333,"3"
"603","04773fe72ef3316357d52d4649ec597c10cfc590",1358760918,0,0,44,30,1,1,1,0,TRUE,1,15970,1,FALSE,16,397,36,2,1451,1753,1753,1285,1556,1556,369,515,515,0.0757265656979124,0.105607859189521,0.105607859189521,74,FALSE,FALSE,0,"3"
"607","04860b7a374c7e03af6d2e778f6402e7e5cf6268",1362493393,0,0,7,7,1,1,1,0,TRUE,1,337178,1,FALSE,5,5366124,8,2,50,137,137,47,119,119,43,123,123,0.00347304443918226,0.0097876706922409,0.0097876706922409,14,FALSE,FALSE,0,"3"
"608","048ce11557402f7689a384a6ab02d49e21159cb9",1368170854,0,0,2,1,1,1,1,0,TRUE,3,866152,5,FALSE,30,1545357,58,2,191,248,248,120,171,171,183,232,232,0.0131805157593123,0.0166905444126074,0.0166905444126074,3,FALSE,FALSE,0,"3"
"612","048f896a983aba86c603497dd7f7d23f801bcbf4",1361963931,0,0,11,11,2,1,1,0.845350936622436,TRUE,1,724,3,FALSE,3,222413,33,1,233,827,999,231,778,949,56,275,315,0.00455744782921564,0.0220676421204126,0.0252658511233709,22,FALSE,FALSE,0,"3"
