"","commit_id","author_date","bugcount","fixcount","la","ld","nf","nd","ns","ent","revd","nrev","rtime","hcmt","self","ndev","age","nuc","app","aexp","rexp","oexp","arexp","rrexp","orexp","asexp","rsexp","osexp","asawr","rsawr","osawr","churn","buggy","fix","bugdens","strata"
"106","010f130acee3e5253a0c687aaf6ee8849e099982",1374776455,0,0,1,1,1,1,1,0,TRUE,5,360122,10,FALSE,31,166328,70,2,17,2098,2115,17,1703,1720,2,1860,1862,0.000556276654923048,0.345076951603931,0.345447802707213,2,FALSE,FALSE,0,"3"
"108","010fe685e50a3680d8c8b9b6602677df90e815b3",1379327003,0,0,170,26,4,2,1,0.937904214910941,TRUE,11,1217297,16,FALSE,3,1034078.25,5,4,4,626,628,4,607,609,2,567,567,0.00300902708124373,0.569709127382146,0.569709127382146,196,FALSE,FALSE,0,"3"
"114","01194b356e39e3b0affca67015efb7634bf28697",1380128821,0,0,15,0,2,2,1,0.836640741941167,TRUE,4,1385738,7,FALSE,8,694280,9,3,207,995,995,149,882,882,6,293,293,0.0182767624020888,0.767624020887728,0.767624020887728,15,FALSE,FALSE,0,"3"
"117","011e6353afbd662d3f53454e6ef96829c0705b8d",1371796986,0,0,15,15,3,3,1,0.742402212655077,TRUE,5,1933988,5,FALSE,26,1472,55,1,158,1277,1371,158,1191,1285,155,1196,1288,0.0313693947315504,0.24069977880555,0.259199678262618,30,FALSE,FALSE,0,"3"
"144","0165ff51f9b9a45dcab0418be24d3c8cab31ab5f",1372720023,0,0,180,70,17,8,1,0.933870029022028,TRUE,25,1507528,10,FALSE,178,154,1087,2,813,385,1133,626,379,941,789,369,1095,0.154327016995507,0.0722797421371362,0.214104317249463,250,FALSE,FALSE,0,"3"
"148","016e22469a3ca111a1562db6d04fae20febf2dbb",1377921672,0,0,19,3,3,3,2,0.834202288644101,TRUE,2,314380,4,FALSE,18,72413.3333333333,34,2,125,352,427,118,334,402,67,347,364,0.104134762633997,0.532924961715161,0.55895865237366,22,FALSE,FALSE,0,"3"
"149","016e39734e1b70c1b004f1ae366c22b091463932",1380036533,0,1,26,27,6,2,1,0.863827074209224,TRUE,2,9807,4,FALSE,22,74390,36,2,136,1018,1126,136,865,973,0,8,8,0.0212765957446809,0.191489361702128,0.191489361702128,53,FALSE,TRUE,0,"3"
"155","018ba6302b0f5b909e9f32f44a14c21313a2663e",1385448857,0,1,40,8,4,3,1,0.898089845973749,TRUE,2,513931,8,FALSE,69,345523,183,6,34,1348,1354,34,1191,1197,29,1175,1176,0.0251256281407035,0.984924623115578,0.985762144053601,48,FALSE,TRUE,0,"3"
"164","01a44568cc60bb5a6dd7b55d69b20bba57d1b94b",1378455926,1,1,28,1,2,2,1,0.216396932451265,TRUE,6,3789279,11,FALSE,21,345612,45,5,205,3458,3551,205,2876,2969,117,2436,2515,0.0198252688172043,0.409442204301075,0.422715053763441,29,TRUE,TRUE,0.0344827586206897,"3"
"174","01b87a1ae18d3c5098163c2558da884c880c9749",1371484892,0,0,55,6,5,3,1,0.74235286120563,TRUE,11,1563805,15,FALSE,123,6790.2,480,3,13,1949,1955,13,1702,1708,11,1844,1849,0.00245248313917842,0.377069282648682,0.378091150623339,61,FALSE,FALSE,0,"3"
"184","01debad5665bcae5c0f4745759ae744f85daa723",1380463909,0,0,10,0,1,1,1,0,TRUE,3,27455,4,FALSE,3,6211283,4,2,1245,760,1652,1128,718,1519,66,158,202,0.166666666666667,0.395522388059701,0.504975124378109,10,FALSE,FALSE,0,"3"
"186","01e1c027754b47239b9f9a6c40196512ec262986",1382420555,0,1,98,35,8,4,1,0.950315721083327,TRUE,9,14142958,35,FALSE,32,1066596.125,45,7,11,2352,2354,11,1792,1794,7,2103,2104,0.00125019534302235,0.328801375214877,0.328957649632755,133,FALSE,TRUE,0,"3"
"188","01e45596fae2818b41c76b41bef46e86c5d33231",1382184363,0,1,45,1,2,2,1,0.258018668664815,TRUE,5,2961140,21,FALSE,7,1468347,9,8,148,1133,1199,148,1031,1097,89,312,346,0.191897654584222,0.667377398720682,0.739872068230277,46,FALSE,TRUE,0,"3"
"194","01f2f46d64bb81256cb06a8e8a091e6f5fabedc8",1374148019,0,0,28,6,3,2,1,0.470179990900137,TRUE,12,5542512,17,FALSE,73,1229274.66666667,262,3,137,561,649,131,552,634,130,543,627,0.0246148064637354,0.102217211574596,0.118000751597144,34,FALSE,FALSE,0,"3"
"196","01f58d68262aab1ac63683c9fac91b4da764aa92",1378828892,0,0,237,83,5,5,2,0.733806753445843,TRUE,3,766584,6,FALSE,49,371916.6,205,2,155,382,501,122,361,448,153,377,494,0.225475841874085,0.553440702781845,0.724743777452416,320,FALSE,FALSE,0,"3"
"198","01fc8749851d51139f095b44855045a059b4dc50",1374275684,0,0,2,2,3,3,1,0,TRUE,2,437553,7,FALSE,19,705351,28,4,43,1007,1033,43,949,975,19,663,665,0.027027027027027,0.897297297297297,0.9,4,FALSE,FALSE,0,"3"
"200","02075a5a19b4ef85a78b4b5a097cd32b50a307fb",1371820967,0,0,6,14,3,2,1,0.626370941606566,TRUE,2,157455,3,FALSE,17,129263.666666667,45,2,3,729,731,3,709,711,3,600,602,0.00627943485086342,0.943485086342229,0.946624803767661,20,FALSE,FALSE,0,"3"
"213","021c1a7192b29f28b1848611846934bad66ff8c8",1372306858,0,0,77,0,2,2,1,0.97933992595678,TRUE,5,1422122,5,FALSE,10,49126,19,1,112,1307,1408,112,1217,1318,24,1226,1239,0.00495245641838352,0.243066561014263,0.245641838351823,77,FALSE,FALSE,0,"3"
"215","0224bca0cf0a159b096633c776d14279e33a5730",1374649241,0,0,14,6,2,2,1,0.6098403047164,TRUE,2,12892390,10,FALSE,96,589208,262,7,20,1806,1815,20,1678,1687,18,1689,1696,0.00353949329359165,0.314828614008942,0.316132637853949,20,FALSE,FALSE,0,"3"
"216","022a4da0507924f57b563e7a5a09ea9d01e63c0e",1378992918,0,0,25,0,2,2,1,0.634309554640566,TRUE,5,941120,11,FALSE,10,3913887.5,16,4,287,2566,2736,287,2303,2473,251,1722,1869,0.0418535127055306,0.286165088855672,0.310579637933898,25,FALSE,FALSE,0,"3"
"223","0239429c193f89444a9086d2d2c876cf06ed701b",1380832446,0,0,13,8,3,3,1,0.72483409150576,TRUE,14,722453,9,FALSE,37,833792,156,3,824,3154,3624,809,2515,2974,805,2140,2594,0.129979035639413,0.345266892436704,0.418480890179003,21,FALSE,FALSE,0,"3"
"224","023a0615874443e2fc28d0df64a5ab5dd485405d",1376847464,0,0,48,0,3,3,2,0.313666842850076,TRUE,6,1334215,9,FALSE,43,214999,155,2,98,357,384,98,341,368,98,349,376,0.1584,0.56,0.6032,48,FALSE,FALSE,0,"3"
"233","0252d0981af9daaf9370a50c28d8baf4a9d29619",1383917888,0,0,33,0,2,2,1,0.994030211476956,TRUE,11,6746154,36,FALSE,159,301449,784,8,64,1294,1345,48,1120,1157,61,1237,1286,0.00947867298578199,0.189267696070937,0.196758905366152,33,FALSE,FALSE,0,"3"
"234","0253740a23d5cb58db539230dd8513b2f845afe1",1377303458,0,0,1295,1031,10,5,2,0.594391817410568,TRUE,12,1081672,21,FALSE,4,250658.909090909,4,2,0,903,903,0,833,833,0,208,208,0.00416666666666667,0.870833333333333,0.870833333333333,2326,FALSE,FALSE,0,"3"
"237","02619bfd207d0d4f7e404203b539a20b3598cd80",1381791651,0,0,2,33,2,2,1,0.863120568566631,TRUE,4,1178861,5,FALSE,24,1729957.5,41,3,1705,2425,3587,1472,2282,3219,1609,1576,2658,0.254787149865485,0.249564804557683,0.420794429498338,35,FALSE,FALSE,0,"3"
"239","026843773b71ab0ac30abb36fe9eed92f5e11f7a",1381148899,0,1,32,24,3,2,1,0.746232414264214,TRUE,2,2056053,6,FALSE,44,275619,104,7,1278,3528,3528,1156,3191,3191,463,2382,2382,0.0745621083078901,0.382934276072634,0.382934276072634,56,FALSE,TRUE,0,"3"
"241","026ba19aac853ff6265da6ca3e48c3cfc6fa3568",1377101763,1,0,9,3,3,2,1,0.935893280949399,TRUE,4,1350441,9,FALSE,130,316521.666666667,431,2,8,528,530,8,528,530,7,514,515,0.0013840830449827,0.0891003460207613,0.0892733564013841,12,TRUE,FALSE,0.0833333333333333,"3"
"244","026d50f718a7ebd61669f885c0b9556066041540",1378217189,1,0,86,86,33,14,1,0.926077298320354,TRUE,11,3327528,22,FALSE,226,93886.0909090909,1193,3,252,1775,1996,223,1434,1634,73,1527,1574,0.0125126817720663,0.258369969563747,0.266317213391951,172,TRUE,FALSE,0.00581395348837209,"3"
"251","0278a38153f9649aab1cc641bfabd8d5738d2d8c",1378139762,1,0,43,0,5,5,1,0.92149311369008,TRUE,31,972727,27,FALSE,57,264376,127,7,0,1347,1347,0,1261,1261,0,862,862,0.00106723585912487,0.92102454642476,0.92102454642476,43,TRUE,FALSE,0.0232558139534884,"3"
"259","028a9d6688de772461341031b91fe2eb6153e540",1375804546,0,0,51,46,4,2,1,0.598194459809237,TRUE,11,3821102,15,FALSE,84,137247,383,3,188,641,766,182,631,750,181,619,740,0.0328282828282828,0.111832611832612,0.133658008658009,97,FALSE,FALSE,0,"3"
"262","028cca90c7c5e2b17205740d9198cbb443e6a2b2",1379434541,2,0,66,8,5,4,1,0.810851214748097,TRUE,6,991930,14,FALSE,12,244868,13,2,0,777,777,0,723,723,0,262,262,0.00289017341040462,0.760115606936416,0.760115606936416,74,TRUE,FALSE,0.027027027027027,"3"
"267","0292ec8a09d2a3dc155f67b77e38062fe749f77a",1383967864,1,0,72,63,13,11,1,0.846370649290153,TRUE,11,2887723,27,FALSE,263,1809.76923076923,1651,2,1785,468,2093,1520,432,1798,1688,446,1979,0.25809902200489,0.0683068459657702,0.302567237163814,135,TRUE,FALSE,0.00740740740740741,"3"
"272","029d2b5df63769a7a9222a3fe5619b7f1cba494b",1385365744,0,0,1,1,1,1,1,0,TRUE,1,100970,3,FALSE,63,4176470,166,3,15,1752,1764,12,1534,1544,15,1666,1678,0.00239736290080911,0.249775247228049,0.251573269403656,2,FALSE,FALSE,0,"3"
"279","02abdb94b05471f60658d249038d4f8352204be9",1370014217,0,0,67,67,2,2,2,0.263777436694139,TRUE,3,352673,12,FALSE,17,1352220,25,4,41,320,334,41,263,277,41,308,322,0.0850202429149798,0.625506072874494,0.653846153846154,134,FALSE,FALSE,0,"3"
"280","02ae8a091dc611bc90a7e975c83f53e5fa579fdc",1374104159,0,0,28,2,2,2,1,0.996791631981637,TRUE,17,3327437,46,FALSE,158,41604.5,830,5,5,2096,2098,5,1719,1721,4,1859,1860,0.000940556809631302,0.349887133182844,0.350075244544771,30,FALSE,FALSE,0,"3"
"289","02ce8504184d3f61a5fb3d80c5a517c337685cde",1377369744,0,0,20,0,2,2,1,0.468995593589281,TRUE,2,659664,8,FALSE,19,246881,39,6,60,2033,2061,59,1895,1922,49,1819,1837,0.0086043710204784,0.313199105145414,0.316296678712786,20,FALSE,FALSE,0,"3"
"301","02f58be126bc8429bf21d6fb07d7f0ca846eebc4",1378166054,1,0,17,12,3,3,1,0.524051587824875,TRUE,1,53850,4,FALSE,34,353743,138,4,59,1142,1180,56,1132,1167,58,1112,1149,0.00998984083982391,0.188452421266509,0.194717236708432,29,TRUE,FALSE,0.0344827586206897,"3"
"323","034df6e875d6c0b590f3cfb802574c2f982fd534",1382047001,0,0,3,3,2,2,1,0.91829583405449,TRUE,1,17525595,3,FALSE,14,85392,49,3,385,1677,1690,362,1425,1437,363,1627,1637,0.0571159579475914,0.255452691040326,0.257021810764161,6,FALSE,FALSE,0,"3"
"333","035f05eb531cb8dd805685272d46ecd8cb0ad2b3",1378199319,1,1,13,8,1,1,1,0,TRUE,2,27735,5,FALSE,20,1163289,42,3,158,2715,2807,158,2294,2386,156,1706,1796,0.0265561569688769,0.288734776725304,0.303958051420839,21,TRUE,TRUE,0.0476190476190476,"3"
"339","037d1e9b1b89fb0a969b1b02ee4c74550b7864b0",1378985260,0,0,9,13,2,2,1,0.439496986921513,TRUE,5,997086,7,FALSE,135,83383,499,5,26,3654,3661,26,3224,3231,25,2730,2736,0.00431965442764579,0.453729855457717,0.454726698787174,22,FALSE,FALSE,0,"3"
"340","037e9622fa8610cef9490d27adfa07c404d62f5a",1385445434,1,0,2,5,1,1,1,0,TRUE,2,1180976,3,FALSE,134,43511,378,1,1402,575,1893,1140,566,1626,1354,563,1835,0.202359617682198,0.0842293906810036,0.274193548387097,7,TRUE,FALSE,0.142857142857143,"3"
"355","039dce71d43bd69181b2502cda17f941c95f9497",1372318296,0,0,23,1,2,2,1,0.413816850303634,TRUE,1,36577,4,FALSE,8,6062577,9,4,0,291,291,0,290,290,0,262,262,0.00153139356814701,0.402756508422665,0.402756508422665,24,FALSE,FALSE,0,"3"
"362","03a41f863b160384593ef8df130f369a0c22d393",1376886114,4,0,475,35,5,5,1,0.59976571471712,TRUE,17,1428600,15,FALSE,51,126976,114,1,105,239,321,104,226,308,92,212,282,0.107514450867052,0.246242774566474,0.327167630057803,510,TRUE,FALSE,0.00784313725490196,"3"
"370","03b9cf662a86c97f3673530a4c0ed371d061a188",1370931037,0,0,1,1,1,1,1,0,TRUE,1,56025,4,FALSE,9,341203,20,4,129,690,698,129,672,680,122,559,565,0.206375838926175,0.939597315436242,0.949664429530201,2,FALSE,FALSE,0,"3"
"372","03bfc4e64a73652e9cd8fa3427a3de67fccd56cb",1373919248,0,0,5,2,1,1,1,0,TRUE,4,1551395,18,FALSE,21,517269,63,5,115,1153,1213,115,1058,1118,24,390,392,0.0288018433179724,0.450460829493088,0.452764976958525,7,FALSE,FALSE,0,"3"
"373","03c228f56aba7fc3cd7c71963570a7f5582c3cd9",1370791212,0,0,13,0,1,1,1,0,TRUE,2,113345,2,FALSE,1,9407537,1,1,0,667,667,0,649,649,0,541,541,0.00170068027210884,0.921768707482993,0.921768707482993,13,FALSE,FALSE,0,"3"
"385","03df827e7870851ddb28add8b6b9cad1a812f81a",1372946813,0,0,42,28,9,5,1,0.873931954500389,TRUE,4,935118,12,FALSE,83,1162750.11111111,220,2,59,1945,2000,59,1721,1776,8,1706,1710,0.00174351026733824,0.330685780705153,0.331460674157303,70,FALSE,FALSE,0,"3"
"391","03f39f10cc97db7a1a4bd5b0b9c5cf11dcd604aa",1379927097,0,0,17,1,2,2,1,0.852405178649479,TRUE,4,505199,18,FALSE,17,541561,20,6,6,511,515,6,453,457,4,157,159,0.0134408602150538,0.424731182795699,0.43010752688172,18,FALSE,FALSE,0,"3"
"396","0405d7b937fdeece46efc1ba90171163f3286a56",1382107093,0,1,78,10,5,2,1,0.790557068964176,TRUE,14,3471256,53,FALSE,30,5133,86,7,1379,2761,2761,1254,2432,2432,557,1797,1797,0.087474525787741,0.28186236087161,0.28186236087161,88,FALSE,TRUE,0,"3"
"399","0407b59c259b2861b4541e31379e994ea8350b83",1371469031,0,0,34,12,5,2,1,0.868388452641007,TRUE,6,-603114,17,FALSE,34,3071840.8,116,5,822,951,1224,804,921,1185,702,777,966,0.668886774500476,0.740247383444339,0.920076117982873,46,FALSE,FALSE,0,"3"
"406","041488406b0bb50b7e8c868975e4f225294d68e9",1374037758,0,0,1,2,1,1,1,0,TRUE,1,94029,2,FALSE,4,2454394,4,2,216,330,537,189,322,502,10,302,304,0.0152990264255911,0.421418636995828,0.424200278164117,3,FALSE,FALSE,0,"3"
"408","0416e5124307433c4cb8333ab5636490db84fada",1378736313,0,0,4,4,1,1,1,0,TRUE,1,208409,3,FALSE,2,2118159,2,2,268,1058,1294,239,967,1174,35,917,920,0.0368098159509202,0.938650306748466,0.941717791411043,8,FALSE,FALSE,0,"3"
"417","042d15a314de2406a5a34b83c8cee14e3238944a",1372339145,1,0,183,331,8,4,2,0.602674968194485,TRUE,5,644512,11,FALSE,1,121494.727272727,1,3,185,1082,1243,154,1053,1183,0,25,25,0.032258064516129,0.838709677419355,0.838709677419355,514,TRUE,FALSE,0.00194552529182879,"3"
"422","0438cade12bc26e93832d186f010dd77b20ad4c9",1383287173,0,0,36,0,1,1,1,0,TRUE,2,2090167,3,FALSE,5,1738278,6,3,61,2326,2367,61,2039,2080,48,2188,2216,0.00753962148022773,0.336821049392214,0.341129404523773,36,FALSE,FALSE,0,"3"
"425","043bfb77f4d61f933771ed64464450f11bcf11c8",1372715915,0,0,28,2,2,2,2,0.650022421648354,TRUE,3,111678,3,FALSE,10,528120,16,2,134,157,243,104,129,193,132,156,240,0.248134328358209,0.292910447761194,0.449626865671642,30,FALSE,FALSE,0,"3"
"433","044c380cfe85dcbc93bef739f38f0904270ea84d",1374252285,0,0,61,11,4,2,1,0.640547414283522,TRUE,7,857134,18,FALSE,19,869969,33,4,48,2637,2648,48,2483,2494,40,1781,1788,0.00768509840674789,0.334020618556701,0.335332708528585,72,FALSE,FALSE,0,"3"
"436","044f10d8e7cf3321730ec299513e6d7150e85818",1377545912,0,0,12,15,2,1,1,0.825626526157895,TRUE,2,30714,3,FALSE,15,250745,27,3,2,940,941,2,872,873,2,801,802,0.00330760749724366,0.884233737596472,0.885336273428886,27,FALSE,FALSE,0,"3"
"441","045ab3003abef85f2533d1a14a5e4f21b24aeb43",1378110332,0,0,46,0,1,1,1,0,TRUE,5,1946545,12,FALSE,40,3581,54,2,38,1685,1713,37,1493,1520,36,1595,1621,0.00627331298745337,0.2706002034588,0.275008477449983,46,FALSE,FALSE,0,"3"
"447","045f75ff0e50e3afccdebbba5f506fa4a5cc703f",1374815105,0,0,8,6,2,1,1,1,TRUE,2,494502,4,FALSE,6,8160734,6,4,653,1746,2316,591,1627,2138,596,777,1295,0.110535086095168,0.144047398629883,0.239955563784484,14,FALSE,FALSE,0,"3"
"448","04608f9126d2bc34abff7a80afe7ad1a39679a04",1380020290,1,0,26,1,2,2,1,0.38094658570539,TRUE,1,54726,7,FALSE,3,693287,6,4,6,1117,1120,6,1007,1010,3,970,970,0.00389483933787731,0.945472249269718,0.945472249269718,27,TRUE,FALSE,0.037037037037037,"3"
"455","046c4ed223f0a60ade90b0fff92625ab7e6a6ab2",1377724189,1,0,59,0,4,3,1,0.877087812208099,TRUE,7,906835,22,FALSE,20,250954,43,1,4,298,299,4,295,296,4,286,287,0.0054525627044711,0.312977099236641,0.314067611777535,59,TRUE,FALSE,0.0169491525423729,"3"
"456","0471248b97cd2b743d80701038e43aed9ab8b35d",1372752532,2,0,286,223,15,12,2,0.556914653695069,TRUE,3,228014,13,FALSE,7,849983.4375,11,2,42,360,392,42,344,376,3,7,9,0.121212121212121,0.242424242424242,0.303030303030303,509,TRUE,FALSE,0.00392927308447937,"3"
"459","047a0941dfb230ecdabe57c416ab8905b7662c1a",1384545798,1,0,318,0,2,2,1,0.986145530983562,TRUE,14,1810685,13,FALSE,0,0,0,2,928,1947,2495,880,1672,2191,909,1838,2369,0.137816144176889,0.278509768287142,0.358927760109041,318,TRUE,FALSE,0.00314465408805031,"3"
"469","048a40c0b5e9c57839c8e07d3c2ba4a707796366",1385129990,0,0,42,356,29,16,1,0.647345031591474,TRUE,36,15359288,72,FALSE,72,1135088.10344828,363,2,261,619,875,260,468,723,4,477,477,0.00489236790606654,0.467710371819961,0.467710371819961,398,FALSE,FALSE,0,"3"
"475","0493c803ae9612f87ed028e1a39e880aead5bdcb",1381873734,3,1,73,65,3,2,1,0.521325886847662,TRUE,2,2887342,9,FALSE,129,99395,546,6,1017,3946,4506,783,3444,3807,987,2994,3531,0.15590973646836,0.472621114091842,0.557361527536689,138,TRUE,TRUE,0.0217391304347826,"3"
"482","04a189676ba0b15a4e7ab9bfaf8caf82b03d64d0",1371136475,0,0,50,1,3,3,2,0.744920691972865,TRUE,1,19346,3,FALSE,19,3211961.66666667,52,2,283,365,481,222,315,408,277,357,471,0.546168958742633,0.703339882121807,0.927308447937132,51,FALSE,FALSE,0,"3"
"495","04b805a2ebc9e09b0370937f9485ef68422a88dc",1372776867,1,0,64,119,2,1,1,0.933823806406199,TRUE,6,111646,8,FALSE,109,1290,414,3,598,1917,2344,597,1704,2130,579,1146,1555,0.113060428849903,0.223586744639376,0.303313840155945,183,TRUE,FALSE,0.00546448087431694,"3"
"496","04c08dfa21e11753984bfa5d874a97ea66ba7712",1381267446,0,0,5,5,1,1,1,0,TRUE,3,761771,10,FALSE,45,5379,88,6,496,3487,3865,337,2963,3197,441,2438,2771,0.0707313170107217,0.390302448391743,0.443590974555929,10,FALSE,FALSE,0,"3"
"509","04e53669dd3e6acd8086fd06ea073a02207ffb24",1383133104,0,1,40,17,2,2,1,0.972966126588902,TRUE,15,10859703,41,FALSE,65,13241,261,4,326,884,1096,315,857,1058,319,855,1063,0.0493522516964837,0.132017273288094,0.164096236890808,57,FALSE,TRUE,0,"3"
"513","04ec96cdc95396ba2f35493a632b603d182ab6ae",1379370680,2,0,44,18,2,1,1,0.345117314944953,TRUE,3,263018,14,FALSE,11,455739,51,6,145,1058,1087,145,956,985,137,909,933,0.138,0.91,0.934,62,TRUE,FALSE,0.032258064516129,"3"
"516","04f3a4e4bd8a7458021993c6912dec369e1f5894",1385597774,0,0,10,4,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,14,FALSE,FALSE,0,"3"
"517","04f62ad8d874d7e9541bd26b379d5232992f12dd",1377222124,2,0,59,0,3,2,1,0.588055551758898,TRUE,1,366509,5,FALSE,3,143685,3,4,184,954,1060,156,923,1003,26,202,205,0.117391304347826,0.882608695652174,0.895652173913044,59,TRUE,FALSE,0.0338983050847458,"3"
"518","04f689daa9df689287891d3505b89e3cfed8cd7a",1376284240,1,0,151,75,2,2,1,0.995419290426932,TRUE,2,15047,4,FALSE,6,518613,12,3,11,688,693,10,662,666,8,153,156,0.0514285714285714,0.88,0.897142857142857,226,TRUE,FALSE,0.00442477876106195,"3"
"528","0508842470ab27e5635d858bf0f9c8c14e1b300e",1374632888,0,0,14,1,2,2,2,0.566509506552905,TRUE,3,486067,5,FALSE,18,9983,32,3,2,385,385,1,343,343,2,378,378,0.00521739130434783,0.659130434782609,0.659130434782609,15,FALSE,FALSE,0,"3"
"529","05090b275fb3acbd8de25266344fbad9b9648613",1380440361,0,0,22,4,5,5,1,0.809778528035904,TRUE,2,1802027,11,FALSE,67,445869,217,4,1242,2490,3501,1125,2038,2935,434,2217,2456,0.0707777416205662,0.360885128538887,0.399772209567198,26,FALSE,FALSE,0,"3"
"530","050aa2bcbdd440e9d4a485796e8eaf1dbc70ff57",1374212148,0,0,39,17,2,2,1,0.491237341824333,TRUE,2,3403865,4,FALSE,80,113541,251,3,1,2897,2897,1,2453,2453,1,2612,2612,0.000375234521575985,0.490243902439024,0.490243902439024,56,FALSE,FALSE,0,"3"
"543","052e5fdba8c50badfdaf07a3a05b8c8c902941fc",1376659886,0,0,70,24,16,8,1,0.947798488403057,TRUE,22,1097368,18,FALSE,192,4291.625,1197,2,890,2321,2948,673,1942,2390,865,2063,2671,0.152170093129503,0.362677912493411,0.469513266561237,94,FALSE,FALSE,0,"3"
"545","0530e02004578a36039111beddf472fcf3e48df6",1385501627,0,0,2,0,2,2,1,1,TRUE,3,4470793,11,FALSE,131,99704,560,9,0,2356,2356,0,2049,2049,0,2223,2223,0.000149009089554463,0.331396215169125,0.331396215169125,2,FALSE,FALSE,0,"3"
"546","0536a607e01e4dafb7c222e0d062c759a317c655",1372686832,0,0,27,22,1,1,1,0,TRUE,2,698266,4,FALSE,1,1521689,1,3,51,2354,2385,39,2071,2093,28,1412,1432,0.00567514677103718,0.276516634050881,0.280430528375734,49,FALSE,FALSE,0,"3"
"550","053cd092b1666455907427732f455bf28132a316",1376305480,0,0,48,6,2,2,2,0.950956048454973,TRUE,4,16738325,6,FALSE,10,1389102,15,2,113,313,373,94,297,341,100,307,354,0.165845648604269,0.505747126436782,0.582922824302135,54,FALSE,FALSE,0,"3"
"553","05449c964ea06ba17f4c718132874e3b7ed739a2",1371312625,0,0,35,2,4,4,1,0.746796030094802,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,37,FALSE,FALSE,0,"3"
"559","0552f37a204cbfa80cf5ec0dd44843eb6e7aaa25",1379414937,0,0,53,15,3,2,1,0.888043559111974,TRUE,3,82666,7,FALSE,77,159721.333333333,289,2,335,1309,1537,319,1088,1304,318,1273,1489,0.0526576427863982,0.210300429184549,0.24595576097722,68,FALSE,FALSE,0,"3"
