"","commit_id","author_date","bugcount","fixcount","la","ld","nf","nd","ns","ent","revd","nrev","rtime","hcmt","self","ndev","age","nuc","app","aexp","rexp","oexp","arexp","rrexp","orexp","asexp","rsexp","osexp","asawr","rsawr","osawr","churn","buggy","fix","bugdens","strata"
"302","024a91bbcdeb01f96e3007eea1248cf4950c5ce0",1316175136,0,0,2,0,2,1,1,1,TRUE,1,5675,1,FALSE,0,0,0,2,46,46,46,46,46,46,0,0,0,0.0909090909090909,0.0909090909090909,0.0909090909090909,2,FALSE,FALSE,0,"0"
"309","02552f26e4e274c50d3466cce86d9038b9f687c7",1311848518,0,0,4,3,1,1,1,0,TRUE,1,56734,3,FALSE,2,1163943,2,1,24,46,56,24,46,56,24,45,55,0.0418060200668896,0.0769230769230769,0.0936454849498328,7,FALSE,FALSE,0,"0"
"337","028a860ac58bc6b956e523e04f9dfdda032cad81",1309903575,2,0,31,21,2,1,1,0.137099478899818,TRUE,2,1818172,2,FALSE,1,2961032,2,2,33,34,34,33,34,34,31,32,32,0.126984126984127,0.130952380952381,0.130952380952381,52,TRUE,FALSE,0.0384615384615385,"0"
"346","02a19405aab1df31a40896de3d928d8878402052",1312350347,0,0,3,3,1,1,1,0,TRUE,1,74118,3,FALSE,2,776510,4,3,8,57,57,8,56,56,8,54,54,0.0132547864506627,0.0810014727540501,0.0810014727540501,6,FALSE,FALSE,0,"0"
"361","02ae57b886ccf819db6e6da19acb43d2f0dcb939",1315969336,0,0,15,35,1,1,1,0,TRUE,2,700532,4,FALSE,1,5613265,1,3,20,279,279,20,279,279,9,136,136,0.0206611570247934,0.283057851239669,0.283057851239669,50,FALSE,FALSE,0,"0"
"370","02bf8f421d32ef7449b0fe2fe1ad62fea33bcc61",1311570737,0,1,6,6,2,1,1,0.979868756651153,TRUE,3,269154,5,TRUE,2,275,6,1,15,15,15,15,15,15,15,15,15,0.0318725099601594,0.0318725099601594,0.0318725099601594,12,FALSE,TRUE,0,"0"
"390","02dc746b27c540c29b9b97ad9c345b1f983a9f64",1311938908,0,0,11,11,4,1,1,0.808594786296358,TRUE,1,9777,0,TRUE,0,0,0,1,25,25,25,25,25,25,24,24,24,0.04,0.04,0.04,22,FALSE,FALSE,0,"0"
"391","02e0ebaab8785d0c20b90baebd1eb91ee3ae211a",1312272897,0,0,11,11,2,1,1,0.439496986921513,TRUE,2,7846,0,TRUE,2,2051972.5,3,1,9,9,9,9,9,9,9,9,9,0.32258064516129,0.32258064516129,0.32258064516129,22,FALSE,FALSE,0,"0"
"394","02e9bc25bf811caf1b21c5ae575b0dd94e147341",1313381285,0,0,6,2,3,3,2,0.819448371872804,TRUE,1,10870,1,FALSE,2,1530642,10,2,48,55,55,48,55,55,45,52,52,0.0512820512820513,0.0590858416945373,0.0590858416945373,8,FALSE,FALSE,0,"0"
"403","0304a878591883a850bc001643df1af9d8a763a7",1309348834,1,0,8,2,1,1,1,0,TRUE,1,12856,1,FALSE,1,14035,2,2,3,6,6,3,6,6,2,3,3,0.375,0.5,0.5,10,TRUE,FALSE,0.1,"0"
"445","0344fd84c2dca00fb576c1b056e055cc113041d6",1311313778,0,0,46,22,23,3,2,0.622042128741194,TRUE,2,1722108,5,FALSE,1,187064.9,3,1,23,20,27,23,20,27,17,11,18,0.0376569037656904,0.0251046025104603,0.0397489539748954,68,FALSE,FALSE,0,"0"
"476","0379674bd05fd1b4af87e3a5d883add735f0ad7c",1315389967,0,0,1,2,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,3,FALSE,FALSE,0,"0"
"480","038619bf2c5e7d2c18a6f463cd994d8b3831e61f",1313046938,0,0,4,0,1,1,1,0,TRUE,1,602992,5,FALSE,3,597259,8,2,11,63,63,10,62,62,8,57,57,0.0116580310880829,0.0751295336787565,0.0751295336787565,4,FALSE,FALSE,0,"0"
"487","038d7c6c3b9815068e1f5b6df12625181f0313e1",1311261030,0,0,2,2,1,1,1,0,TRUE,2,25705,2,FALSE,1,613606,2,2,69,87,87,69,87,87,63,72,72,0.136752136752137,0.155982905982906,0.155982905982906,4,FALSE,FALSE,0,"0"
"490","039432362d9c0897f4fbe4334c1d9c99aaf98be8",1311252446,0,0,36,22,5,1,1,0.862392596898876,TRUE,3,86559,0,TRUE,4,507724.4,9,1,26,26,26,26,26,26,25,25,25,0.0563991323210412,0.0563991323210412,0.0563991323210412,58,FALSE,FALSE,0,"0"
"524","03deed59ba31bd2e5ac1e799e0eb03cd4e8f5e41",1309297438,0,0,1,252,20,3,1,0.82817447273858,TRUE,1,27370,1,FALSE,1,2059.2,1,2,21,31,31,21,31,31,19,28,28,0.112994350282486,0.163841807909605,0.163841807909605,253,FALSE,FALSE,0,"0"
"550","0412055322cf44c1127246ff817ab7a75b735680",1312180021,0,1,2,2,1,1,1,0,TRUE,1,69145,2,FALSE,4,1823950,4,2,22,74,74,22,74,74,0,3,3,0.0333333333333333,0.133333333333333,0.133333333333333,4,FALSE,TRUE,0,"0"
"559","042cffd601fd5b7e9ef176531893337a917cf455",1310629212,1,0,1,1,1,1,1,0,TRUE,1,11103,0,TRUE,2,66809,7,1,32,32,32,32,32,32,27,27,27,0.0775623268698061,0.0775623268698061,0.0775623268698061,2,TRUE,FALSE,0.5,"0"
"565","043914bd97f2ad7afc474e13ebd97f2eadf60eae",1314159920,0,0,10,66,2,1,1,0.789749253662522,TRUE,2,445660,2,FALSE,1,2184,2,2,17,115,115,17,115,115,12,52,52,0.0136986301369863,0.0558482613277134,0.0558482613277134,76,FALSE,FALSE,0,"0"
"674","050832fcea5f26561ffe443595c54d5e3e7c9924",1311253755,0,0,1,1,1,1,1,0,TRUE,3,86559,0,TRUE,2,119172,4,1,28,28,28,28,28,28,27,27,27,0.060475161987041,0.060475161987041,0.060475161987041,2,FALSE,FALSE,0,"0"
"680","0511dfc0b8851baf84df73780e770f1025261068",1311133612,0,0,334,5,12,2,1,0.705981700146031,TRUE,3,602196,2,FALSE,5,352275.5,8,2,10,21,21,10,21,21,10,20,20,0.0253456221198157,0.0483870967741935,0.0483870967741935,339,FALSE,FALSE,0,"0"
"701","0536ec05c3a5ceedc7b928c5f96b7ff36398af04",1313397823,0,0,2,2,1,1,1,0,TRUE,1,46774,1,FALSE,1,4830003,1,2,34,71,71,34,71,71,26,41,41,0.0334158415841584,0.051980198019802,0.051980198019802,4,FALSE,FALSE,0,"0"
"711","0547598a28c3c1dd5c5f4c3ec9888b0de499199b",1314175894,0,0,418,1,12,10,2,0.209361254603117,TRUE,5,523109,8,FALSE,0,0,0,3,2,122,122,2,122,122,2,67,67,0.00920245398773006,0.208588957055215,0.208588957055215,419,FALSE,FALSE,0,"0"
"739","0584424d5ccc7d1e3b9aa60da46ca1db244ce470",1309177273,0,0,5,6,3,3,1,0.834202288644101,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,11,FALSE,FALSE,0,"0"
"742","058d4afe3d755d2e31e077c26aa338417fa31f72",1314240787,0,0,6,10,5,1,1,0.972405678136031,TRUE,2,364659,2,FALSE,4,40045.8,9,2,27,126,126,27,126,126,18,59,59,0.0191919191919192,0.0606060606060606,0.0606060606060606,16,FALSE,FALSE,0,"0"
"747","0592e17e18e26acc177bc7556a3c9888582f0045",1310528817,1,0,18,28,5,2,2,0.891634001196196,TRUE,3,684733,1,TRUE,2,485694,2,1,1,1,1,1,1,1,1,1,1,0.00529100529100529,0.00529100529100529,0.00529100529100529,46,TRUE,FALSE,0.0217391304347826,"0"
"775","05daa9bfe1a03ffe1cc580b6cfd88e093e2493c0",1314763652,0,1,10,2,2,2,2,0.91829583405449,TRUE,1,8135,1,FALSE,7,507862,10,2,73,104,104,73,104,104,69,99,99,0.0566801619433198,0.0809716599190283,0.0809716599190283,12,FALSE,TRUE,0,"0"
"801","060f0f9d2dba4f5ef8f3975dba7914ee0f2b6d83",1315912595,0,0,2,1,1,1,1,0,TRUE,1,187713,1,TRUE,2,947858,6,1,46,46,46,46,46,46,45,45,45,0.0337738619676946,0.0337738619676946,0.0337738619676946,3,FALSE,FALSE,0,"0"
"844","06657ea84bdee3293fa9110653100121fedf7e5f",1312250721,0,0,18,2,1,1,1,0,TRUE,1,35650415,3,FALSE,2,2482045,2,3,79,79,79,79,79,79,38,38,38,0.172566371681416,0.172566371681416,0.172566371681416,20,FALSE,FALSE,0,"0"
"880","06bfd1feda1786d2df8a29aaad14f49d4e32cfea",1313627637,0,0,7,12,1,1,1,0,TRUE,1,28009,1,FALSE,2,1336607,2,2,91,91,91,91,91,91,51,51,51,0.177474402730375,0.177474402730375,0.177474402730375,19,FALSE,FALSE,0,"0"
"881","06c20891c12fd1089f7c41138fd50c6b26fdda69",1309180983,0,0,18,0,2,1,1,0.503258334775646,TRUE,2,10585,3,FALSE,1,1989341,1,1,23,14,32,23,14,32,18,14,27,0.121794871794872,0.0961538461538462,0.179487179487179,18,FALSE,FALSE,0,"0"
"886","06ce394b06214569e0a863dcc3ad8538c8a6aa47",1309834910,0,0,5,2,1,1,1,0,TRUE,1,178393,0,TRUE,1,87629,1,1,10,10,10,10,10,10,10,10,10,0.0472103004291846,0.0472103004291846,0.0472103004291846,7,FALSE,FALSE,0,"0"
"890","06d85c51fe062b3ae9431860aa9dedc860bf4681",1309356199,0,0,150,6,3,1,1,0.505535238657914,TRUE,2,5294,3,FALSE,3,170319.666666667,4,1,3,6,7,3,6,7,3,6,7,0.0217391304347826,0.0380434782608696,0.0434782608695652,156,FALSE,FALSE,0,"0"
"892","06e2ce51d1170557e43d41767947a1d6eb74c637",1313549529,0,0,9,3,2,2,2,1,TRUE,1,8858,0,TRUE,3,503583,6,1,28,28,28,28,28,28,27,27,27,0.0299145299145299,0.0299145299145299,0.0299145299145299,12,FALSE,FALSE,0,"0"
"893","06e311ad185baa194705aa806e9f47aab9593aab",1309520058,0,0,23,12,5,1,1,0.828934755935452,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,35,FALSE,FALSE,0,"0"
"903","06f6b71ba43e8302d61d2c3cb7118d9dbf7a3c98",1312978462,0,0,10,4,4,2,1,0.714955585487935,TRUE,1,65,2,FALSE,2,299992.25,3,1,56,0,56,56,0,56,54,0,54,0.072083879423329,0.00131061598951507,0.072083879423329,14,FALSE,FALSE,0,"0"
"915","070d9c00c488a5ee6811f04170cf488ead79bf80",1316181604,0,0,135,94,7,3,1,0.693693977330328,TRUE,1,79200,3,FALSE,10,5314.28571428571,27,2,52,208,208,52,208,208,51,185,185,0.0361864996520529,0.129436325678497,0.129436325678497,229,FALSE,FALSE,0,"0"
"929","071914232189735ae6475d44d07f11f90b4729a1",1314096671,0,0,7,7,6,4,1,0.975503759006109,TRUE,2,703467,5,FALSE,8,580464.666666667,16,2,11,78,82,11,78,82,10,77,80,0.0117395944503735,0.0832443970117396,0.0864461045891142,14,FALSE,FALSE,0,"0"
"948","07438ca4f0afd9ebe352b48d978909d5baa4666f",1311048562,0,0,3,0,1,1,1,0,TRUE,2,6219,3,FALSE,1,74902,1,1,15,15,19,15,15,19,7,10,11,0.0192771084337349,0.0265060240963855,0.0289156626506024,3,FALSE,FALSE,0,"0"
"1004","079ec157f82f79814bd70a1f8753daa37b8d5c3f",1315309103,1,0,57,0,1,1,1,0,TRUE,1,158,2,FALSE,0,0,0,1,4,99,100,4,99,100,3,95,95,0.0033085194375517,0.0794044665012407,0.0794044665012407,57,TRUE,FALSE,0.0175438596491228,"0"
"1019","07cb1ad4ccb1a11d8f46246b6a1890c267cbb147",1316173628,0,0,1,1,1,1,1,0,TRUE,1,9170,0,TRUE,3,1470608,3,1,165,165,165,165,165,165,153,153,153,0.107466852756455,0.107466852756455,0.107466852756455,2,FALSE,FALSE,0,"0"
"1064","082c2938489cb7aad32b0552517ee68e82bcde30",1310453355,0,0,230,0,3,1,1,0.747228064034789,TRUE,1,9901,0,TRUE,0,0,0,1,12,12,12,12,12,12,0,0,0,0.05,0.05,0.05,230,FALSE,FALSE,0,"0"
"1111","087619b4a941e7f64772cc01a6cdf1213b640270",1311580319,0,0,4,0,2,1,1,0.811278124459133,TRUE,1,12194,0,TRUE,2,479144.5,2,1,31,31,31,31,31,31,14,14,14,0.1,0.1,0.1,4,FALSE,FALSE,0,"0"
"1167","08cbcc4fb3eca3862faa1de37062ee0ccc78073b",1315365721,0,0,3,0,1,1,1,0,TRUE,1,78536,0,TRUE,2,431543,3,1,13,13,13,13,13,13,9,9,9,0.00819000819000819,0.00819000819000819,0.00819000819000819,3,FALSE,FALSE,0,"0"
"1172","08d1ca10537b2005fa0ff93534272e277b3ae821",1316001036,0,0,30,3,3,2,2,0.913029372155315,TRUE,2,111109,6,FALSE,6,717,16,1,42,153,190,41,153,189,38,151,184,0.0245901639344262,0.0958385876418663,0.116645649432535,33,FALSE,FALSE,0,"0"
"1183","08e187b1d48aeb3f824aa5240e55def428dcad45",1314787134,0,0,6,3,4,1,1,0.612197222702993,TRUE,1,180484,2,FALSE,1,11969,3,2,24,24,24,24,24,24,18,18,18,0.0169491525423729,0.0169491525423729,0.0169491525423729,9,FALSE,FALSE,0,"0"
"1186","08e37a16c202364b0b919653f3a17979388cac27",1313655938,0,0,1,2,2,2,2,0.91829583405449,TRUE,1,71574,4,FALSE,1,1806407.5,1,2,60,121,169,60,121,169,60,113,161,0.0631469979296066,0.118012422360248,0.167701863354037,3,FALSE,FALSE,0,"0"
"1188","08e829e3a9dae0230678a8471275cebb4c8fb54e",1314330840,1,0,431,0,5,2,2,0.765006662571175,TRUE,10,716739,1,FALSE,10,258328,30,2,15,64,64,15,64,64,15,64,64,0.0140350877192982,0.0570175438596491,0.0570175438596491,431,TRUE,FALSE,0.00232018561484919,"0"
"1207","090ee21eac7257644422e35395194e5fd7fb8efa",1314799491,0,0,8,0,1,1,1,0,TRUE,1,40,0,TRUE,8,6069,20,1,55,55,55,55,55,55,49,49,49,0.0441306266548985,0.0441306266548985,0.0441306266548985,8,FALSE,FALSE,0,"0"
"1221","09210d15394e8d09a81b7877f3be8b3b28cb4253",1313754411,0,1,21,1,1,1,1,0,TRUE,1,248268,0,TRUE,1,6917456,2,1,52,52,52,50,50,50,40,40,40,0.0460674157303371,0.0460674157303371,0.0460674157303371,22,FALSE,TRUE,0,"0"
"1241","09448b55b19c1f6b17e0715f3a1e10f0f6d93673",1314339448,0,0,16,16,15,10,2,0.991837346138035,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,32,FALSE,FALSE,0,"0"
"1265","098b7fb0ac84dbe65a8861cce76e036f0b9198d6",1308818439,0,0,31,13,3,2,1,0.739322120856958,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,44,FALSE,FALSE,0,"0"
"1269","0990f073953a499b1413b049c1909d09fec5a815",1308572326,0,0,3,2,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,5,FALSE,FALSE,0,"0"
"1293","09d89118d973f427ed418047a2b404c45a552d83",1310370685,0,0,101,0,1,1,1,0,TRUE,2,265136,4,FALSE,0,0,0,3,6,10,10,6,10,10,2,3,3,0.0340909090909091,0.0454545454545455,0.0454545454545455,101,FALSE,FALSE,0,"0"
"1310","09f4bd20d7514f229338667effdf8519f1722b3f",1311899915,0,1,52,1,6,2,2,0.637371641370532,TRUE,6,382295,4,FALSE,8,96795.1666666667,13,2,30,77,77,30,77,77,26,73,73,0.0410334346504559,0.112462006079027,0.112462006079027,53,FALSE,TRUE,0,"0"
"1323","0a1e84d3a7c1da0a25414da579bba5154f190e79",1308705643,0,0,2,2,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,4,FALSE,FALSE,0,"0"
"1327","0a2282f97a2d74ac52d6ba8f33b1eaba0df3668d",1314958127,0,0,3,3,12,11,1,0.44211410869774,TRUE,2,336101,2,FALSE,1,210640.75,1,2,3,63,63,3,63,63,3,21,21,0.0100250626566416,0.0551378446115288,0.0551378446115288,6,FALSE,FALSE,0,"0"
"1337","0a3360e64c6a634a71f9745c314489de6a4887c1",1310114605,2,0,161,22,9,1,1,0.660554456831754,TRUE,2,1600832,7,FALSE,2,563454.777777778,3,3,2,26,26,2,26,26,2,4,4,0.2,0.333333333333333,0.333333333333333,183,TRUE,FALSE,0.0109289617486339,"0"
"1370","0a8e02d5ba2dbabf567f83b64279f4a1c9602ed3",1309357845,0,0,92,78,6,1,1,0.995524761567519,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,170,FALSE,FALSE,0,"0"
"1377","0a9c296731dd01bcf7d7c700a04917620c0ca6da",1310540826,0,0,71,28,3,1,1,0.776212277003861,TRUE,3,524923,3,FALSE,1,87471,1,2,13,20,20,13,20,20,1,1,1,0.0909090909090909,0.0909090909090909,0.0909090909090909,99,FALSE,FALSE,0,"0"
"1429","0b03d57a3ffcdb0514061242a6d7423faba30b92",1311299501,0,0,4,5,1,1,1,0,TRUE,3,86558,0,TRUE,4,45768,18,1,30,30,30,30,30,30,29,29,29,0.0635593220338983,0.0635593220338983,0.0635593220338983,9,FALSE,FALSE,0,"0"
"1474","0b67ad9db2647a69a56bd4ebb4609bb259932cb0",1315323809,0,0,30,1,3,2,2,0.782916412208155,TRUE,3,607659,2,FALSE,7,437936,8,2,22,50,50,22,50,50,22,50,50,0.0167394468704512,0.037117903930131,0.037117903930131,31,FALSE,FALSE,0,"0"
"1497","0b8d0804219b7e2e6179112d663b989d5b749d17",1313589519,0,0,9840,0,45,1,1,0.830847052743902,TRUE,1,71391,2,FALSE,0,0,0,3,35,94,94,35,94,94,33,91,91,0.0396270396270396,0.107226107226107,0.107226107226107,9840,FALSE,FALSE,0,"0"
"1499","0b9227c4613d4a96cd1c8f64019bc4d0f7f9be3a",1308895007,0,0,90,0,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,90,FALSE,FALSE,0,"0"
"1509","0bb02d2108ea2c89de7f5f740f12fb245a90d3a5",1314257299,0,0,1,0,1,1,1,0,TRUE,1,579,2,FALSE,2,67315,3,1,81,42,121,81,42,121,75,41,114,0.0756972111553785,0.0418326693227092,0.114541832669323,1,FALSE,FALSE,0,"0"
"1556","0c0707e79d7d937685ff004db23f8f57ed8a1a63",1314179388,0,0,8,8,1,1,1,0,TRUE,1,6924421,6,FALSE,0,0,0,4,5,28,28,5,27,27,4,22,22,0.00514933058702369,0.023686920700309,0.023686920700309,16,FALSE,FALSE,0,"0"
"1563","0c0f03e2b9756afb4e868a76734cc90102218f0a",1314679241,2,0,242,10,2,2,1,0.293101814598198,TRUE,8,607385,1,TRUE,4,890309.5,4,1,11,11,11,11,11,11,9,9,9,0.00931966449207828,0.00931966449207828,0.00931966449207828,252,TRUE,FALSE,0.00793650793650794,"0"
"1622","0c9bd2829866b1071effcd53003c8356a3170094",1313623449,1,0,17,0,1,1,1,0,TRUE,1,31965,1,FALSE,1,2530084,1,2,89,89,89,89,89,89,49,49,49,0.171821305841924,0.171821305841924,0.171821305841924,17,TRUE,FALSE,0.0588235294117647,"0"
"1666","0cdfa0e9a1d96de909a99d86e1476394d9a0c876",1313374338,0,0,10,58,4,1,1,0.800849533605007,TRUE,1,10919,1,FALSE,2,1465598.5,4,2,46,53,53,46,53,53,40,46,46,0.0511221945137157,0.0586034912718204,0.0586034912718204,68,FALSE,FALSE,0,"0"
"1712","0d4834c171f6c6c561fc5874010f71026ab56c18",1314366186,0,1,26,17,4,2,2,0.88619625599138,TRUE,2,413858,1,FALSE,2,2857006.5,2,2,21,157,157,21,157,157,20,149,149,0.0180722891566265,0.129087779690189,0.129087779690189,43,FALSE,TRUE,0,"0"
"1722","0d572fc7d251691a34fe5b99c60868835409047e",1314137056,0,0,36,2,2,2,2,0.29747224891929,TRUE,1,7643,3,FALSE,11,1354529.5,22,1,53,65,103,53,65,103,53,61,99,0.0512820512820513,0.0588793922127255,0.0949667616334283,38,FALSE,FALSE,0,"0"
"1738","0d7ef7993dc18a69d0bffd78666ee6ae7fb83e34",1314191555,0,0,1,1,1,1,1,0,TRUE,1,276,0,TRUE,4,199,7,1,77,77,77,77,77,77,71,71,71,0.0737704918032787,0.0737704918032787,0.0737704918032787,2,FALSE,FALSE,0,"0"
"1742","0d84e957297b4ffa6ab5b0b5bcf8b169d567d298",1314245665,0,0,1,0,1,1,1,0,TRUE,1,7855,0,TRUE,2,2349921,4,1,78,78,78,78,78,78,35,35,35,0.107142857142857,0.107142857142857,0.107142857142857,1,FALSE,FALSE,0,"0"
"1764","0da3d7d5d34f86b7826045bd557f8733b7da5073",1308587005,0,0,2,2,1,1,1,0,TRUE,1,86622,3,FALSE,1,712,3,1,10,5,12,10,5,12,8,3,8,0.0671641791044776,0.0298507462686567,0.0671641791044776,4,FALSE,FALSE,0,"0"
"1773","0da97d5ab9aff9ed8d0000f835de67d2510f472c",1314866846,0,0,1,6,1,1,1,0,TRUE,3,585688,3,FALSE,2,87209,7,2,76,143,143,76,143,143,70,133,133,0.0615784908933218,0.116218560277537,0.116218560277537,7,FALSE,FALSE,0,"0"
"1777","0db6db0263defcd6ff84769b7d927d5a51606f6c",1312243456,3,0,371,1,8,3,2,0.699416945953902,TRUE,8,1646222,2,FALSE,9,388598.625,17,2,3,47,47,3,47,47,3,47,47,0.00553250345781466,0.0663900414937759,0.0663900414937759,372,TRUE,FALSE,0.00806451612903226,"0"
"1814","0e008e9a8fc32d84c03e88a4a41ec8801b274979",1311815841,1,0,21,8,2,2,2,0.957553483714748,TRUE,1,13942,1,FALSE,1,1772718,1,2,20,54,54,20,54,54,20,54,54,0.0329153605015674,0.0862068965517241,0.0862068965517241,29,TRUE,FALSE,0.0344827586206897,"0"
"1823","0e16cc7cd2789a0ef8c0ccf108183aba0739ed89",1315904256,1,0,92,29,6,1,1,0.604042274421149,TRUE,3,194944,5,FALSE,3,221076,15,1,27,41,51,27,41,51,27,23,33,0.444444444444444,0.380952380952381,0.53968253968254,121,TRUE,FALSE,0.00826446280991736,"0"
"1841","0e3ac5dea62e5427aa46e8c34cc4c85554d824c9",1314779445,0,0,120,1,5,2,1,0.320419385330963,TRUE,1,774,2,FALSE,7,397536.6,16,1,15,98,112,15,98,112,15,96,110,0.014336917562724,0.0869175627240143,0.0994623655913978,121,FALSE,FALSE,0,"0"
"1846","0e43b5951f6366f65b4229e11d036d4077c101e4",1314837987,1,0,2721,2,100,29,3,0.954819391627968,TRUE,4,351992,4,FALSE,5,1415.62037037037,6,2,12,51,51,12,51,51,12,37,37,0.0294117647058824,0.085972850678733,0.085972850678733,2723,TRUE,FALSE,0.000367242012486228,"0"
"1864","0e62fc73c905d1f476f3c1493db1bde8096ac609",1310927412,0,0,129,23,3,3,2,0.66591308600889,TRUE,4,1342876,14,FALSE,0,0,0,3,0,36,36,0,36,36,0,34,34,0.00233100233100233,0.0815850815850816,0.0815850815850816,152,FALSE,FALSE,0,"0"
"1867","0e68a621135102cd441e4bce725628a07d51f353",1311911615,0,0,15,0,2,2,2,0.721928094887362,TRUE,2,19991,1,TRUE,3,135191,8,1,46,46,46,46,46,46,46,46,46,0.0704647676161919,0.0704647676161919,0.0704647676161919,15,FALSE,FALSE,0,"0"
