"","commit_id","author_date","bugcount","fixcount","la","ld","nf","nd","ns","ent","revd","nrev","rtime","hcmt","self","ndev","age","nuc","app","aexp","rexp","oexp","arexp","rrexp","orexp","asexp","rsexp","osexp","asawr","rsawr","osawr","churn","buggy","fix","bugdens","strata"
"316","02651060b6ce5b16b06721378a239a6d2bd9f528",1378822667,0,0,5,17,4,4,1,0.964545425559405,TRUE,1,214171,1,FALSE,35,213346.25,111,2,353,3302,3302,291,2695,2695,318,2501,2501,0.0198791051286845,0.155916993830623,0.155916993830623,22,FALSE,FALSE,0,"8"
"330","0278310f9e27b1c6aca6bd70dc5415a240cd33c3",1375859353,0,0,6,6,1,1,1,0,TRUE,2,2336450,8,FALSE,9,3539947,26,3,199,1812,1812,178,1389,1389,22,439,439,0.0490405117270789,0.93816631130064,0.93816631130064,12,FALSE,FALSE,0,"8"
"334","028532217490b9143aa6b321da8f40f28dd77041",1374504947,0,0,62,55,4,1,1,0.694821755291705,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,117,FALSE,FALSE,0,"8"
"339","028def2ada208b16d308765febcd64874b779c11",1376901710,0,0,35,0,1,1,1,0,TRUE,1,226135,1,FALSE,0,0,0,2,96,852,852,88,577,577,39,323,323,0.00696378830083565,0.0564066852367688,0.0564066852367688,35,FALSE,FALSE,0,"8"
"342","029b68ce92b77a57d701f0af3bbadedffcf262cf",1377817004,0,0,284,248,15,2,1,0.597962415799967,TRUE,1,79588,1,FALSE,1,200399.333333333,2,2,329,3213,3213,268,2623,2623,295,2417,2417,0.0187960375920752,0.153543307086614,0.153543307086614,532,FALSE,FALSE,0,"8"
"408","030a30e7485785c9d419c38f23c9d5dac2b4ce9a",1375969507,0,0,35,15,4,2,1,0.584070360012797,TRUE,4,1591472,5,FALSE,8,1107034.5,30,3,90,174,174,90,172,172,86,144,144,0.00566000910806063,0.00943334851343439,0.00943334851343439,50,FALSE,FALSE,0,"8"
"414","0316506d9ddbc3ca9f26f880b9e7fb5d5b0fec36",1375214868,0,0,2,2,1,1,1,0,TRUE,1,240456,1,FALSE,4,18089402,4,2,162,836,836,135,664,664,22,205,205,0.00405786873676782,0.0363443895553987,0.0363443895553987,4,FALSE,FALSE,0,"8"
"444","0343b926608a4014ef386b3b21be9a0940d9f8e8",1371498399,0,1,3,1,2,1,1,0.811278124459133,TRUE,1,784458,13,FALSE,19,35860,55,7,161,1159,1170,143,1001,1012,119,784,788,0.00820961893685435,0.0537045905452555,0.0539782445098173,4,FALSE,TRUE,0,"8"
"453","0352c74755a0e593b8fe32fd4bedf8f73e2cc155",1376043506,0,0,4,0,1,1,1,0,TRUE,2,23708,3,FALSE,6,18918297,10,2,798,1464,1464,682,1203,1203,330,513,513,0.057917760279965,0.0899387576552931,0.0899387576552931,4,FALSE,FALSE,0,"8"
"467","036d1bcde9096ff71bf042caa14996aa71fae331",1377989248,0,0,6,2,2,1,1,0.811278124459133,TRUE,3,154309,1,FALSE,2,1857613.5,2,2,3041,3475,3475,2481,2851,2851,2260,2540,2540,0.143246325392803,0.160985808413583,0.160985808413583,8,FALSE,FALSE,0,"8"
"491","03951bd3ff1914d079f312d61e554e17e72f67a7",1378735369,0,0,1,1,1,1,1,0,TRUE,2,670155,2,FALSE,20,283729,52,2,440,1232,1232,304,858,858,332,1048,1048,0.020790410189174,0.0654929137791097,0.0654929137791097,2,FALSE,FALSE,0,"8"
"532","03e748e2cf3381166410f31c4471f9bad548bd6c",1378111704,0,0,1,1,1,1,1,0,TRUE,1,6476,2,FALSE,0,0,0,1,579,69,642,382,63,440,19,7,26,0.0252844500632111,0.0101137800252845,0.034134007585335,2,FALSE,FALSE,0,"8"
"549","040fa04882b2050e73e74459d8ca06f72e6f95c5",1377710201,0,0,39,28,4,2,1,0.248267197885705,TRUE,6,366767,9,FALSE,73,623172,284,4,152,5320,5320,129,4226,4226,141,4014,4014,0.00905092740136401,0.255911785327299,0.255911785327299,67,FALSE,FALSE,0,"8"
"560","04325bdd26810cd9067ad4b0b9e458b06ce2a3db",1378760418,0,0,1,0,1,1,1,0,TRUE,1,67279,1,FALSE,16,2562252,36,2,4,374,374,3,349,349,4,339,339,0.000311934618503962,0.0212115540582694,0.0212115540582694,1,FALSE,FALSE,0,"8"
"575","044e48d5a4e0281efb1f6d5136c9a732e3119559",1378991684,0,0,2,3,1,1,1,0,TRUE,2,457201,5,FALSE,1,16920527,1,1,50,159,188,47,134,162,45,148,173,0.00285271317829457,0.00924031007751938,0.0107906976744186,5,FALSE,FALSE,0,"8"
"597","046efb811b6e6ff0c3e349c1c8262ef6ed49313e",1372863284,0,0,2,1,1,1,1,0,TRUE,1,4638508,3,FALSE,4,1903574,8,3,1303,1558,1558,998,1219,1219,623,800,800,0.0418707642756492,0.0537475676038382,0.0537475676038382,3,FALSE,FALSE,0,"8"
"631","04add96a8675ec11cd1d0247c26032f467cb2cc1",1372150831,0,0,10,2,1,1,1,0,TRUE,5,265970,17,FALSE,3,76180,13,1,2826,1520,3176,2346,1462,2642,2058,920,2269,0.139820725247861,0.0625424419394269,0.15414912399837,12,FALSE,FALSE,0,"8"
"639","04bc63f2d642d2144757ef1ab5e65b5518d534f5",1375831497,0,0,15,0,1,1,1,0,TRUE,2,1305997,5,FALSE,6,1207,11,2,2245,3406,3406,1579,2438,2438,18,36,36,0.161016949152542,0.313559322033898,0.313559322033898,15,FALSE,FALSE,0,"8"
"654","04de24c6449422d29a0d4760375aa94f59222fa3",1379060722,1,0,31,0,2,2,2,0.205592508185083,TRUE,8,4556140,14,FALSE,24,7419106.5,54,3,0,1066,1066,0,770,770,0,1027,1027,5.32736668264877e-05,0.0547653294976293,0.0547653294976293,31,TRUE,FALSE,0.032258064516129,"8"
"675","050a03c9fbbf3986ef29ac96a6ddb3578cf82508",1373459912,0,0,29,43,4,2,2,0.641381460000263,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,72,FALSE,FALSE,0,"8"
"694","052d2cd6aa3c01aa42080b8be327ce963be4676a",1378709382,0,0,2,0,1,1,1,0,TRUE,2,12101,1,FALSE,47,245001,159,2,497,506,506,357,366,366,474,482,482,0.0296986369888708,0.0301988245592097,0.0301988245592097,2,FALSE,FALSE,0,"8"
"718","054e50babc340f1d8b6c037fca143f90dbd0c1f2",1374152557,0,0,32,6,2,2,2,0.967788462826768,TRUE,1,981501,1,FALSE,22,259410,41,2,63,2936,2936,62,2445,2445,57,2318,2318,0.0033061620019381,0.132189477284387,0.132189477284387,38,FALSE,FALSE,0,"8"
"737","058172c6f9beb666e74d3e17a79f60aed8ff72bd",1376308054,0,0,19,20,3,1,1,0.755969902989267,TRUE,3,69975,1,FALSE,3,1035,8,2,1641,3323,3323,1577,2739,2739,1025,2399,2399,0.0665715027251492,0.155722813392162,0.155722813392162,39,FALSE,FALSE,0,"8"
"755","05a4df5ed72ab11a3f2cccfbec701fd63e5f9984",1377693938,0,0,48,0,1,1,1,0,TRUE,1,69056,2,FALSE,0,0,0,3,509,2641,2641,490,2081,2081,142,722,722,0.0246594240386274,0.124676668391102,0.124676668391102,48,FALSE,FALSE,0,"8"
"780","05ddae12d18a348afd942fd85a8d8773698da3a1",1376556351,1,1,17,6,4,2,1,0.712367309465813,TRUE,2,338488,4,FALSE,3,6033597.25,11,4,471,1960,1960,342,1567,1567,448,1493,1493,0.0290483276185547,0.0966552371094003,0.0966552371094003,23,TRUE,TRUE,0.0434782608695652,"8"
"800","060b862b614285aae88540895736a57eb8563102",1378912965,0,1,405,4,9,2,1,0.347099476778115,TRUE,7,928414,23,FALSE,67,1012695.66666667,276,3,0,2251,2251,0,1692,1692,0,1707,1707,6.21697233447311e-05,0.106185887472801,0.106185887472801,409,FALSE,TRUE,0,"8"
"835","06533c66b54f2ac9a9911e093723b71e27bd677d",1372258242,0,0,5,3,2,1,1,0.543564443199596,TRUE,1,61622,3,FALSE,8,174668,16,4,40,103,103,39,102,102,38,96,96,0.00264030871301875,0.00656692167084151,0.00656692167084151,8,FALSE,FALSE,0,"8"
"840","065cff83119a58973d1e00434ade1d26012a09d5",1375821645,0,0,12,2,1,1,1,0,TRUE,1,1306067,3,FALSE,12,10133527,19,2,2242,3403,3403,1577,2436,2436,1956,2478,2478,0.12769150463265,0.161751272347645,0.161751272347645,14,FALSE,FALSE,0,"8"
"846","066b08fc62c67d586996ea4e272ef05dd3865fac",1374686913,0,0,10,4,3,1,1,0.869915529773626,TRUE,1,2831841,1,FALSE,11,91849,36,2,1341,1599,1599,1008,1218,1218,635,816,816,0.0420913302448709,0.0540701522170748,0.0540701522170748,14,FALSE,FALSE,0,"8"
"847","066d32d7435ecda9e9fe0447ea06c9be672cfea3",1373443509,0,0,11,0,1,1,1,0,TRUE,1,615750,2,FALSE,36,786,107,3,1935,3520,3520,1474,2999,2999,1468,2451,2451,0.0981427044361304,0.163816141101015,0.163816141101015,11,FALSE,FALSE,0,"8"
"851","068103a7b8a1e06a8bb4e7c4b6cc62aaf490844e",1377610240,0,0,150,128,9,4,2,0.809743966593099,TRUE,5,4076951,6,FALSE,2,493385.111111111,20,1,571,704,1244,374,539,884,542,690,1202,0.0297583164355785,0.0378692387789774,0.0659286458047898,278,FALSE,FALSE,0,"8"
"897","06eaeb0ac8d861cf3e60b11a8fbbabdeef1d6759",1372661321,1,0,64,446,17,6,2,0.637156711519346,TRUE,9,146694,7,FALSE,37,157240.823529412,209,2,1565,3222,3222,1506,2683,2683,1017,2486,2486,0.0588235294117647,0.143707384722062,0.143707384722062,510,TRUE,FALSE,0.00196078431372549,"8"
"900","06ed582557e1c0d2b73526a6ab5a41af1a0e34d7",1371476842,0,0,1,0,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,1,FALSE,FALSE,0,"8"
"904","06f86fb7690343c8d2e1951e541156e6d8e48280",1373212099,0,0,2,2,1,1,1,0,TRUE,1,78826,2,FALSE,3,8914103,12,3,353,419,419,311,361,361,307,362,362,0.0206213176218532,0.0243036957686127,0.0243036957686127,4,FALSE,FALSE,0,"8"
"913","070719e228957ea6a10f3545bf2ddc0288c236ae",1376910288,0,1,16,25,2,1,1,0.3776463213737,TRUE,1,352254,1,FALSE,7,1195569,12,2,1406,1530,1530,1037,1141,1141,688,770,770,0.0443743157081213,0.0496554389128615,0.0496554389128615,41,FALSE,TRUE,0,"8"
"931","071bdbfb91b79fb657fcfd97e448fa773d9493dc",1377530402,0,0,2,2,1,1,1,0,TRUE,1,62109,1,FALSE,4,1733808,4,2,499,2524,2524,480,1972,1972,382,1912,1912,0.0244837946685418,0.122291120629035,0.122291120629035,4,FALSE,FALSE,0,"8"
"932","071c48a5ff8842d43fcdc95db08b561d340a2bfd",1375128384,0,1,2,5,2,1,1,0.591672778582327,TRUE,3,929406,4,FALSE,18,30429,32,3,1,757,757,0,549,549,1,668,668,0.000131821776957553,0.0440943843923016,0.0440943843923016,7,FALSE,TRUE,0,"8"
"936","0730e7b023529703e049cb0ec3aa999341b22814",1372303849,0,0,4,0,1,1,1,0,TRUE,4,424259,8,FALSE,8,3424271,15,5,59,299,299,59,260,260,55,255,255,0.00378890392422192,0.0173207036535859,0.0173207036535859,4,FALSE,FALSE,0,"8"
"953","07538de8b105b92e4b665f5d8c59852ab894f94b",1378992211,0,0,13,0,2,1,1,0.619382194678764,TRUE,3,106995,5,FALSE,17,20164393,40,2,169,968,968,130,688,688,143,865,865,0.00892912506975879,0.0536987660445216,0.0536987660445216,13,FALSE,FALSE,0,"8"
"964","0765f1b4d6614c095352b9a5b5495971f01e1bb1",1373982692,0,1,1,1,1,1,1,0,TRUE,2,15362,2,FALSE,1,9660443,1,1,20,1585,1599,20,1526,1540,8,46,51,0.0414746543778802,0.216589861751152,0.23963133640553,2,FALSE,TRUE,0,"8"
"969","0771075f664e1a49e586357bc86c915042e440eb",1378466277,0,0,7,7,1,1,1,0,TRUE,1,16649,1,FALSE,27,857,100,2,811,1475,1475,543,981,981,646,1241,1241,0.0405515512378565,0.0778439360701974,0.0778439360701974,14,FALSE,FALSE,0,"8"
"980","07860794da5863610f38295c9d517fc457c5de95",1374654544,1,0,434,244,13,4,3,0.616178216363749,TRUE,8,185816,7,FALSE,4,1311927.53846154,122,2,1592,1805,1805,1532,1743,1743,1052,1138,1138,0.0583411823369716,0.0631059892514821,0.0631059892514821,678,TRUE,FALSE,0.00147492625368732,"8"
"984","0789d6028c39afa2d9e54c2466ea6ed5a4252f0d",1372775413,0,0,4,0,2,1,1,0.811278124459133,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,4,FALSE,FALSE,0,"8"
"1008","07af94641a1b244063525def6a0dcf3f427e0c24",1377692629,0,0,123,123,10,5,3,0.580236221509743,TRUE,1,9026,1,FALSE,10,181046.7,29,2,507,2538,2538,488,1984,1984,503,2449,2449,0.0269158878504673,0.130841121495327,0.130841121495327,246,FALSE,FALSE,0,"8"
"1011","07bc5302503ef855541f5bc39296798127a06de1",1374148268,0,1,3,5,1,1,1,0,TRUE,4,14137,4,FALSE,12,3258547,29,2,43,2001,2001,34,1515,1515,31,1511,1511,0.00212695247590562,0.10049850448654,0.10049850448654,8,FALSE,TRUE,0,"8"
"1058","0819c48e1bba1dd447f100d2f4a80ce5a3351ea8",1375889078,0,0,3,0,1,1,1,0,TRUE,1,534186,7,FALSE,36,1308601,108,2,0,297,297,0,283,283,0,251,251,6.51550690643732e-05,0.016419077404222,0.016419077404222,3,FALSE,FALSE,0,"8"
"1092","084c5b3db794af1ce86b2b17455d9be5e64baebe",1374571091,0,0,3,4,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,7,FALSE,FALSE,0,"8"
"1103","0862901b142f36e91b98dbdcb2c36585020bb33d",1373597258,0,0,1,0,1,1,1,0,TRUE,1,57798,2,FALSE,3,25129860,5,1,79,738,813,76,635,707,75,417,488,0.00506835611870624,0.0278759586528843,0.0326108702900967,1,FALSE,FALSE,0,"8"
"1152","08bae158320f6d73bf44fcf43f45f51a01334544",1375977682,0,0,2,0,1,1,1,0,TRUE,1,1537881,2,FALSE,5,1382618,14,2,1387,1648,1648,1030,1238,1238,673,857,857,0.0438288464039537,0.055793991416309,0.055793991416309,2,FALSE,FALSE,0,"8"
"1171","08d0cb6f8e90a818bf6d3bec7a6d00f16419b8c0",1378133029,0,0,19,7,5,3,1,0.97113627703973,TRUE,1,161306,1,FALSE,10,1084610.2,55,2,1430,1555,1555,1047,1151,1151,705,787,787,0.0446524571500854,0.0498387198785656,0.0498387198785656,26,FALSE,FALSE,0,"8"
"1174","08d3b0165ae49a9ca019b7074423606492856b70",1375778963,0,0,4,0,1,1,1,0,TRUE,1,48267,3,FALSE,12,4315703,15,2,788,1452,1452,674,1193,1193,326,507,507,0.0574490513000703,0.0892480674631061,0.0892480674631061,4,FALSE,FALSE,0,"8"
"1182","08db2caf6344bad88675c58250fc6b04399c29f5",1373372290,0,0,6,3,1,1,1,0,TRUE,1,1150565,4,FALSE,24,155146,32,3,1310,2010,2010,1000,1601,1601,626,1031,1031,0.0419145664817167,0.0689885687545959,0.0689885687545959,9,FALSE,FALSE,0,"8"
"1238","093f31330acf40a70681b0ff825987d6506f3f5e",1375710945,0,0,44,19,3,2,1,0.856977598222384,TRUE,1,29061,4,FALSE,5,1556859.33333333,19,1,1605,2892,3276,1543,2379,2705,996,2121,2360,0.065188962992023,0.13874722113247,0.154374264417419,63,FALSE,FALSE,0,"8"
"1255","0973537c5471288726b929250199a41435729bee",1377604409,0,0,83,63,1,1,1,0,TRUE,22,2269359,86,FALSE,2,229565,14,3,285,446,446,234,362,362,245,389,389,0.0157078092075857,0.0249026243534896,0.0249026243534896,146,FALSE,FALSE,0,"8"
"1273","09986f6e5689f31fca4d4e8b8ce2e3a43369ce9f",1373464805,0,0,1,1,1,1,1,0,TRUE,1,63899,2,FALSE,11,164,26,3,1941,2030,2030,1479,1553,1553,1473,1524,1524,0.0983978638184246,0.101802403204272,0.101802403204272,2,FALSE,FALSE,0,"8"
"1286","09ccfa798a665063bd412d9487413d7352be82af",1378801128,0,0,13,16,2,2,1,0.893571101654191,TRUE,3,878827,1,FALSE,3,21211,41,2,363,3244,3244,361,2668,2668,181,2406,2406,0.01134946370666,0.150099775505113,0.150099775505113,29,FALSE,FALSE,0,"8"
"1288","09d188e570812a370a54c4ad9821221b26948e3f",1371648796,0,0,50,50,27,3,1,0.967123394097668,TRUE,3,145236,2,FALSE,15,2976952.18518519,45,2,28,57,57,28,57,57,26,54,54,0.00184338089711204,0.00375503516078378,0.00375503516078378,100,FALSE,FALSE,0,"8"
"1294","09da1f7d1f04f51eca4dc11add2854355fad6cd4",1378815295,0,0,3,0,1,1,1,0,TRUE,1,12296,1,FALSE,12,15510760,15,2,476,992,992,359,851,851,438,834,834,0.0273605484574634,0.0520411343097538,0.0520411343097538,3,FALSE,FALSE,0,"8"
"1312","09f9c6e1b9b5f0c2e8066444600106d41301bc6b",1379340668,0,0,2,4,1,1,1,0,TRUE,1,239628,5,FALSE,44,270925,126,3,47,1139,1139,47,885,885,29,1002,1002,0.00184740439682246,0.0617648870004311,0.0617648870004311,6,FALSE,FALSE,0,"8"
"1325","0a1faaa9eb7807bf11d796c2eca624e2f3b378a7",1374686913,0,0,10,4,3,1,1,0.869915529773626,TRUE,1,2831841,1,FALSE,11,1673026.66666667,39,2,1342,1600,1600,1008,1218,1218,416,432,432,0.894849785407725,0.929184549356223,0.929184549356223,14,FALSE,FALSE,0,"8"
"1345","0a4efa39fafa017a232c5098c6d904377fc88ee9",1375215379,0,0,1,1,1,1,1,0,TRUE,1,133720,2,FALSE,10,3984558,13,2,742,855,855,534,629,629,665,769,769,0.0438013811246301,0.0506412364353831,0.0506412364353831,2,FALSE,FALSE,0,"8"
"1348","0a55499c9af9a4b0a98a12a8aba82c3764fa5994",1371539493,0,1,1,1,1,1,1,0,TRUE,1,132729,1,FALSE,24,78601,30,2,118,468,468,100,437,437,100,391,391,0.00690787223856097,0.0268107516585733,0.0268107516585733,2,FALSE,TRUE,0,"8"
"1351","0a57d81f924a552ae115ed85b2815089fe0ecc19",1377877551,0,0,6,5,1,1,1,0,TRUE,7,904795,11,FALSE,3,26195,37,2,353,1978,1978,351,1908,1908,172,1222,1222,0.0109708922569599,0.0775572325448665,0.0775572325448665,11,FALSE,FALSE,0,"8"
"1359","0a70ad14c41e9021855db70f85df36536a817a8c",1372326590,0,0,4,0,1,1,1,0,TRUE,1,9197,2,FALSE,5,174736,11,1,1545,307,1758,1486,305,1698,944,129,1025,0.0638902035021297,0.00878912852410249,0.0693665066594551,4,FALSE,FALSE,0,"8"
"1363","0a7e9ff70ff2e043d8c4d1c74732450899aa95db",1376310325,0,0,1,0,1,1,1,0,TRUE,1,10558,1,FALSE,2,526381,4,2,163,1793,1793,162,1729,1729,143,182,182,0.626086956521739,0.795652173913043,0.795652173913043,1,FALSE,FALSE,0,"8"
"1372","0a92295ca829a62125c9f122fd3daec991993855",1379183514,0,0,78,25,9,3,1,0.879604991625918,TRUE,5,1751604,11,FALSE,86,1038785.44444444,374,3,16,2388,2388,14,1815,1815,15,1826,1826,0.000987045033929673,0.112708204811845,0.112708204811845,103,FALSE,FALSE,0,"8"
"1373","0a935ad0c3f0b76dd2f3bb5fd26925613380d89c",1372249485,0,0,1,1,1,1,1,0,TRUE,2,2245,1,FALSE,3,131,3,2,60,284,284,60,272,272,53,225,225,0.00365779313147734,0.0153085416243311,0.0153085416243311,2,FALSE,FALSE,0,"8"
"1384","0aa9d5273547cda31462f25480a4a447804901dd",1374593254,0,0,2,0,1,1,1,0,TRUE,1,2947019,2,FALSE,9,1740797,28,3,1335,1600,1600,1002,1219,1219,633,816,816,0.0420034450775142,0.054127467868027,0.054127467868027,2,FALSE,FALSE,0,"8"
"1386","0aad3fc742a7aa15c21fe75e2b1b001f1f73468c",1374666516,0,0,6,8,1,1,1,0,TRUE,1,351581,1,FALSE,58,614,237,2,1340,1598,1598,1007,1217,1217,196,205,205,0.313195548489666,0.327503974562798,0.327503974562798,14,FALSE,FALSE,0,"8"
"1390","0ab3e290c4808f73d46903a5274929e3833d8d3c",1377685217,0,0,7,7,1,1,1,0,TRUE,1,171800,1,FALSE,11,1867252,15,2,2068,2160,2160,1532,1601,1601,1558,1633,1633,0.0994260204081633,0.104209183673469,0.104209183673469,14,FALSE,FALSE,0,"8"
"1443","0b1e30aee41cbbe487cd072268cf784f8b09bcdf",1379253303,0,0,3,1,1,1,1,0,TRUE,1,35936,3,FALSE,16,15708525,34,2,1,716,716,1,533,533,1,615,615,0.000123327372510329,0.0379848307331812,0.0379848307331812,4,FALSE,FALSE,0,"8"
"1461","0b481f28d19e9ae8389f535c70865658a5e7e189",1378299399,0,0,1,1,1,1,1,0,TRUE,1,2003751,2,FALSE,17,139949,26,2,200,369,369,187,344,344,188,299,299,0.0118980169971671,0.0188857412653447,0.0188857412653447,2,FALSE,FALSE,0,"8"
"1471","0b62a5d3c931aa4d91b986ec518567e9463a6360",1375817965,0,0,12,0,1,1,1,0,TRUE,3,3863088,5,FALSE,10,18692756,14,2,1,95,95,1,73,73,1,78,78,0.000130505709624796,0.00515497553017945,0.00515497553017945,12,FALSE,FALSE,0,"8"
"1485","0b7c767a6adcceaf754b10bee53881e5d398811d",1379087529,0,0,12,17,2,1,1,0.797326510147442,TRUE,2,251505,3,FALSE,1,17644,2,3,616,1355,1355,414,969,969,486,1090,1090,0.0300821545493854,0.0673914386311693,0.0673914386311693,29,FALSE,FALSE,0,"8"
"1498","0b901ddda7936bb535125beaccc5fb9ee12617cb",1378824434,0,0,103,0,2,1,1,0.829952434172285,TRUE,5,803472,11,FALSE,0,0,0,1,160,441,468,87,305,321,128,333,354,0.0080378839803103,0.0208112654994081,0.0221197582403888,103,FALSE,FALSE,0,"8"
"1503","0b9c942f3d36d55b92b4e94e9212ad5dc7638f72",1373350943,0,0,9,5,1,1,1,0,TRUE,1,214204,2,FALSE,10,55912,20,3,1929,2594,2594,1471,1976,1976,508,655,655,0.0914645103324349,0.117879604672058,0.117879604672058,14,FALSE,FALSE,0,"8"
"1508","0baf197abc26a0833ac331b4beb362d5148e485b",1372688023,0,0,4,2,1,1,1,0,TRUE,1,15508,1,FALSE,1,19116238,1,2,141,214,214,140,209,209,128,162,162,0.608490566037736,0.768867924528302,0.768867924528302,6,FALSE,FALSE,0,"8"
"1518","0bbc32a0cb3b71012a9245b84f69cdc8405ce5fc",1375178767,1,1,8,2,4,3,1,0.923219672335508,TRUE,2,94544,2,FALSE,57,408779,178,2,458,1171,1171,331,842,842,435,1072,1072,0.0287144362486828,0.0706664910432034,0.0706664910432034,10,TRUE,TRUE,0.1,"8"
"1527","0bcfa3d5d9d67912e1d7d62e6d15acedb98cabd9",1377512043,0,0,49,3,4,2,2,0.612489638115659,TRUE,4,424977,3,FALSE,20,4095908.5,80,2,168,862,862,137,589,589,167,834,834,0.00923076923076923,0.0458791208791209,0.0458791208791209,52,FALSE,FALSE,0,"8"
"1532","0bd4e39c5e49da833c5811527d88deeb1ed5d36a",1375862193,0,0,1,1,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,2,FALSE,FALSE,0,"8"
