"","commit_id","author_date","bugcount","fixcount","la","ld","nf","nd","ns","ent","revd","nrev","rtime","hcmt","self","ndev","age","nuc","app","aexp","rexp","oexp","arexp","rrexp","orexp","asexp","rsexp","osexp","asawr","rsawr","osawr","churn","buggy","fix","bugdens","strata"
"43","006a4e5e31a12d049c3d6308c3a2d73f57cd980f",1374767629,0,0,15,3,2,2,1,0.991076059838222,TRUE,1,344624,4,FALSE,31,1365650,77,4,157,1328,1457,88,1119,1191,36,250,283,0.0415263748597082,0.281705948372615,0.318742985409652,18,FALSE,FALSE,0,"3"
"44","006d673d24778abe6c47e3ee7e1a19e163912440",1367348740,0,0,15,12,1,1,1,0,TRUE,2,253419,5,FALSE,4,4646786,5,4,572,607,607,569,603,603,453,477,477,0.919028340080972,0.967611336032389,0.967611336032389,27,FALSE,FALSE,0,"2"
"45","006fea117307460544492a3548203a9ef31f34ba",1326777632,0,0,14,24,3,3,1,0.949157473779092,TRUE,1,47765,3,FALSE,19,248387.333333333,37,3,1,158,158,1,158,158,1,152,152,0.00364963503649635,0.279197080291971,0.279197080291971,38,FALSE,FALSE,0,"0"
"46","0070b452f1c00817dd4a47deb57bfbe6b79c4152",1361547297,0,0,1793,106,26,12,1,0.682409649613051,TRUE,16,-11139800,48,FALSE,41,202273.846153846,218,3,198,600,635,198,600,635,184,541,568,0.246995994659546,0.723631508678238,0.759679572763685,1899,FALSE,FALSE,0,"2"
"48","00786bc554a2dfacb3c6f02fbb7e9c98f35d4262",1338278278,0,0,162,139,6,4,2,0.537909531051905,TRUE,2,140121,7,FALSE,61,295465,186,2,314,202,454,314,202,454,260,178,387,0.161210623841878,0.110562075355158,0.239654107473749,301,FALSE,FALSE,0,"0"
"50","007a1856dd8b5a781a3abe312a023344995162d6",1347632012,0,0,12,6,1,1,1,0,TRUE,3,532526,5,FALSE,37,22610,74,2,0,1014,1014,0,1011,1011,0,827,827,0.000397930760047752,0.329486669319538,0.329486669319538,18,FALSE,FALSE,0,"1"
"56","008c3836c95a0183b3e6397a69f1420b0e55ec99",1371785339,0,0,14,14,3,3,1,0.748040513754101,TRUE,3,1669221,9,FALSE,27,67022.3333333333,54,1,153,572,700,153,525,653,150,520,646,0.0304128902316213,0.104934541792548,0.13031218529708,28,FALSE,FALSE,0,"3"
"58","0094303e36cf1c01db539a1eea7771ebcb4d336a",1346864368,0,0,145,112,2,1,1,0.988073695798481,TRUE,1,5641,2,FALSE,4,5431534.5,10,2,338,167,486,337,167,485,3,1,4,0.0363636363636364,0.0181818181818182,0.0454545454545455,257,FALSE,FALSE,0,"1"
"59","0096ce10390af7a6a2fa3501c55cfbe447eb9ba8",1363684417,0,0,44,4,2,2,1,0.599314237309809,TRUE,3,-9297515,10,FALSE,3,496045,5,3,331,609,613,330,574,578,303,522,526,0.358068315665489,0.616018845700825,0.620730270906949,48,FALSE,FALSE,0,"2"
"62","0098f12e8b1f035c7ecdb952cfcd4bbae86b6246",1367845613,0,0,1,0,1,1,1,0,TRUE,1,649652,4,FALSE,78,53300,239,5,1738,2204,3314,1443,1980,2876,1629,1836,2858,0.365881032547699,0.412345679012346,0.641750841750842,1,FALSE,FALSE,0,"2"
"65","00a4f63f373af0b87c9c4ba8671720bb8324c80a",1339674144,0,0,2,3,1,1,1,0,TRUE,1,-33217270,4,FALSE,4,553804,4,3,17,64,68,17,62,66,16,50,53,0.163461538461538,0.490384615384615,0.519230769230769,5,FALSE,FALSE,0,"1"
"67","00ab3d4f36a1e994698f7ab1ecada1cefa72e8db",1366428888,0,0,50,6,4,4,2,0.753695904359537,TRUE,2,829297,6,FALSE,38,1896954.75,95,2,248,225,390,204,222,345,242,217,380,0.552272727272727,0.495454545454545,0.865909090909091,56,FALSE,FALSE,0,"2"
"70","00ac2c725097567ab090079db799e70a6f549794",1325089072,0,0,2,2,1,1,1,0,TRUE,2,1178310,2,FALSE,2,1738681,1,4,127,335,335,127,335,335,25,103,103,0.228070175438596,0.912280701754386,0.912280701754386,4,FALSE,FALSE,0,"0"
"72","00aced0ec5ad9520614ba1846d061f9605ace758",1360611514,0,0,38,3,3,3,1,0.871599096005491,TRUE,10,255353,9,FALSE,72,3059808.66666667,183,4,136,984,1056,136,965,1037,134,904,975,0.0352941176470588,0.236601307189542,0.25516339869281,41,FALSE,FALSE,0,"2"
"77","00c3fde8f841ae20810a8dc86d57f6231f2eba43",1351806741,0,0,5,2,2,2,2,0.863120568566631,TRUE,4,660368,9,FALSE,8,1126884,11,2,0,93,93,0,93,93,0,90,90,0.00383141762452107,0.348659003831418,0.348659003831418,7,FALSE,FALSE,0,"1"
"78","00c77e0e9af6ae16484e4bee5f33de1eeb812227",1329158817,0,0,24,18,2,2,1,0.526617065571428,TRUE,2,278570,4,FALSE,28,236682,61,3,14,644,649,14,643,648,14,532,537,0.0180940892641737,0.642943305186972,0.64897466827503,42,FALSE,FALSE,0,"0"
"80","00cc32ccf6847ef649fbb9c1905f823c91903f44",1367947330,0,0,1,1,1,1,1,0,TRUE,3,92514,5,FALSE,10,333088,19,2,204,119,304,156,119,256,92,90,164,0.117128463476071,0.114609571788413,0.207808564231738,2,FALSE,FALSE,0,"2"
"81","00cebe1d57c7cfadc6017a65febd6188630b2456",1374560738,0,0,20,16,2,2,1,0.991076059838222,TRUE,1,648700,2,FALSE,5,1392878.5,8,2,133,353,449,133,347,443,45,343,351,0.00858689565055068,0.0642150457345529,0.0657084188911704,36,FALSE,FALSE,0,"3"
"82","00d65fa8bf83c2e9e5937108cbbf096918bbd23f",1343179910,0,0,11,6,1,1,1,0,TRUE,4,57411,7,FALSE,1,1229338,2,3,66,723,759,66,723,759,32,514,535,0.0167427701674277,0.26128868594622,0.271943176052765,17,FALSE,FALSE,0,"1"
"84","00dd97c7e9a852f4abd6e8460a0d094c01d3d0ba",1347205765,1,0,103,56,5,4,1,0.574483013459184,TRUE,3,-25781966,7,FALSE,21,298129.8,69,2,42,217,231,42,217,231,40,209,222,0.128125,0.65625,0.696875,159,TRUE,FALSE,0.00628930817610063,"1"
"86","00f0b170ec15299b20c345fa1f66f21185c2dc79",1345050439,0,0,20,15,4,3,1,0.729140647526119,TRUE,2,30452,15,FALSE,35,123583,82,2,318,1554,1742,317,1553,1740,235,1473,1582,0.104286345558992,0.651347768448962,0.699513919575784,35,FALSE,FALSE,0,"1"
"89","00f66513690153125713fa4c48907387d8321b4a",1360076041,0,0,26,3,3,3,1,0.710182862816415,TRUE,2,139953,2,FALSE,76,18826,239,2,265,1512,1692,244,1343,1507,228,1308,1458,0.0608395324123273,0.347768331562168,0.387619553666312,29,FALSE,FALSE,0,"2"
"91","00f9d718d2d746ca8664290b79c852bb91fca1cc",1377899815,0,0,9,9,3,3,1,0.905712598013837,TRUE,6,865728,14,FALSE,34,6449,127,3,53,360,412,53,342,394,2,295,296,0.00523560209424084,0.516579406631763,0.518324607329843,18,FALSE,FALSE,0,"3"
"95","00ff9367f25d34ea43aceb40a6146d8d53e5c06f",1379572499,0,0,10,2,2,2,1,0.979868756651153,TRUE,9,17524287,19,FALSE,23,241535,46,2,8,303,307,8,230,234,5,170,171,0.00625,0.178125,0.179166666666667,12,FALSE,FALSE,0,"3"
"100","0109231fcdb3c9e850afef82ba27090a4a0178af",1362403264,1,0,101,9,9,5,1,0.720171746105952,TRUE,6,-10201285,18,FALSE,31,208716.888888889,112,2,207,622,661,207,622,661,193,561,592,0.244949494949495,0.70959595959596,0.748737373737374,110,TRUE,FALSE,0.00909090909090909,"2"
"101","0109cc967c0a8adb9073b6e89276312cb5a95bc4",1369770429,1,0,135,64,9,5,1,0.736587218051993,TRUE,8,639354,12,FALSE,0,0,0,5,10,458,460,10,452,454,0,8,8,0.0909090909090909,0.818181818181818,0.818181818181818,199,TRUE,FALSE,0.0050251256281407,"2"
"103","010bd1f392e67a6fcd276593b8c79acfe41d1cc7",1378720692,3,0,111,16,2,2,1,0.976210142437301,TRUE,12,17838304,37,FALSE,5,1058616.5,6,5,97,1220,1223,66,1097,1100,7,273,273,0.026578073089701,0.910299003322259,0.910299003322259,127,TRUE,FALSE,0.0236220472440945,"3"
"106","010f130acee3e5253a0c687aaf6ee8849e099982",1374776455,0,0,1,1,1,1,1,0,TRUE,5,360122,10,FALSE,31,166328,70,2,17,2098,2115,17,1703,1720,2,1860,1862,0.000556276654923048,0.345076951603931,0.345447802707213,2,FALSE,FALSE,0,"3"
"107","010f8b14041090fe8a1ea57956b8d66dc382ecfe",1331157487,0,0,3,10,6,3,1,0.895883144486481,TRUE,2,70406,6,FALSE,42,63168,129,3,211,595,708,211,595,708,194,503,603,0.182584269662921,0.471910112359551,0.565543071161049,13,FALSE,FALSE,0,"0"
"108","010fe685e50a3680d8c8b9b6602677df90e815b3",1379327003,0,0,170,26,4,2,1,0.937904214910941,TRUE,11,1217297,16,FALSE,3,1034078.25,5,4,4,626,628,4,607,609,2,567,567,0.00300902708124373,0.569709127382146,0.569709127382146,196,FALSE,FALSE,0,"3"
"114","01194b356e39e3b0affca67015efb7634bf28697",1380128821,0,0,15,0,2,2,1,0.836640741941167,TRUE,4,1385738,7,FALSE,8,694280,9,3,207,995,995,149,882,882,6,293,293,0.0182767624020888,0.767624020887728,0.767624020887728,15,FALSE,FALSE,0,"3"
"116","011d99f300ea5d5f4ce48023bd04a795a4872287",1369792347,3,1,87,47,2,2,1,0.963535983577029,TRUE,35,24155803,97,FALSE,1,2387698.5,1,13,1,746,746,1,737,737,0,10,10,0.0833333333333333,0.916666666666667,0.916666666666667,134,TRUE,TRUE,0.0223880597014925,"2"
"117","011e6353afbd662d3f53454e6ef96829c0705b8d",1371796986,0,0,15,15,3,3,1,0.742402212655077,TRUE,5,1933988,5,FALSE,26,1472,55,1,158,1277,1371,158,1191,1285,155,1196,1288,0.0313693947315504,0.24069977880555,0.259199678262618,30,FALSE,FALSE,0,"3"
"131","014499acf5d6d6a557c9415aa49c536817a02a0a",1361478518,0,0,9,0,2,2,1,0.991076059838222,TRUE,2,111554,5,FALSE,3,1866716,4,2,485,1108,1526,434,1098,1465,345,1051,1335,0.0874178878221324,0.265790803436079,0.337544214249621,9,FALSE,FALSE,0,"2"
"135","014d3f9ee378a0c621c2ad1fad4c7338349b98ff",1341695417,0,0,259,46,6,5,3,0.607465114453901,TRUE,10,3983952,12,FALSE,50,1598164.66666667,125,2,57,814,847,57,813,846,25,279,293,0.0542797494780793,0.58455114822547,0.613778705636743,305,FALSE,FALSE,0,"1"
"136","014f67a2769720f4833bba74343cedf0e894151c",1328049743,0,0,1,1,1,1,1,0,TRUE,2,82591,4,FALSE,32,10451,42,3,28,352,366,28,352,366,20,273,282,0.0305676855895196,0.398835516739447,0.41193595342067,2,FALSE,FALSE,0,"0"
"138","0156ec175cc047826b211727d43d5d14a3e1f2d2",1361800254,0,0,32,13,10,9,1,0.752589131847907,TRUE,1,-11005867,5,FALSE,39,242937.1,248,3,65,594,611,65,580,597,64,543,560,0.0858652575957728,0.718626155878468,0.74108322324967,45,FALSE,FALSE,0,"2"
"139","0158304b1dccf56a98194948a8b8bb803c117a44",1363701979,0,0,62,0,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,62,FALSE,FALSE,0,"2"
"141","015f2a2f2ec2d0d2d92273c0958aa918d38c5086",1360569616,0,0,36,30,3,3,1,0.549555077414464,TRUE,1,78339,2,FALSE,4,41132,11,2,100,412,419,100,410,417,92,310,316,0.273529411764706,0.914705882352941,0.932352941176471,66,FALSE,FALSE,0,"2"
"142","01627ff0bf522deb8c2a838724f88cd2506ca626",1363093329,0,0,2,0,1,1,1,0,TRUE,1,86049,4,FALSE,9,2125913,57,2,912,976,1744,809,929,1600,728,934,1524,0.176086956521739,0.225845410628019,0.368357487922705,2,FALSE,FALSE,0,"2"
"144","0165ff51f9b9a45dcab0418be24d3c8cab31ab5f",1372720023,0,0,180,70,17,8,1,0.933870029022028,TRUE,25,1507528,10,FALSE,178,154,1087,2,813,385,1133,626,379,941,789,369,1095,0.154327016995507,0.0722797421371362,0.214104317249463,250,FALSE,FALSE,0,"3"
"148","016e22469a3ca111a1562db6d04fae20febf2dbb",1377921672,0,0,19,3,3,3,2,0.834202288644101,TRUE,2,314380,4,FALSE,18,72413.3333333333,34,2,125,352,427,118,334,402,67,347,364,0.104134762633997,0.532924961715161,0.55895865237366,22,FALSE,FALSE,0,"3"
"149","016e39734e1b70c1b004f1ae366c22b091463932",1380036533,0,1,26,27,6,2,1,0.863827074209224,TRUE,2,9807,4,FALSE,22,74390,36,2,136,1018,1126,136,865,973,0,8,8,0.0212765957446809,0.191489361702128,0.191489361702128,53,FALSE,TRUE,0,"3"
"155","018ba6302b0f5b909e9f32f44a14c21313a2663e",1385448857,0,1,40,8,4,3,1,0.898089845973749,TRUE,2,513931,8,FALSE,69,345523,183,6,34,1348,1354,34,1191,1197,29,1175,1176,0.0251256281407035,0.984924623115578,0.985762144053601,48,FALSE,TRUE,0,"3"
"159","01985dd44d1b29c7ad7cb0932a1d30f7b6fe1911",1343342751,1,0,50,42,4,2,1,0.79985643810661,TRUE,1,58552,2,FALSE,63,2886,277,2,262,561,719,262,561,719,230,451,594,0.114413075780089,0.223873204556711,0.29470034670629,92,TRUE,FALSE,0.0108695652173913,"1"
"163","01a25e9890b957aef307b1bda22603f72cac12bf",1360240682,0,0,208,0,5,5,1,0.613643243407397,TRUE,13,5015909,19,FALSE,43,28012.8,157,2,8,1529,1532,8,1377,1380,8,1323,1326,0.00237592397043295,0.349524815205913,0.350316789862724,208,FALSE,FALSE,0,"2"
"164","01a44568cc60bb5a6dd7b55d69b20bba57d1b94b",1378455926,1,1,28,1,2,2,1,0.216396932451265,TRUE,6,3789279,11,FALSE,21,345612,45,5,205,3458,3551,205,2876,2969,117,2436,2515,0.0198252688172043,0.409442204301075,0.422715053763441,29,TRUE,TRUE,0.0344827586206897,"3"
"166","01a938f7fe4dea274713e49f124fcc45702f80a0",1331023987,0,0,375,357,66,26,4,0.885077155986183,TRUE,8,201051,25,FALSE,89,108144.666666667,425,3,6,692,693,6,692,693,6,603,604,0.0062780269058296,0.541704035874439,0.542600896860987,732,FALSE,FALSE,0,"0"
"167","01a977b66958ec1d03964bbe3aaf218ff044232b",1366762267,0,0,26,3,2,2,1,0.957553483714748,TRUE,3,-6267718,12,FALSE,5,1558947,9,2,297,425,636,281,409,605,278,359,556,0.30760749724366,0.396912899669239,0.614112458654906,29,FALSE,FALSE,0,"2"
"168","01aa0f25d8d30050c3216d85011e166bb0358b6d",1347068084,2,0,94,27,5,2,1,0.848219452002744,TRUE,3,-25784290,5,FALSE,3,43371.2,7,2,33,297,312,33,296,311,24,253,259,0.0825082508250825,0.838283828382838,0.858085808580858,121,TRUE,FALSE,0.0165289256198347,"1"
"170","01afc61e6201ea22926f27e82280f0b3c6f2362f",1322641653,0,0,2,4,1,1,1,0,TRUE,1,102656,2,FALSE,4,707263,6,2,96,105,181,96,105,181,64,101,146,0.224137931034483,0.351724137931034,0.506896551724138,6,FALSE,FALSE,0,"0"
"171","01b0f6554be87a0664e74c63817c3034ee40a6ac",1367131882,0,0,28,248,7,6,1,0.61683180411168,TRUE,3,201955,7,FALSE,179,313599.142857143,953,2,912,1501,2232,879,1233,1937,876,1306,2006,0.198731021980512,0.29617040561976,0.454792658055744,276,FALSE,FALSE,0,"2"
"174","01b87a1ae18d3c5098163c2558da884c880c9749",1371484892,0,0,55,6,5,3,1,0.74235286120563,TRUE,11,1563805,15,FALSE,123,6790.2,480,3,13,1949,1955,13,1702,1708,11,1844,1849,0.00245248313917842,0.377069282648682,0.378091150623339,61,FALSE,FALSE,0,"3"
"179","01c54d96ab7b0fda61b3b81c56022f14a39e1916",1362665517,0,0,135,1,5,3,2,0.672347109938625,TRUE,17,6683586,25,FALSE,0,0,0,2,5,387,390,5,350,353,2,258,258,0.004149377593361,0.358229598893499,0.358229598893499,136,FALSE,FALSE,0,"2"
"180","01c654e2ef6db17e677d5e9a0d8e781d374bdbbe",1340301022,0,0,4,4,2,2,1,0.811278124459133,TRUE,2,360479,3,FALSE,48,75085,104,2,99,754,806,99,754,806,91,719,763,0.0538957234915056,0.421792618629174,0.447568834212068,8,FALSE,FALSE,0,"1"
"181","01c6bcd9e436831d130964c1d7e5d5922bf5ecea",1356796496,1,0,26,0,3,1,1,0.842088781560647,TRUE,5,465269,4,FALSE,31,1036448,89,2,1,1093,1093,1,944,944,1,494,494,0.00318471337579618,0.788216560509554,0.788216560509554,26,TRUE,FALSE,0.0384615384615385,"2"
"184","01debad5665bcae5c0f4745759ae744f85daa723",1380463909,0,0,10,0,1,1,1,0,TRUE,3,27455,4,FALSE,3,6211283,4,2,1245,760,1652,1128,718,1519,66,158,202,0.166666666666667,0.395522388059701,0.504975124378109,10,FALSE,FALSE,0,"3"
"186","01e1c027754b47239b9f9a6c40196512ec262986",1382420555,0,1,98,35,8,4,1,0.950315721083327,TRUE,9,14142958,35,FALSE,32,1066596.125,45,7,11,2352,2354,11,1792,1794,7,2103,2104,0.00125019534302235,0.328801375214877,0.328957649632755,133,FALSE,TRUE,0,"3"
"188","01e45596fae2818b41c76b41bef46e86c5d33231",1382184363,0,1,45,1,2,2,1,0.258018668664815,TRUE,5,2961140,21,FALSE,7,1468347,9,8,148,1133,1199,148,1031,1097,89,312,346,0.191897654584222,0.667377398720682,0.739872068230277,46,FALSE,TRUE,0,"3"
"189","01e6f7575a3c75bd73e297f3d9d003292e0a0e1e",1325731341,0,0,287,0,5,3,1,0.672218215651142,TRUE,8,13374337,19,FALSE,20,451825,33,2,94,356,410,94,355,409,94,254,308,0.204301075268817,0.548387096774194,0.664516129032258,287,FALSE,FALSE,0,"0"
"193","01f24caba86c987b0109f743979a4e99e8afed11",1333410067,0,0,99,2,5,3,1,0.8296891273882,TRUE,1,91025,2,FALSE,38,679589.6,86,2,1,538,539,1,538,539,0,519,519,0.000791765637371338,0.411718131433096,0.411718131433096,101,FALSE,FALSE,0,"0"
"194","01f2f46d64bb81256cb06a8e8a091e6f5fabedc8",1374148019,0,0,28,6,3,2,1,0.470179990900137,TRUE,12,5542512,17,FALSE,73,1229274.66666667,262,3,137,561,649,131,552,634,130,543,627,0.0246148064637354,0.102217211574596,0.118000751597144,34,FALSE,FALSE,0,"3"
"195","01f3b1f438a5a52fbc812a2c83e8d19e5fbbc928",1357994552,1,0,20,4,3,3,1,0.819448371872804,TRUE,3,-15024337,7,FALSE,12,310513,38,2,108,496,518,108,489,511,94,451,466,0.158597662771285,0.754590984974958,0.779632721202003,24,TRUE,FALSE,0.0416666666666667,"2"
"196","01f58d68262aab1ac63683c9fac91b4da764aa92",1378828892,0,0,237,83,5,5,2,0.733806753445843,TRUE,3,766584,6,FALSE,49,371916.6,205,2,155,382,501,122,361,448,153,377,494,0.225475841874085,0.553440702781845,0.724743777452416,320,FALSE,FALSE,0,"3"
"198","01fc8749851d51139f095b44855045a059b4dc50",1374275684,0,0,2,2,3,3,1,0,TRUE,2,437553,7,FALSE,19,705351,28,4,43,1007,1033,43,949,975,19,663,665,0.027027027027027,0.897297297297297,0.9,4,FALSE,FALSE,0,"3"
"200","02075a5a19b4ef85a78b4b5a097cd32b50a307fb",1371820967,0,0,6,14,3,2,1,0.626370941606566,TRUE,2,157455,3,FALSE,17,129263.666666667,45,2,3,729,731,3,709,711,3,600,602,0.00627943485086342,0.943485086342229,0.946624803767661,20,FALSE,FALSE,0,"3"
"207","02130b6f9ab6d3443918ae987b419d3b229b39fa",1329929705,0,0,16,2,2,2,1,0.503258334775646,TRUE,1,5609,5,FALSE,7,686883,14,3,64,296,334,63,296,333,59,268,304,0.0655021834061135,0.293668122270742,0.332969432314411,18,FALSE,FALSE,0,"0"
"208","02132bd91b0a6a694f9c0cbb327e7298735ece66",1357955089,0,0,1,1,1,1,1,0,TRUE,1,233920,4,FALSE,43,274766,162,4,677,1274,1768,676,1200,1694,651,1188,1660,0.184859654096966,0.337113694357811,0.470938474624327,2,FALSE,FALSE,0,"2"
"211","0219b08b465365a02b7948c4405a3759486cfc95",1362007587,0,0,3,7,2,2,2,0.721928094887362,TRUE,2,151920,3,FALSE,11,797824,19,2,68,223,256,68,207,240,67,216,249,0.178477690288714,0.569553805774278,0.656167979002625,10,FALSE,FALSE,0,"2"
"213","021c1a7192b29f28b1848611846934bad66ff8c8",1372306858,0,0,77,0,2,2,1,0.97933992595678,TRUE,5,1422122,5,FALSE,10,49126,19,1,112,1307,1408,112,1217,1318,24,1226,1239,0.00495245641838352,0.243066561014263,0.245641838351823,77,FALSE,FALSE,0,"3"
"215","0224bca0cf0a159b096633c776d14279e33a5730",1374649241,0,0,14,6,2,2,1,0.6098403047164,TRUE,2,12892390,10,FALSE,96,589208,262,7,20,1806,1815,20,1678,1687,18,1689,1696,0.00353949329359165,0.314828614008942,0.316132637853949,20,FALSE,FALSE,0,"3"
"216","022a4da0507924f57b563e7a5a09ea9d01e63c0e",1378992918,0,0,25,0,2,2,1,0.634309554640566,TRUE,5,941120,11,FALSE,10,3913887.5,16,4,287,2566,2736,287,2303,2473,251,1722,1869,0.0418535127055306,0.286165088855672,0.310579637933898,25,FALSE,FALSE,0,"3"
"218","0230e96196baf4cfd4cb7f556539fe6758367176",1339102567,2,0,181,124,6,4,1,0.829565037819947,TRUE,14,-33535690,29,FALSE,7,153146.666666667,14,2,8,32,33,8,32,33,7,25,25,0.0842105263157895,0.273684210526316,0.273684210526316,305,TRUE,FALSE,0.00655737704918033,"1"
"223","0239429c193f89444a9086d2d2c876cf06ed701b",1380832446,0,0,13,8,3,3,1,0.72483409150576,TRUE,14,722453,9,FALSE,37,833792,156,3,824,3154,3624,809,2515,2974,805,2140,2594,0.129979035639413,0.345266892436704,0.418480890179003,21,FALSE,FALSE,0,"3"
"224","023a0615874443e2fc28d0df64a5ab5dd485405d",1376847464,0,0,48,0,3,3,2,0.313666842850076,TRUE,6,1334215,9,FALSE,43,214999,155,2,98,357,384,98,341,368,98,349,376,0.1584,0.56,0.6032,48,FALSE,FALSE,0,"3"
"232","0252c182cf535d4f9db1dc1c0df144430c39b1a1",1336086592,0,0,187,25,5,3,1,0.79258636732451,TRUE,4,1283878,11,FALSE,16,635496.8,33,2,33,735,759,33,734,758,1,255,256,0.00735294117647059,0.941176470588235,0.944852941176471,212,FALSE,FALSE,0,"0"
"233","0252d0981af9daaf9370a50c28d8baf4a9d29619",1383917888,0,0,33,0,2,2,1,0.994030211476956,TRUE,11,6746154,36,FALSE,159,301449,784,8,64,1294,1345,48,1120,1157,61,1237,1286,0.00947867298578199,0.189267696070937,0.196758905366152,33,FALSE,FALSE,0,"3"
"234","0253740a23d5cb58db539230dd8513b2f845afe1",1377303458,0,0,1295,1031,10,5,2,0.594391817410568,TRUE,12,1081672,21,FALSE,4,250658.909090909,4,2,0,903,903,0,833,833,0,208,208,0.00416666666666667,0.870833333333333,0.870833333333333,2326,FALSE,FALSE,0,"3"
"237","02619bfd207d0d4f7e404203b539a20b3598cd80",1381791651,0,0,2,33,2,2,1,0.863120568566631,TRUE,4,1178861,5,FALSE,24,1729957.5,41,3,1705,2425,3587,1472,2282,3219,1609,1576,2658,0.254787149865485,0.249564804557683,0.420794429498338,35,FALSE,FALSE,0,"3"
"239","026843773b71ab0ac30abb36fe9eed92f5e11f7a",1381148899,0,1,32,24,3,2,1,0.746232414264214,TRUE,2,2056053,6,FALSE,44,275619,104,7,1278,3528,3528,1156,3191,3191,463,2382,2382,0.0745621083078901,0.382934276072634,0.382934276072634,56,FALSE,TRUE,0,"3"
"240","026846c7b5a9f985a9218725a5ad4ed391a2aef0",1349297345,0,0,2,1,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,3,FALSE,FALSE,0,"1"
