"","commit_id","author_date","bugcount","fixcount","la","ld","nf","nd","ns","ent","revd","nrev","rtime","hcmt","self","ndev","age","nuc","app","aexp","rexp","oexp","arexp","rrexp","orexp","asexp","rsexp","osexp","asawr","rsawr","osawr","churn","buggy","fix","bugdens","strata"
"572","05894e2ebadf58899cb63282cd9e1f46dcd4cbbe",1380253020,0,0,24,14,2,2,1,0.29747224891929,TRUE,1,401840,11,FALSE,12,1456590,19,6,98,2359,2392,98,2102,2135,98,1499,1532,0.0161342894393742,0.244458930899609,0.2498370273794,38,FALSE,FALSE,0,"7"
"575","058ea40e7b7fb2181a2058e6118dce3f051e1ff3",1380873280,1,1,7,44,5,2,1,0.884373851227133,TRUE,2,925606,5,FALSE,57,206908.4,137,3,1273,1958,3012,1154,1704,2640,458,1864,2106,0.0739130434782609,0.300322061191626,0.339291465378422,51,TRUE,TRUE,0.0196078431372549,"7"
"603","05f4f7170ab67c20e7f7b3f9f304ccc7ca163490",1383747351,0,0,1,1,1,1,1,0,TRUE,4,7175073,18,FALSE,159,45584,775,6,62,2435,2480,46,2128,2160,59,2297,2340,0.00919117647058824,0.352022058823529,0.358609068627451,2,FALSE,FALSE,0,"7"
"611","060b274a136121ccda75f2b6efadde6d6a730fa5",1381186963,0,0,1,1,1,1,1,0,TRUE,2,83209,11,FALSE,155,23303,747,6,1676,1795,2912,1444,1591,2512,1583,1580,2622,0.254335260115607,0.253853564547206,0.421162491971741,2,FALSE,FALSE,0,"7"
"627","0632501eba528d18e6eead05e3b1c83775d65031",1379343305,0,0,75,15,4,2,1,0.732123370436047,TRUE,5,1366010,8,FALSE,74,129355.5,303,2,257,1004,1206,249,854,1049,250,945,1142,0.0414807469839696,0.156337795405718,0.188894397620228,90,FALSE,FALSE,0,"7"
"644","0663778c531a69bf55ed8f88cd828febd69be44c",1379064959,0,1,13,2,2,2,1,0.566509506552905,TRUE,1,34248,5,FALSE,4,354272,7,3,7,2307,2308,7,1976,1977,7,2122,2123,0.00132604011271341,0.351897894911321,0.35206364992541,15,FALSE,TRUE,0,"7"
"660","06a46e30cda6cec5f1520f2447319c6e78456768",1383031080,0,0,47,40,10,6,1,0.912706456559135,TRUE,2,122677,3,FALSE,99,213255.2,243,2,55,2009,2050,55,1534,1575,45,1804,1835,0.00711413547788432,0.279152489947417,0.283946798639035,87,FALSE,FALSE,0,"7"
"671","06c8deabd1b715e139bb95c460f69e05e93a8eb5",1382990299,0,0,3,2,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,5,FALSE,FALSE,0,"7"
"699","0717133197d8929a03ec267d4e3c5b1696f02fb3",1383074989,0,0,5,0,1,1,1,0,TRUE,1,3138,3,FALSE,4,7184935,26,3,265,447,600,196,417,513,241,363,506,0.375193798449612,0.564341085271318,0.786046511627907,5,FALSE,FALSE,0,"7"
"710","0739b2fe827b3beefb5ad81c063cbc4d00525a9d",1378445239,0,1,13,7,3,3,1,0.960229717860761,TRUE,2,614282,6,FALSE,13,32673,42,4,16,1017,1017,16,920,920,16,261,261,0.0588235294117647,0.906574394463668,0.906574394463668,20,FALSE,TRUE,0,"7"
"728","0764fc75c1b93e2361704ee40b68a5098d7b73b2",1380033651,0,0,6,6,2,2,1,0.811278124459133,TRUE,1,37487,2,FALSE,10,487663,44,2,481,1040,1265,400,987,1149,131,309,336,0.349206349206349,0.82010582010582,0.891534391534392,12,FALSE,FALSE,0,"7"
"733","0777911704a603a8f34cb17ce2b35e5186a566b5",1380463544,0,0,15,0,1,1,1,0,TRUE,3,3779198,8,FALSE,16,248415,32,2,73,275,306,73,249,280,63,239,260,0.065843621399177,0.246913580246914,0.268518518518519,15,FALSE,FALSE,0,"7"
"758","07ac9f450bfdacad118fe2ae612eec690bf93d16",1380626263,0,0,18,2,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,20,FALSE,FALSE,0,"7"
"773","07c24d6bbe6b55638f46d9f7dc9123c5d96eb453",1380567393,0,1,62,8,4,2,1,0.854173578061115,TRUE,17,14399335,59,FALSE,22,2351488.5,46,6,18,2930,2931,18,2559,2560,18,2030,2031,0.00308491638252963,0.329761324890404,0.329923688910537,70,FALSE,TRUE,0,"7"
"786","07d597079781967f5a149f1812ddca3897fa49d9",1384883263,0,1,22,24,3,3,1,0.810587391612151,TRUE,3,15629276,11,FALSE,22,598558,32,6,52,1045,1045,52,949,949,47,474,474,0.0863309352517986,0.85431654676259,0.85431654676259,46,FALSE,TRUE,0,"7"
"803","0802e199640c9a15707b33b71235c226ad511144",1378124390,1,0,22,0,1,1,1,0,TRUE,2,108341,5,FALSE,14,400201,22,3,4,949,949,4,873,873,4,809,809,0.00534188034188034,0.865384615384615,0.865384615384615,22,TRUE,FALSE,0.0454545454545455,"7"
"874","08beabc5e0fc3fffc074a634040f5821d4d1d5f2",1383747351,0,0,1,4,2,2,1,0.970950594454669,TRUE,2,87700,9,FALSE,192,2711832.5,964,3,1777,440,2062,1516,433,1799,1680,422,1950,0.257466687088375,0.0647878695052841,0.298820646347067,5,FALSE,FALSE,0,"7"
"878","08c6664d8f36ef48f28bed9afbd4aae21f6eb2d5",1381333902,0,0,19,4,4,1,1,0.986323707092483,TRUE,4,2087633,7,FALSE,5,11666618,5,6,338,1668,1906,326,1541,1771,292,1514,1709,0.0468275531404827,0.242128815726386,0.273293910819882,23,FALSE,FALSE,0,"7"
"913","092eb56e79e79891351003ff2cc97f7cf5d4104c",1384813495,0,0,2,1,1,1,1,0,TRUE,1,209535,5,FALSE,16,9777,25,2,165,472,548,134,427,473,83,333,349,0.155555555555556,0.618518518518518,0.648148148148148,3,FALSE,FALSE,0,"7"
"937","096b3e23370b8cf649113bee5ff0b3783c422f24",1378234323,0,0,1,6,1,1,1,0,TRUE,6,1722575,8,FALSE,2,1325185,3,1,116,895,919,115,820,843,103,763,779,0.109704641350211,0.805907172995781,0.822784810126582,7,FALSE,FALSE,0,"7"
"945","097f9a34a254e7675db711b81caa404e41ea700b",1379962143,0,0,9,94,1,1,1,0,TRUE,1,20356,4,FALSE,2,525844,2,3,482,1954,2259,327,1524,1715,15,14,19,0.347826086956522,0.326086956521739,0.434782608695652,103,FALSE,FALSE,0,"7"
"975","09c3051fb2819b647f4d8196e6e0fbc66f0ccc04",1385425543,0,1,1,5,2,2,1,0.91829583405449,TRUE,4,129759,13,FALSE,8,2544211,11,4,525,1122,1370,427,997,1182,174,446,492,0.307557117750439,0.785588752196837,0.866432337434095,6,FALSE,TRUE,0,"7"
"995","09f2bea49b853c327762d122d6d9e18f62aed31f",1380230581,0,0,79,64,5,4,1,0.694530710930283,TRUE,9,542994,13,TRUE,47,471601.4,148,1,951,951,951,839,839,839,817,817,817,0.782026768642447,0.782026768642447,0.782026768642447,143,FALSE,FALSE,0,"7"
"1019","0a1ffce72ecc1f0ac44181874f1b410ffe80bdd5",1383029145,0,0,9,9,3,3,1,0.622365972874449,TRUE,3,37138,3,FALSE,143,395364,383,2,15,2767,2780,12,2027,2038,12,2392,2402,0.0020108275328693,0.37014694508894,0.37169373549884,18,FALSE,FALSE,0,"7"
"1021","0a26bb20b198939f309a47c8ba05bc9e62193a71",1382387171,0,0,11,20,2,2,2,0.907165767573082,TRUE,1,78646,2,FALSE,10,1239340,31,2,378,313,490,350,286,448,373,308,482,0.508843537414966,0.420408163265306,0.657142857142857,31,FALSE,FALSE,0,"7"
"1030","0a47253307d427c6e668d7cdf3bdf186dfc93858",1382111929,0,1,2,2,1,1,1,0,TRUE,1,2056907,8,FALSE,18,4842215,18,8,11,3833,3837,11,3321,3325,9,2886,2888,0.00156739811912226,0.452507836990596,0.45282131661442,4,FALSE,TRUE,0,"7"
"1053","0a84a7fb24a4605f0da863407512612651890003",1383185875,1,1,51,2,2,2,1,0.563102823751391,TRUE,4,2199565,6,FALSE,43,1663669,90,4,328,3149,3319,325,2731,2899,285,2225,2374,0.0440610075489139,0.342936373440148,0.36589123401633,53,TRUE,TRUE,0.0188679245283019,"7"
"1054","0a853eb65c7159c909871540039995d7ae9642db",1382488787,0,0,2,1,1,1,1,0,TRUE,3,3547938,16,FALSE,26,40201,48,7,405,3006,3105,404,2608,2707,399,2770,2865,0.062363579669473,0.432023698160274,0.446835048331774,3,FALSE,FALSE,0,"7"
"1056","0a87ff988cd21586daeb6ed886e44aedaa49c320",1377914399,0,0,1,0,1,1,1,0,TRUE,1,3246864,10,FALSE,10,802469,36,7,13,1081,1083,13,1000,1002,11,916,916,0.0128893662728249,0.984962406015038,0.984962406015038,1,FALSE,FALSE,0,"7"
"1100","0b0dfd289196d9ec8cdc527327ba038820dd1b0d",1378898033,0,0,27,27,4,4,1,0.986354267975623,TRUE,3,2544751,5,FALSE,42,313879.5,84,2,62,2055,2094,60,1652,1691,44,1846,1869,0.00749625187406297,0.30767949358654,0.311510911211061,54,FALSE,FALSE,0,"7"
"1114","0b370269111957fec7521d284fcbd742ff8b8c13",1381206528,1,0,59,4,2,2,2,0.817507288121362,TRUE,1,96193,3,FALSE,15,318246,21,2,155,530,618,132,451,516,97,522,553,0.135359116022099,0.722375690607735,0.765193370165746,63,TRUE,FALSE,0.0158730158730159,"7"
"1127","0b513a7ea4518977f1b1ee9e30e0289f77db4130",1381926988,0,0,12,30,4,3,1,0.821259025731348,TRUE,3,83111,8,FALSE,70,378093,119,2,32,2638,2658,14,2148,2158,29,2370,2387,0.00472887767969735,0.373738965952081,0.376418663303909,42,FALSE,FALSE,0,"7"
"1129","0b57158007fd23511b6db7be476d5952d2dc1f74",1384371627,0,0,10,4,1,1,1,0,TRUE,3,2018481,8,FALSE,9,12208,14,2,162,439,528,131,394,453,80,303,328,0.152255639097744,0.571428571428571,0.618421052631579,14,FALSE,FALSE,0,"7"
"1133","0b703922e380438452b7fddf8ddff9392cb0d1cd",1377894604,0,0,2,0,2,2,1,1,TRUE,1,158797,3,FALSE,12,92349,13,2,4,1465,1467,4,1379,1381,4,216,218,0.0192307692307692,0.834615384615385,0.842307692307692,2,FALSE,FALSE,0,"7"
"1134","0b7432bc4d5d42f9b630e85aadbe22591d2543f9",1377994028,0,0,9,8,3,1,1,0,TRUE,1,76866,2,FALSE,9,276660,13,2,121,237,314,121,212,289,88,119,175,0.198218262806236,0.267260579064588,0.391982182628062,17,FALSE,FALSE,0,"7"
"1137","0b7d635b9f960279c988c6e525b2c24083ba36b2",1378502925,0,0,3,0,1,1,1,0,TRUE,2,186821,5,FALSE,148,213462,723,2,748,815,1485,666,721,1313,690,754,1371,0.115920147626237,0.126656601241402,0.230162724375105,3,FALSE,FALSE,0,"7"
"1151","0ba071f27c009e1d028189e812f722e8583a07ee",1385496493,0,0,80,8,3,3,2,0.282429661615002,TRUE,2,77930,4,FALSE,21,1904886,44,2,176,496,555,138,449,490,171,491,547,0.214196762141968,0.612702366127024,0.682440846824408,88,FALSE,FALSE,0,"7"
"1156","0bae0b755ab51923d519821cea8c021a84a8c564",1378921512,0,0,12,0,2,2,1,0.650022421648354,TRUE,2,539637,6,FALSE,9,2000,46,2,772,1295,1829,761,1075,1598,753,1259,1775,0.125436699384462,0.209615704541674,0.295458326401597,12,FALSE,FALSE,0,"7"
"1157","0bae949eed229613c77c4943edbf68c1c140f977",1380871152,1,0,9,0,1,1,1,0,TRUE,1,473223,15,FALSE,8,1421800,14,4,771,1158,1158,732,1031,1031,315,354,354,0.748815165876777,0.841232227488152,0.841232227488152,9,TRUE,FALSE,0.111111111111111,"7"
"1213","0c1f60d06bae8e571c7accb596ad9268ac066c40",1382560488,0,0,43,53,1,1,1,0,TRUE,2,717124,4,FALSE,11,2072561,16,2,63,333,367,44,253,275,47,198,219,0.0482412060301508,0.2,0.221105527638191,96,FALSE,FALSE,0,"7"
"1227","0c409d98bb8f04bc1ba9a47d86c13678ab9221e5",1383059310,0,1,20,13,5,4,1,0.934832196432918,TRUE,8,1332264,17,FALSE,189,154548.4,1062,2,4,1254,1257,3,1101,1103,2,1193,1194,0.000463463618105979,0.18445852000618,0.184613007878882,33,FALSE,TRUE,0,"7"
"1253","0c85faa733aef714a8e47f647a931fb27857d4b9",1384200524,0,1,21,21,4,2,1,0.978033486181519,TRUE,6,4336447,22,FALSE,11,2794444,15,9,31,2038,2055,26,1860,1872,10,463,463,0.0207547169811321,0.875471698113208,0.875471698113208,42,FALSE,TRUE,0,"7"
"1261","0c9dc5d0e01576969f09edc0c9c72a2aa91b248a",1381304269,0,0,16,4,2,1,1,0.881290899230693,TRUE,1,137725,4,FALSE,2,1179449,7,6,990,1398,1399,872,1223,1224,854,1029,1030,0.792400370713624,0.954587581093605,0.955514365152919,20,FALSE,FALSE,0,"7"
"1266","0ca6b817587bfb69a31fcc3a47d62171f5911caf",1384447998,0,0,138,0,2,2,1,0.895005128925776,TRUE,14,5816472,30,FALSE,38,1455802.5,87,6,15,3717,3721,13,2946,2949,14,2651,2654,0.00227617602427921,0.402427921092564,0.40288315629742,138,FALSE,FALSE,0,"7"
"1271","0cbb231cd14c8cb767b67d89b14d0ef46b3e8018",1380914024,0,0,25,0,2,2,1,0.529360865287364,TRUE,8,622244,18,FALSE,125,46581,356,4,1701,3644,3672,1470,3166,3194,1580,2709,2709,0.254220935841775,0.435761376427078,0.435761376427078,25,FALSE,FALSE,0,"7"
