"","commit_id","author_date","bugcount","fixcount","la","ld","nf","nd","ns","ent","revd","nrev","rtime","hcmt","self","ndev","age","nuc","app","aexp","rexp","oexp","arexp","rrexp","orexp","asexp","rsexp","osexp","asawr","rsawr","osawr","churn","buggy","fix","bugdens","strata"
"50","007a1856dd8b5a781a3abe312a023344995162d6",1347632012,0,0,12,6,1,1,1,0,TRUE,3,532526,5,FALSE,37,22610,74,2,0,1014,1014,0,1011,1011,0,827,827,0.000397930760047752,0.329486669319538,0.329486669319538,18,FALSE,FALSE,0,"3"
"58","0094303e36cf1c01db539a1eea7771ebcb4d336a",1346864368,0,0,145,112,2,1,1,0.988073695798481,TRUE,1,5641,2,FALSE,4,5431534.5,10,2,338,167,486,337,167,485,3,1,4,0.0363636363636364,0.0181818181818182,0.0454545454545455,257,FALSE,FALSE,0,"3"
"65","00a4f63f373af0b87c9c4ba8671720bb8324c80a",1339674144,0,0,2,3,1,1,1,0,TRUE,1,-33217270,4,FALSE,4,553804,4,3,17,64,68,17,62,66,16,50,53,0.163461538461538,0.490384615384615,0.519230769230769,5,FALSE,FALSE,0,"2"
"70","00ac2c725097567ab090079db799e70a6f549794",1325089072,0,0,2,2,1,1,1,0,TRUE,2,1178310,2,FALSE,2,1738681,1,4,127,335,335,127,335,335,25,103,103,0.228070175438596,0.912280701754386,0.912280701754386,4,FALSE,FALSE,0,"0"
"72","00aced0ec5ad9520614ba1846d061f9605ace758",1360611514,0,0,38,3,3,3,1,0.871599096005491,TRUE,10,255353,9,FALSE,72,3059808.66666667,183,4,136,984,1056,136,965,1037,134,904,975,0.0352941176470588,0.236601307189542,0.25516339869281,41,FALSE,FALSE,0,"4"
"77","00c3fde8f841ae20810a8dc86d57f6231f2eba43",1351806741,0,0,5,2,2,2,2,0.863120568566631,TRUE,4,660368,9,FALSE,8,1126884,11,2,0,93,93,0,93,93,0,90,90,0.00383141762452107,0.348659003831418,0.348659003831418,7,FALSE,FALSE,0,"3"
"78","00c77e0e9af6ae16484e4bee5f33de1eeb812227",1329158817,0,0,24,18,2,2,1,0.526617065571428,TRUE,2,278570,4,FALSE,28,236682,61,3,14,644,649,14,643,648,14,532,537,0.0180940892641737,0.642943305186972,0.64897466827503,42,FALSE,FALSE,0,"0"
"82","00d65fa8bf83c2e9e5937108cbbf096918bbd23f",1343179910,0,0,11,6,1,1,1,0,TRUE,4,57411,7,FALSE,1,1229338,2,3,66,723,759,66,723,759,32,514,535,0.0167427701674277,0.26128868594622,0.271943176052765,17,FALSE,FALSE,0,"2"
"84","00dd97c7e9a852f4abd6e8460a0d094c01d3d0ba",1347205765,1,0,103,56,5,4,1,0.574483013459184,TRUE,3,-25781966,7,FALSE,21,298129.8,69,2,42,217,231,42,217,231,40,209,222,0.128125,0.65625,0.696875,159,TRUE,FALSE,0.00628930817610063,"3"
"86","00f0b170ec15299b20c345fa1f66f21185c2dc79",1345050439,0,0,20,15,4,3,1,0.729140647526119,TRUE,2,30452,15,FALSE,35,123583,82,2,318,1554,1742,317,1553,1740,235,1473,1582,0.104286345558992,0.651347768448962,0.699513919575784,35,FALSE,FALSE,0,"2"
"89","00f66513690153125713fa4c48907387d8321b4a",1360076041,0,0,26,3,3,3,1,0.710182862816415,TRUE,2,139953,2,FALSE,76,18826,239,2,265,1512,1692,244,1343,1507,228,1308,1458,0.0608395324123273,0.347768331562168,0.387619553666312,29,FALSE,FALSE,0,"4"
"107","010f8b14041090fe8a1ea57956b8d66dc382ecfe",1331157487,0,0,3,10,6,3,1,0.895883144486481,TRUE,2,70406,6,FALSE,42,63168,129,3,211,595,708,211,595,708,194,503,603,0.182584269662921,0.471910112359551,0.565543071161049,13,FALSE,FALSE,0,"1"
"131","014499acf5d6d6a557c9415aa49c536817a02a0a",1361478518,0,0,9,0,2,2,1,0.991076059838222,TRUE,2,111554,5,FALSE,3,1866716,4,2,485,1108,1526,434,1098,1465,345,1051,1335,0.0874178878221324,0.265790803436079,0.337544214249621,9,FALSE,FALSE,0,"4"
"135","014d3f9ee378a0c621c2ad1fad4c7338349b98ff",1341695417,0,0,259,46,6,5,3,0.607465114453901,TRUE,10,3983952,12,FALSE,50,1598164.66666667,125,2,57,814,847,57,813,846,25,279,293,0.0542797494780793,0.58455114822547,0.613778705636743,305,FALSE,FALSE,0,"2"
"136","014f67a2769720f4833bba74343cedf0e894151c",1328049743,0,0,1,1,1,1,1,0,TRUE,2,82591,4,FALSE,32,10451,42,3,28,352,366,28,352,366,20,273,282,0.0305676855895196,0.398835516739447,0.41193595342067,2,FALSE,FALSE,0,"0"
"138","0156ec175cc047826b211727d43d5d14a3e1f2d2",1361800254,0,0,32,13,10,9,1,0.752589131847907,TRUE,1,-11005867,5,FALSE,39,242937.1,248,3,65,594,611,65,580,597,64,543,560,0.0858652575957728,0.718626155878468,0.74108322324967,45,FALSE,FALSE,0,"4"
"141","015f2a2f2ec2d0d2d92273c0958aa918d38c5086",1360569616,0,0,36,30,3,3,1,0.549555077414464,TRUE,1,78339,2,FALSE,4,41132,11,2,100,412,419,100,410,417,92,310,316,0.273529411764706,0.914705882352941,0.932352941176471,66,FALSE,FALSE,0,"4"
"159","01985dd44d1b29c7ad7cb0932a1d30f7b6fe1911",1343342751,1,0,50,42,4,2,1,0.79985643810661,TRUE,1,58552,2,FALSE,63,2886,277,2,262,561,719,262,561,719,230,451,594,0.114413075780089,0.223873204556711,0.29470034670629,92,TRUE,FALSE,0.0108695652173913,"2"
"163","01a25e9890b957aef307b1bda22603f72cac12bf",1360240682,0,0,208,0,5,5,1,0.613643243407397,TRUE,13,5015909,19,FALSE,43,28012.8,157,2,8,1529,1532,8,1377,1380,8,1323,1326,0.00237592397043295,0.349524815205913,0.350316789862724,208,FALSE,FALSE,0,"4"
"166","01a938f7fe4dea274713e49f124fcc45702f80a0",1331023987,0,0,375,357,66,26,4,0.885077155986183,TRUE,8,201051,25,FALSE,89,108144.666666667,425,3,6,692,693,6,692,693,6,603,604,0.0062780269058296,0.541704035874439,0.542600896860987,732,FALSE,FALSE,0,"1"
"168","01aa0f25d8d30050c3216d85011e166bb0358b6d",1347068084,2,0,94,27,5,2,1,0.848219452002744,TRUE,3,-25784290,5,FALSE,3,43371.2,7,2,33,297,312,33,296,311,24,253,259,0.0825082508250825,0.838283828382838,0.858085808580858,121,TRUE,FALSE,0.0165289256198347,"3"
"170","01afc61e6201ea22926f27e82280f0b3c6f2362f",1322641653,0,0,2,4,1,1,1,0,TRUE,1,102656,2,FALSE,4,707263,6,2,96,105,181,96,105,181,64,101,146,0.224137931034483,0.351724137931034,0.506896551724138,6,FALSE,FALSE,0,"0"
"180","01c654e2ef6db17e677d5e9a0d8e781d374bdbbe",1340301022,0,0,4,4,2,2,1,0.811278124459133,TRUE,2,360479,3,FALSE,48,75085,104,2,99,754,806,99,754,806,91,719,763,0.0538957234915056,0.421792618629174,0.447568834212068,8,FALSE,FALSE,0,"2"
"181","01c6bcd9e436831d130964c1d7e5d5922bf5ecea",1356796496,1,0,26,0,3,1,1,0.842088781560647,TRUE,5,465269,4,FALSE,31,1036448,89,2,1,1093,1093,1,944,944,1,494,494,0.00318471337579618,0.788216560509554,0.788216560509554,26,TRUE,FALSE,0.0384615384615385,"4"
"189","01e6f7575a3c75bd73e297f3d9d003292e0a0e1e",1325731341,0,0,287,0,5,3,1,0.672218215651142,TRUE,8,13374337,19,FALSE,20,451825,33,2,94,356,410,94,355,409,94,254,308,0.204301075268817,0.548387096774194,0.664516129032258,287,FALSE,FALSE,0,"0"
"193","01f24caba86c987b0109f743979a4e99e8afed11",1333410067,0,0,99,2,5,3,1,0.8296891273882,TRUE,1,91025,2,FALSE,38,679589.6,86,2,1,538,539,1,538,539,0,519,519,0.000791765637371338,0.411718131433096,0.411718131433096,101,FALSE,FALSE,0,"1"
"195","01f3b1f438a5a52fbc812a2c83e8d19e5fbbc928",1357994552,1,0,20,4,3,3,1,0.819448371872804,TRUE,3,-15024337,7,FALSE,12,310513,38,2,108,496,518,108,489,511,94,451,466,0.158597662771285,0.754590984974958,0.779632721202003,24,TRUE,FALSE,0.0416666666666667,"4"
"207","02130b6f9ab6d3443918ae987b419d3b229b39fa",1329929705,0,0,16,2,2,2,1,0.503258334775646,TRUE,1,5609,5,FALSE,7,686883,14,3,64,296,334,63,296,333,59,268,304,0.0655021834061135,0.293668122270742,0.332969432314411,18,FALSE,FALSE,0,"0"
"208","02132bd91b0a6a694f9c0cbb327e7298735ece66",1357955089,0,0,1,1,1,1,1,0,TRUE,1,233920,4,FALSE,43,274766,162,4,677,1274,1768,676,1200,1694,651,1188,1660,0.184859654096966,0.337113694357811,0.470938474624327,2,FALSE,FALSE,0,"4"
"211","0219b08b465365a02b7948c4405a3759486cfc95",1362007587,0,0,3,7,2,2,2,0.721928094887362,TRUE,2,151920,3,FALSE,11,797824,19,2,68,223,256,68,207,240,67,216,249,0.178477690288714,0.569553805774278,0.656167979002625,10,FALSE,FALSE,0,"4"
"218","0230e96196baf4cfd4cb7f556539fe6758367176",1339102567,2,0,181,124,6,4,1,0.829565037819947,TRUE,14,-33535690,29,FALSE,7,153146.666666667,14,2,8,32,33,8,32,33,7,25,25,0.0842105263157895,0.273684210526316,0.273684210526316,305,TRUE,FALSE,0.00655737704918033,"2"
"232","0252c182cf535d4f9db1dc1c0df144430c39b1a1",1336086592,0,0,187,25,5,3,1,0.79258636732451,TRUE,4,1283878,11,FALSE,16,635496.8,33,2,33,735,759,33,734,758,1,255,256,0.00735294117647059,0.941176470588235,0.944852941176471,212,FALSE,FALSE,0,"1"
"240","026846c7b5a9f985a9218725a5ad4ed391a2aef0",1349297345,0,0,2,1,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,3,FALSE,FALSE,0,"3"
"248","027248a9bbc906940de948d75b58709e0971141f",1354154799,0,0,1,1,1,1,1,0,TRUE,1,52443,3,FALSE,66,5682,296,3,1,679,679,1,678,678,1,614,614,0.000645161290322581,0.198387096774194,0.198387096774194,2,FALSE,FALSE,0,"3"
"252","02797aab3c78961c0cf100df4367df61654bedc1",1355068625,2,0,21,3,3,2,1,0.886859507142915,TRUE,2,269906,2,FALSE,22,699848.666666667,34,2,379,1483,1854,379,1393,1764,14,1231,1241,0.00473335437046387,0.388766172294099,0.391921741874408,24,TRUE,FALSE,0.0833333333333333,"4"
"253","0279d846abd20904fa5a1d357fac6727005a2943",1356222958,0,0,174,168,3,2,1,0.730501843714574,TRUE,4,924808,7,FALSE,16,366627.333333333,27,3,48,767,788,48,767,788,47,733,754,0.0144100870609427,0.220354247973581,0.226658661062744,342,FALSE,FALSE,0,"4"
"255","027b78a214e1f7ab7bbda342a024cb13dae8944d",1355868993,5,0,902,0,4,2,1,0.751711721085513,TRUE,13,1845570,20,FALSE,1,341867.5,2,3,2,327,327,2,327,327,2,231,231,0.01171875,0.90625,0.90625,902,TRUE,FALSE,0.00554323725055432,"4"
"265","0291266fb61dd398147fa2ae1a37366dd2fa869e",1349132419,0,0,14,13,3,3,1,0.918555783726957,TRUE,1,6209,2,FALSE,44,267799.666666667,114,2,765,720,1232,761,708,1216,728,623,1110,0.276450511945392,0.236632536973834,0.421312097080015,27,FALSE,FALSE,0,"3"
"268","029435c9288d82dee5dd1113c3553ddb5b97c740",1360721919,1,0,34,15,2,2,1,0.948613198238581,TRUE,2,233842,3,FALSE,8,102234,11,2,39,440,448,38,438,446,26,330,332,0.0784883720930233,0.962209302325581,0.968023255813954,49,TRUE,FALSE,0.0204081632653061,"4"
"275","02a954afef0b0ed0f0d20125c3dc1e6287790c8e",1345147639,0,0,8,8,11,5,1,0.72266206579472,TRUE,1,288272,2,FALSE,97,83110.7272727273,614,2,141,703,797,141,702,796,127,575,660,0.056140350877193,0.252631578947368,0.289912280701754,16,FALSE,FALSE,0,"2"
"276","02a9a18088b62d1c4c5aaafc44523d3dda6db527",1338334614,0,0,230,16,4,4,1,0.626692196343091,TRUE,9,1641454,10,FALSE,54,7498,145,2,5,931,934,5,931,934,5,762,765,0.00380469245402663,0.483830057070387,0.4857324032974,246,FALSE,FALSE,0,"1"
"281","02afb4d60c93169b9e2aeb7c907fa8919447d561",1331849268,0,0,1,2,1,1,1,0,TRUE,2,601687,6,FALSE,22,2516,45,2,55,844,871,55,843,870,2,16,17,0.0652173913043478,0.369565217391304,0.391304347826087,3,FALSE,FALSE,0,"1"
"295","02e19529b1b9b4b98293cd7eb15da1dffd1f7ac4",1354501523,0,0,17,13,1,1,1,0,TRUE,3,95047,7,FALSE,1,2772294,1,3,1,298,298,1,298,298,1,211,211,0.00833333333333333,0.883333333333333,0.883333333333333,30,FALSE,FALSE,0,"4"
"300","02f4b1b9f674a074a91c30585a190e3e5ed85c7a",1354722677,0,0,4,2,1,1,1,0,TRUE,2,23019,3,FALSE,12,455409,25,2,622,1615,2000,621,1516,1901,558,1311,1662,0.178082191780822,0.417967505575024,0.529786556228098,6,FALSE,FALSE,0,"4"
"305","03079191cd26d98e3b20c90d8929e408853c2bf5",1343934563,0,0,70,34,2,2,1,0.137099478899818,TRUE,2,-28836197,4,FALSE,7,644361,9,4,738,485,1141,738,483,1139,3,150,150,0.021978021978022,0.82967032967033,0.82967032967033,104,FALSE,FALSE,0,"2"
"307","03105bf245860dd67735c072eb7c2ec85dd3c14a",1351198975,0,0,31,2,2,2,1,0.329846070207146,TRUE,2,178725,4,FALSE,83,53219.5,426,2,42,1588,1598,42,1578,1588,41,1464,1473,0.0151460512080779,0.528308690948431,0.531554273350162,33,FALSE,FALSE,0,"3"
"315","0336271126f81258ff9f96d2d09be9ec4b52920d",1331856726,0,0,1,1,2,1,1,0,TRUE,1,60072,2,FALSE,8,635597,10,2,63,62,76,63,62,76,60,58,72,0.824324324324324,0.797297297297297,0.986486486486487,2,FALSE,FALSE,0,"1"
"318","033d21f6f0a93ab664d7615e2c71486c7fbce03a",1360228263,1,0,17,14,2,2,1,0.999249247995657,TRUE,1,31435,3,FALSE,22,332732,44,3,44,427,428,44,425,426,39,319,319,0.12012012012012,0.960960960960961,0.960960960960961,31,TRUE,FALSE,0.032258064516129,"4"
"321","034762e8060dcf0a11cb039b9d426b0d0bb1801d",1340729075,0,0,9,4,1,1,1,0,TRUE,1,4494,1,FALSE,4,3713,5,2,231,383,383,231,383,383,175,303,303,0.101324122049511,0.175014392630973,0.175014392630973,13,FALSE,FALSE,0,"2"
"327","0356446d752bc5c5d408766951ccf22bec4af9fb",1361488508,0,0,3,3,1,1,1,0,TRUE,1,70210,4,FALSE,27,4385,49,4,354,1359,1543,288,1235,1368,311,1287,1437,0.0786686838124055,0.32476046394352,0.362581946545638,6,FALSE,FALSE,0,"4"
"328","0356f8c1decdc6a2a50e53d148f9a2d8884a4b6f",1331072335,0,0,28,32,5,2,1,0.687312585883125,TRUE,3,10286,8,FALSE,37,412347.4,113,2,207,477,607,207,477,607,190,458,572,0.182775119617225,0.439234449760766,0.548325358851675,60,FALSE,FALSE,0,"1"
"330","035b43b1fd320008234e066e30629fb0e359b424",1326393501,0,0,38,11,1,1,1,0,TRUE,3,350596,12,FALSE,6,4541816,6,2,13,269,277,13,269,277,13,217,225,0.0276679841897233,0.430830039525692,0.446640316205534,49,FALSE,FALSE,0,"0"
"331","035cd28ed36c4ec34c20e7cedf0815af72e3f2c0",1356067486,0,0,28,1,2,2,1,0.362051251733998,TRUE,1,92102,2,FALSE,6,1434067,8,2,22,326,332,22,326,332,13,236,236,0.053639846743295,0.908045977011494,0.908045977011494,29,FALSE,FALSE,0,"4"
"332","035e49cf4ba7469c98991604f59f06bff5e8c7fb",1358811511,0,0,7,3,1,1,1,0,TRUE,1,49244,2,FALSE,11,6409510,12,2,110,139,192,110,137,190,101,118,166,0.321766561514196,0.375394321766562,0.526813880126183,10,FALSE,FALSE,0,"4"
"338","037be9695a86b4c53733e4429c20877f1ab7c497",1355211285,0,0,12,12,3,3,1,0.75,TRUE,1,68368,2,FALSE,27,508,80,2,751,668,1278,693,638,1199,599,521,1003,0.188087774294671,0.163636363636364,0.314733542319749,24,FALSE,FALSE,0,"4"
"342","0384aa5416dedc61b661a347e625c827aa6f94a2",1332888880,0,0,54,7,2,2,1,0.875195788740725,TRUE,3,347679,7,FALSE,37,179711,91,4,482,752,752,482,752,752,473,722,722,0.38599348534202,0.588762214983713,0.588762214983713,61,FALSE,FALSE,0,"1"
"349","038ca9b2ab78b3ea928687afe98eaefa138c5c37",1357878415,0,0,1,2,1,1,1,0,TRUE,1,8061,3,FALSE,62,25572,167,2,31,1860,1864,31,1805,1809,30,1740,1744,0.00884198516828294,0.49657729606389,0.497718197375927,3,FALSE,FALSE,0,"4"
"357","03a028e62157a3f5160d60c146ba52cd0ca79dbc",1328140476,0,0,8,1,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,9,FALSE,FALSE,0,"0"
"361","03a331cdfe492cb7a9d531021b444384a27bdd56",1334198184,0,0,9,9,1,1,1,0,TRUE,4,1086055,10,FALSE,13,812082,16,4,52,914,917,52,914,917,52,882,885,0.0401211203633611,0.668433005299016,0.670704012112036,18,FALSE,FALSE,0,"1"
"367","03ae11664d6d42b02ea2996d0125bcdee87db754",1354237830,0,0,99,99,6,6,1,0.507742450637271,TRUE,1,39445,2,FALSE,93,202832,302,2,249,706,896,244,705,891,226,638,809,0.0731078904991948,0.205797101449275,0.260869565217391,198,FALSE,FALSE,0,"4"
"369","03b6cc9a87f891fe0ab0019471cb890ea53ae9ea",1353169777,0,0,5,5,1,1,1,0,TRUE,1,163785,2,FALSE,1,6912780,1,2,703,1466,1858,666,1444,1804,556,1368,1647,0.184620483924428,0.453762015246934,0.546237984753066,10,FALSE,FALSE,0,"3"
"371","03bde1e6171cb1e36846b4499ba908371b9f943d",1361195834,0,0,16,26,2,2,1,0.70246655129039,TRUE,5,-9389181,15,FALSE,14,1098106,20,3,2,183,184,2,170,171,2,162,163,0.00407608695652174,0.221467391304348,0.222826086956522,42,FALSE,FALSE,0,"4"
"374","03c2a0ba5228448baf90fd9248bc51c8071a7d47",1357147810,0,0,90,5,5,3,1,0.824044289595436,TRUE,1,182894,2,FALSE,88,783728.6,463,2,194,1642,1733,194,1559,1650,186,1403,1489,0.0555390555390555,0.416988416988417,0.442530442530443,95,FALSE,FALSE,0,"4"
"378","03cec57e5db036169c79c04e66abff49b3451350",1343230258,0,0,1,1,1,1,1,0,TRUE,1,251,0,TRUE,1,5019639,10,1,96,96,96,96,96,96,91,91,91,0.593548387096774,0.593548387096774,0.593548387096774,2,FALSE,FALSE,0,"2"
"381","03da47b5ea854175e70393ddc5bc6258a4c21047",1337788863,0,0,3,0,1,1,1,0,TRUE,2,19355,4,FALSE,8,78474,14,1,9,630,639,9,629,638,0,179,179,0.00332225913621262,0.598006644518272,0.598006644518272,3,FALSE,FALSE,0,"1"
"393","03fc7f654d2001bc8e38eaa9b643c7a77992af93",1344954768,0,0,2,0,2,2,1,1,TRUE,1,-28161528,2,FALSE,4,386749,6,2,115,112,180,115,112,180,109,98,160,0.509259259259259,0.458333333333333,0.74537037037037,2,FALSE,FALSE,0,"2"
"394","04037aee5dfdae0167a7296927fd3d58a0af911b",1358901397,0,0,26,0,4,2,2,0.889674918646043,TRUE,1,1180547,2,FALSE,3,7116020.25,8,2,0,287,287,0,267,267,0,281,281,0.00291545189504373,0.822157434402332,0.822157434402332,26,FALSE,FALSE,0,"4"
"398","0406d1f85fa93db4e4d5ab8b37d298951d4c4193",1352403667,0,0,1,1,1,1,1,0,TRUE,2,25916,3,FALSE,46,32685,110,2,8,1777,1780,8,1746,1749,8,1618,1621,0.00308747855917667,0.555403087478559,0.556432246998285,2,FALSE,FALSE,0,"3"
"401","040d9309c52a517c4236b3750fdde7a69c4be5e7",1353302859,0,0,42,0,4,4,1,0.557948705741323,TRUE,4,258204,5,FALSE,19,473802.75,33,1,43,280,284,43,280,284,36,193,196,0.167420814479638,0.877828054298643,0.891402714932127,42,FALSE,FALSE,0,"3"
"402","040f09c85905ef479bfb0c2b74f230f92b5315b7",1342820836,0,0,1,1,1,1,1,0,TRUE,1,2249,2,FALSE,56,102952,155,2,641,795,1212,641,795,1212,607,625,1019,0.313725490196078,0.323013415892673,0.526315789473684,2,FALSE,FALSE,0,"2"
"403","0411fd29af3cebbc053709b79914286c16ec067b",1333666354,0,0,4,39,15,4,1,0.917841408237421,TRUE,1,265713,2,FALSE,14,719217,50,2,261,931,1067,261,930,1066,10,183,187,0.0447154471544715,0.747967479674797,0.764227642276423,43,FALSE,FALSE,0,"1"
"405","0414446063101bf2931f1c9cf568bf3c46488363",1337475740,0,0,45,1,3,2,1,0.257233702455573,TRUE,4,936857,7,FALSE,49,112564,129,2,90,797,859,90,797,859,82,627,686,0.0542838456507521,0.410725964682799,0.449313276651406,46,FALSE,FALSE,0,"1"
"413","041e2f75e7f82b0841e38baded9628aa44d81f87",1359368312,3,0,175,79,14,11,1,0.907155035647599,TRUE,3,-13648228,4,FALSE,26,633066.071428571,109,2,25,567,568,25,567,568,19,515,515,0.0303030303030303,0.781818181818182,0.781818181818182,254,TRUE,FALSE,0.0118110236220472,"4"
"414","041e325dd03cbe5874770708f8e3f2b4a73d756c",1328738597,0,0,8,16,2,2,1,0.413816850303634,TRUE,1,2977,2,FALSE,42,56282,153,2,179,453,527,179,453,527,168,378,447,0.214739517153748,0.481575603557814,0.569250317662008,24,FALSE,FALSE,0,"0"
"420","0436cbdb882b532f0d01c41108508c6d4da3544e",1349252360,0,0,23,8,1,1,1,0,TRUE,4,594516,5,FALSE,17,3534981,20,2,0,1304,1304,0,1298,1298,0,1219,1219,0.000377500943752359,0.460551151377878,0.460551151377878,31,FALSE,FALSE,0,"3"
"435","044ece27b79c810e6c15131b6a553b649e666678",1345111615,1,0,50,12,3,3,1,0.92389320721096,TRUE,6,-27632707,14,FALSE,16,605930.333333333,35,3,122,208,250,122,207,249,116,169,207,0.515418502202643,0.748898678414097,0.916299559471366,62,TRUE,FALSE,0.0161290322580645,"2"
"437","0450e385c9c30a03fcca73ad16e699025223e6e5",1325240273,0,0,24,1,2,2,1,0.242292189082415,TRUE,2,370919,4,FALSE,18,1040777,33,2,15,350,358,15,349,357,10,260,264,0.025,0.593181818181818,0.602272727272727,25,FALSE,FALSE,0,"0"
"443","045b084d34c08aee910cee2362cf209fd80d3c6d",1343764369,0,0,3,3,1,1,1,0,TRUE,2,1312321,10,FALSE,39,645904,90,2,11,1034,1041,11,1034,1041,7,974,977,0.00383693045563549,0.467625899280576,0.469064748201439,6,FALSE,FALSE,0,"2"
"445","045e1190f23616e266e5b054b7b192e61e37d659",1359433104,0,0,63,94,6,5,1,0.973024728723116,TRUE,5,219769,4,FALSE,117,242165,489,3,338,1026,1254,287,925,1120,296,902,1098,0.0802052389954091,0.243856332703214,0.296786389413989,157,FALSE,FALSE,0,"4"
"454","046b3f2e0c4b6a80428aea1e69957429d23783a0",1342880392,0,0,5,0,1,1,1,0,TRUE,1,241484,4,FALSE,1,3863769,1,4,263,1169,1301,263,1169,1301,192,1043,1125,0.0994332818134982,0.537867078825348,0.5801133436373,5,FALSE,FALSE,0,"2"
"460","047a6f838a25ff83909b876dc07817967eaf7884",1347580609,0,0,86,0,2,1,1,0,TRUE,1,417756,2,FALSE,0,0,0,2,893,344,1041,880,343,1028,387,135,395,0.749034749034749,0.262548262548263,0.764478764478765,86,FALSE,FALSE,0,"3"
"468","0488c10d349d37ac5fa4f23e05b583ae4d6de999",1361409287,0,0,6,0,1,1,1,0,TRUE,1,71024,3,FALSE,3,441871,3,3,819,1171,1761,797,1143,1713,747,1090,1617,0.189607097591888,0.276552598225602,0.410139416983523,6,FALSE,FALSE,0,"4"
"477","04986f2f0c4a570c1cb786aa69a5608620108e50",1326398475,0,0,27,9,3,2,1,0.615977318806496,TRUE,2,96864,3,FALSE,17,285695,35,2,7,389,390,7,388,389,7,296,297,0.015748031496063,0.584645669291339,0.586614173228346,36,FALSE,FALSE,0,"0"
"480","04a0bd690579a91b487b2865c52b6d073b25ad5d",1343916787,0,0,10,7,1,1,1,0,TRUE,3,31409,7,FALSE,33,166989,59,2,123,952,1012,123,952,1012,114,894,947,0.0544507575757576,0.423768939393939,0.448863636363636,17,FALSE,FALSE,0,"2"
"489","04b0ed7ae4966259aa1967dc7e5ebb093be583c8",1350173006,0,0,3,1,1,1,1,0,TRUE,1,414232,3,FALSE,10,2051789,23,2,268,954,1037,267,910,993,149,432,437,0.265017667844523,0.765017667844523,0.773851590106007,4,FALSE,FALSE,0,"3"
