"","commit_id","author_date","bugcount","fixcount","la","ld","nf","nd","ns","ent","revd","nrev","rtime","hcmt","self","ndev","age","nuc","app","aexp","rexp","oexp","arexp","rrexp","orexp","asexp","rsexp","osexp","asawr","rsawr","osawr","churn","buggy","fix","bugdens","strata"
"329","0357b01c12eb6b84b5038bbf465fd3b9d4921a29",1368110678,0,0,80,18,7,5,1,0.838493297109619,TRUE,9,1649378,11,FALSE,121,848285,586,2,50,618,653,45,618,648,45,592,623,0.0102427076374972,0.132041861500779,0.138944555778223,98,FALSE,FALSE,0,"5"
"356","039f3d8a59c62d3ad14288ed1b6a97aab539731e",1364936964,0,0,56,65,19,15,4,0.779873250980748,TRUE,6,2433374,11,FALSE,100,37520.8421052632,303,2,37,445,448,37,404,407,34,304,305,0.0368809272918862,0.321390937829294,0.322444678609062,121,FALSE,FALSE,0,"5"
"359","03a2463be8034ee4764ac97e8020fc3d3a32f1fd",1363816446,0,0,10,5,2,2,1,0.566509506552905,TRUE,3,6173008,7,FALSE,51,1268725,106,4,1309,1845,2748,1254,1588,2457,1194,1698,2517,0.283645858058391,0.403275575599335,0.597673866603371,15,FALSE,FALSE,0,"5"
"360","03a32bcb91d3f8af1717277d1d09e571e5c35a7b",1366826163,0,0,4,8,1,1,1,0,TRUE,1,504596,5,FALSE,7,6879690,11,4,7,587,588,7,584,585,6,455,455,0.0142857142857143,0.930612244897959,0.930612244897959,12,FALSE,FALSE,0,"5"
"428","044169b5255b3b7b317a4ca6b63683851a70d79b",1362417662,0,0,3,2,4,1,1,0.485475297227334,TRUE,1,-10681160,4,FALSE,0,0,0,3,356,400,642,325,392,607,293,363,553,0.369346733668342,0.457286432160804,0.695979899497487,5,FALSE,FALSE,0,"5"
"429","0446eaccbf898c85b87810231bffb0651639f262",1365181198,0,0,69,77,46,11,3,0.775597628807763,TRUE,7,-7387060,18,FALSE,87,326295.842857143,267,2,76,507,565,62,506,550,44,437,464,0.0444664031620553,0.432806324110672,0.459486166007905,146,FALSE,FALSE,0,"5"
"457","04724f696da70064592f455ec6fb6e86e07167ed",1369153055,0,0,82,5,3,1,1,0.993307900293338,TRUE,1,16120,2,FALSE,4,1064381,9,2,462,1703,1936,462,1491,1724,444,1605,1822,0.0964874241110147,0.348222029488291,0.395273200346921,87,FALSE,FALSE,0,"5"
"539","051cf0d756d9a9e1d0a5ea1169fa97d89b7885bc",1367458252,0,0,1,1,1,1,1,0,TRUE,2,1916976,10,FALSE,65,357128,133,7,1192,2181,2181,1155,2113,2113,1111,1969,1969,0.250732807215333,0.444193912063134,0.444193912063134,2,FALSE,FALSE,0,"5"
"589","05c8d61aebb39d8695c5b295ff399e87e4749540",1363833311,0,0,64,14,2,2,2,0.391243563629256,TRUE,1,695475,2,FALSE,12,2885340,22,3,194,382,382,163,340,340,191,372,372,0.470588235294118,0.91421568627451,0.91421568627451,78,FALSE,FALSE,0,"5"
"608","0604e77654d0c7eb5fda9600e9ca604da656d856",1369196309,0,0,21,0,2,2,1,0.985228136034252,TRUE,2,3514552,5,FALSE,27,208729,52,4,319,2779,3027,319,2423,2671,77,2556,2572,0.0168648648648649,0.552864864864865,0.556324324324324,21,FALSE,FALSE,0,"5"
"616","0611f19406383fe1c8c1f2b2ec957c3b45d51eb2",1365124626,0,0,40,1,2,2,1,0.99613448350958,TRUE,1,94937,4,FALSE,8,2394957,14,4,3,1477,1479,3,1401,1403,3,1362,1364,0.000929584011155008,0.316755751801069,0.317220543806647,41,FALSE,FALSE,0,"5"
"701","071a41f1d052bd01b181e4ae5d6e9aa5f0b39b8b",1363095756,0,0,10,0,1,1,1,0,TRUE,2,36478,3,FALSE,13,649851,22,2,19,1061,1074,19,1000,1013,19,977,990,0.00482975126780971,0.236174836995895,0.239314175319971,10,FALSE,FALSE,0,"5"
"718","074f64cd67b96f31b9e43299b633e9df71450f59",1363373712,0,0,5,10,2,2,1,0.836640741941167,TRUE,8,864409,18,FALSE,97,794655,394,4,64,1150,1186,64,1073,1109,60,1068,1102,0.0146037826191046,0.255925305242997,0.264065118506105,15,FALSE,FALSE,0,"5"
"755","07a8213437e41311335fe59c433c690475a34e6b",1368043601,0,0,24,1,2,2,1,0.795040279384522,TRUE,3,1244709,16,FALSE,52,86268,135,9,36,3237,3237,36,2819,2819,35,2888,2888,0.00802675585284281,0.644147157190635,0.644147157190635,25,FALSE,FALSE,0,"5"
"796","07eda706f43c907b1d212a48c6b9514d83bbcdc1",1364947073,0,0,9,9,1,1,1,0,TRUE,1,65550,2,FALSE,10,10109,15,2,38,1226,1236,38,921,931,35,610,617,0.0471204188481675,0.799738219895288,0.808900523560209,18,FALSE,FALSE,0,"5"
"805","080476b2d383b148f6fc8d202c3b0509f9bb1d66",1368658843,0,0,19,0,4,4,1,0.873706519765821,TRUE,4,2248045,9,FALSE,32,5924.5,49,2,40,413,453,40,411,451,3,392,395,0.000878541620909291,0.0863167142543378,0.0869756204700198,19,FALSE,FALSE,0,"5"
"851","088995fc2c792d6d029abd0e45d5c0cf09a5125a",1369367443,1,0,20,8,4,2,1,0.901503733049557,TRUE,6,6446907,19,FALSE,32,46383,56,6,74,1688,1735,72,1390,1436,70,1471,1514,0.015262252794497,0.316423043852107,0.325666380051591,28,TRUE,FALSE,0.0357142857142857,"5"
"852","08906450601b502aaf36d07d56ce03d4f2270c13",1362533881,0,0,1,10,1,1,1,0,TRUE,2,141276,8,FALSE,35,694939,61,4,453,1774,2038,431,1550,1799,404,1540,1778,0.0992890414317235,0.377788673694533,0.436136307918608,11,FALSE,FALSE,0,"5"
"879","08c7cf5c67a75dea9b453bd915a0cd55e67c4adc",1367278429,0,0,4,11,1,1,1,0,TRUE,1,2221903,7,FALSE,33,1741880,69,6,1282,2395,2395,1246,2283,2283,1192,1936,1936,0.269909502262443,0.438235294117647,0.438235294117647,15,FALSE,FALSE,0,"5"
"880","08ce7e1dede5ff9255addbdbad8c88f606a0dad6",1365746149,0,0,1,1,1,1,1,0,TRUE,1,305426,2,FALSE,6,1415603,8,2,200,74,254,164,64,212,122,54,161,0.436170212765957,0.195035460992908,0.574468085106383,2,FALSE,FALSE,0,"5"
"888","08ee0f9cbba4ad6af918a15a7f35732c2a549ca7",1362570520,0,0,24,6,2,2,1,0.987137774372186,TRUE,3,-10487003,10,FALSE,9,178032,15,2,584,453,802,584,418,767,532,381,695,0.661290322580645,0.47394540942928,0.863523573200993,30,FALSE,FALSE,0,"5"
"977","09c7fc3b694ab401d42c9e59b17e24bbe4383588",1366119086,0,0,20,2,4,4,1,0.827324167059251,TRUE,2,1399581,8,FALSE,90,2711626.5,261,5,1059,1558,2202,1025,1491,2104,982,1453,2033,0.225821272685504,0.334022513209281,0.467263955892488,22,FALSE,FALSE,0,"5"
"981","09cfefcdc977e1fff23c08cb3e1572ff48120bfa",1369031998,0,0,39,0,1,1,1,0,TRUE,6,823544,9,FALSE,54,29720,143,5,15,1580,1591,15,1433,1444,8,1367,1371,0.00196078431372549,0.298039215686275,0.298910675381264,39,FALSE,FALSE,0,"5"
"985","09dd1ec82cce7ebf2989d17f4e4fd9f7a2eea7e0",1367920711,0,0,29,3,2,2,1,0.974489403398052,TRUE,3,-4645024,14,FALSE,18,728264,53,10,704,1002,1002,701,987,987,636,824,824,0.670526315789474,0.868421052631579,0.868421052631579,32,FALSE,FALSE,0,"5"
"1004","0a0251e695ed600ea586233b9654aedf4dab79e6",1363871994,0,0,77,2,2,2,1,0.997108516721672,TRUE,7,279340,6,FALSE,4,85637,6,1,513,512,513,510,509,510,399,399,399,0.91533180778032,0.91533180778032,0.91533180778032,79,FALSE,FALSE,0,"5"
"1031","0a4f4aff6c0ef7b74492dab6a88a2f4e40a3a422",1367066535,0,0,50,4,4,3,1,0.761386022451467,TRUE,3,284475,5,FALSE,27,113605.5,115,1,95,433,474,95,382,423,74,302,324,0.0951776649746193,0.384517766497462,0.41243654822335,54,FALSE,FALSE,0,"5"
"1041","0a647447a1526e3b5d20b8eef3b2107970be549d",1363975476,0,0,46,0,1,1,1,0,TRUE,1,257870,2,FALSE,6,308,13,2,409,300,580,369,261,508,281,175,347,0.374005305039788,0.23342175066313,0.461538461538462,46,FALSE,FALSE,0,"5"
"1047","0a75a9d509b807474252a624596611185d3e391e",1366787432,0,0,74,30,1,1,1,0,TRUE,5,464918,5,FALSE,28,422821,70,2,13,228,230,13,223,225,12,154,156,0.0445205479452055,0.530821917808219,0.537671232876712,104,FALSE,FALSE,0,"5"
"1050","0a7954d49f8c4d8a63fe1c118ca381f76f5ccdf9",1369127459,1,0,120,12,1,1,1,0,TRUE,6,720222,13,FALSE,55,5235,146,4,19,1864,1878,19,1539,1553,12,1615,1622,0.00282056845302669,0.350618355391625,0.352137123020178,132,TRUE,FALSE,0.00757575757575758,"5"
"1059","0a9229c14fd27925d95613b8256c82bf90892e1e",1369663733,0,0,1,2,1,1,1,0,TRUE,2,18240,4,FALSE,30,1530086,69,2,529,1417,1788,487,1357,1691,479,1322,1658,0.102938022732147,0.283722925155479,0.355779541067982,3,FALSE,FALSE,0,"5"
"1110","0b2e8d6e0638dc1764965581f25266144b5abb9d",1362603637,0,0,17,1,2,1,1,0.650022421648354,TRUE,4,436751,11,FALSE,7,520130,17,7,503,2383,2715,449,2231,2523,9,79,82,0.0526315789473684,0.421052631578947,0.436842105263158,18,FALSE,FALSE,0,"5"
"1118","0b3f9f61b070b86ad0335d905a57357035ce2e59",1362089960,0,0,25,12,3,2,1,0.838933217360166,TRUE,2,-10942079,7,FALSE,13,343759.333333333,18,2,167,392,500,167,384,492,150,355,447,0.194087403598972,0.457583547557841,0.575835475578406,37,FALSE,FALSE,0,"5"
"1122","0b488849cce3bfd4dc4b5b9ad001a17c29376823",1362429230,1,0,95,7,3,2,1,0.593120050427749,TRUE,2,583139,7,FALSE,4,974542.666666667,6,2,98,1586,1631,98,1365,1410,91,1376,1416,0.0226824457593688,0.339497041420118,0.349358974358974,102,TRUE,FALSE,0.00980392156862745,"5"
"1201","0c0a211f9fb22485a2c75f70ad86cf4697db11ae",1366989323,0,0,68,6,3,2,1,0.731313361411459,TRUE,1,25612,3,FALSE,130,827635.333333333,721,3,181,2234,2311,180,1945,2021,173,1974,2044,0.0395005675368899,0.448354143019296,0.464245175936436,74,FALSE,FALSE,0,"5"
"1220","0c2ce65014be15430b37df83e12d970052a028b4",1362076447,0,0,13,7,4,3,1,0.842737648613667,TRUE,5,254352,12,FALSE,8,1564420.75,14,3,457,460,460,455,458,458,350,351,351,0.91644908616188,0.919060052219321,0.919060052219321,20,FALSE,FALSE,0,"5"
"1222","0c30c4ceb1b11a553be9d6652b7550ce0ef1fea9",1368446245,0,0,89,0,2,2,1,0.910622368098862,TRUE,6,1390848,14,FALSE,32,1810.5,78,3,105,1415,1468,105,1370,1423,105,1309,1362,0.0234720992028344,0.29007971656333,0.301815766164748,89,FALSE,FALSE,0,"5"
"1244","0c7237efd90e0c1cf44141750e36549559e494c0",1366649127,0,0,329,0,9,6,1,0.618927156196819,TRUE,10,1781410,22,FALSE,33,346451.333333333,72,5,79,1663,1690,79,1498,1525,76,1313,1340,0.0175478577939836,0.299453053783045,0.305606198723792,329,FALSE,FALSE,0,"5"
"1289","0ce92fcb233837f4715a173601707c6d65cf177c",1365007940,0,0,2,2,1,1,1,0,TRUE,1,1194871,8,FALSE,110,75641,569,10,666,3418,3418,637,2948,2948,611,3057,3057,0.142657342657343,0.712820512820513,0.712820512820513,4,FALSE,FALSE,0,"5"
"1341","0d5fb06b39e8244429be72f05e2066d24572dc2e",1368625651,1,0,451,96,17,12,1,0.792223872552518,TRUE,11,2285911,21,FALSE,192,4738.82352941176,1261,1,36,700,732,36,539,571,35,677,708,0.00792602377807133,0.149273447820343,0.156098634962572,547,TRUE,FALSE,0.00182815356489945,"5"
"1361","0d8f2696bd7911939f28bcf064d03ef79d0be726",1365688897,0,0,5,15,1,1,1,0,TRUE,3,42605,5,FALSE,7,200031,15,3,56,565,567,56,561,563,55,440,441,0.11864406779661,0.934322033898305,0.936440677966102,20,FALSE,FALSE,0,"5"
"1377","0db9ba5ce33d6ed132d09d8398555f7c540dc7b3",1366932005,0,0,2,2,1,1,1,0,TRUE,1,586918,4,FALSE,2,5964589,2,5,3,1200,1201,3,1128,1129,0,1067,1067,0.000227169468423444,0.242616992276238,0.242616992276238,4,FALSE,FALSE,0,"5"
"1425","0e3ea4e85dab00b7cecd5596f6daa65cc4d710b5",1365570472,0,0,7,3,1,1,1,0,TRUE,4,2380489,15,FALSE,3,1573610,11,12,544,968,968,541,925,925,428,456,456,0.916666666666667,0.976495726495726,0.976495726495726,10,FALSE,FALSE,0,"5"
"1470","0eb0158e2450b6b44715842fa9f04a9552ea0a41",1365036321,0,0,119,54,2,2,1,0.384835097475961,TRUE,3,1102793,9,FALSE,18,2790484,37,4,4,514,514,4,484,484,4,218,218,0.0108932461873638,0.477124183006536,0.477124183006536,173,FALSE,FALSE,0,"5"
"1501","0ef60856fb2f1f1fd83647c3422e1b510a871ebd",1362614489,0,0,22,8,2,2,1,0.996791631981637,TRUE,3,178834,7,FALSE,88,588380.5,362,3,455,2672,2924,432,2322,2562,406,2391,2617,0.0995353387136219,0.584984103692834,0.640254340914649,30,FALSE,FALSE,0,"5"
"1515","0f150c90a1e950b64333c73f151fd470c7819dc2",1362640218,0,0,2,1,1,1,1,0,TRUE,1,66434,6,FALSE,4,675157,8,5,13,704,709,13,704,709,1,205,205,0.00503778337531486,0.518891687657431,0.518891687657431,3,FALSE,FALSE,0,"5"
"1527","0f353e794faac9f4a67d1628034d13507fc9785c",1363383610,0,0,1,1,1,1,1,0,TRUE,1,570307,3,FALSE,4,1308848,9,4,495,627,627,492,611,611,383,388,388,0.914285714285714,0.926190476190476,0.926190476190476,2,FALSE,FALSE,0,"5"
"1530","0f38e10810afff71261be3dab5a501d680d6b72d",1362736301,1,0,3,3,3,3,1,1,TRUE,1,-10382033,3,FALSE,24,43667,48,3,592,457,751,592,443,737,537,423,674,0.659313725490196,0.519607843137255,0.827205882352941,6,TRUE,FALSE,0.166666666666667,"5"
"1532","0f3fb0a1ba14072863d7b725d0b1a89d9566ac5a",1362162240,0,0,6,59,6,6,1,0.427764716032994,TRUE,1,75577,3,FALSE,43,906708.833333333,80,2,1628,1561,2682,1458,1447,2426,1524,1333,2392,0.377475247524752,0.33019801980198,0.592326732673267,65,FALSE,FALSE,0,"5"
"1535","0f45cb3269af212604005c038f46e4ca8f16f14a",1369288157,0,0,10,2,1,1,1,0,TRUE,3,200745,6,FALSE,32,1297237,72,3,983,1436,2100,948,1379,2010,939,1349,1978,0.202542555483732,0.290885585003232,0.426416720534368,12,FALSE,FALSE,0,"5"
"1540","0f5261c670f0f0d2e203a2ad54d6b62dfee980a1",1365536549,1,0,30,2,1,1,1,0,TRUE,8,603005,15,FALSE,32,356068,68,2,1,650,651,1,648,649,0,604,604,0.000231267345050879,0.139916743755782,0.139916743755782,32,TRUE,FALSE,0.03125,"5"
"1542","0f56d8ddb02f54ae389380dcd0790e55f2dcb479",1366206776,0,0,112,111,9,7,1,0.710169593616325,TRUE,2,2758303,7,FALSE,164,111024.333333333,1049,2,29,2100,2116,29,1816,1832,29,1880,1896,0.0068760027504011,0.431125372450149,0.43479257391703,223,FALSE,FALSE,0,"5"
"1554","0f7865bfb0cf8d328df395e583d3889e5dcf39d1",1369664292,0,0,4,4,3,2,1,0.946394630357186,TRUE,1,203182,4,FALSE,30,1737040,55,4,74,652,654,74,637,639,73,519,520,0.134301270417423,0.943738656987296,0.945553539019964,8,FALSE,FALSE,0,"5"
"1580","0fb323e20cfd8662c1bdd84b0ab4d928cd6d35fc",1368504120,0,0,1,0,1,1,1,0,TRUE,1,-4608528,2,FALSE,2,4413,2,2,301,786,965,301,769,948,225,702,811,0.233230134158927,0.725490196078431,0.837977296181631,1,FALSE,FALSE,0,"5"
"1585","0fbe00f70da73e0cc58ddf7c9fdead261392778d",1367989910,2,0,316,0,5,3,1,0.367527668372602,TRUE,9,549727,15,FALSE,0,0,0,5,584,607,607,577,599,599,462,477,477,0.920477137176938,0.950298210735587,0.950298210735587,316,TRUE,FALSE,0.00632911392405063,"5"
"1605","0fe9beb7c0ae763c9d5bfd8598ec7e79b2fbf42c",1364291231,0,0,7,0,2,2,1,0.591672778582327,TRUE,5,551094,8,FALSE,112,184173,576,4,2,1815,1816,2,1579,1580,2,1586,1587,0.000707046900777752,0.374027810511431,0.37426349281169,7,FALSE,FALSE,0,"5"
"1607","0fee496538a36e7db5b7e2c7e5bbd5cff2aedd53",1367854424,0,0,4,2,1,1,1,0,TRUE,2,-4614060,7,FALSE,0,0,0,5,832,882,984,814,859,945,748,716,807,0.790918690601901,0.757127771911299,0.853220696937698,6,FALSE,FALSE,0,"5"
"1620","101784e65477fa4624ee1ad6bf9347fd604cc485",1362539750,0,0,26,13,4,4,1,0.860527188770599,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,39,FALSE,FALSE,0,"5"
"1622","101b80e020646fd82ae089ab9dd053ebab1cf48e",1366663425,0,0,1,3,2,2,1,1,TRUE,7,448770,19,FALSE,102,197884,387,7,1,2281,2281,1,2047,2047,1,2136,2136,0.000455580865603645,0.486788154897494,0.486788154897494,4,FALSE,FALSE,0,"5"
"1623","101f000d3ca25761d75f626fe4379143ef5a6a70",1366849415,0,0,6,7,1,1,1,0,TRUE,3,14594806,14,FALSE,11,1813472,21,7,1,817,818,0,757,758,0,328,328,0.00127388535031847,0.419108280254777,0.419108280254777,13,FALSE,FALSE,0,"5"
"1624","101f0e22c4f118ed54122906508230beaafcae1d",1362549789,0,0,13,1,2,2,1,0.591672778582327,TRUE,3,403794,8,FALSE,31,1457741.5,47,3,1,734,735,1,680,681,1,659,660,0.000490075961774075,0.161725067385445,0.161970105366332,14,FALSE,FALSE,0,"5"
"1637","103b9459c2f16b1d09731eacb93fc3e08c3e187a",1362184689,0,0,1,1,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,2,FALSE,FALSE,0,"5"
"1652","105cae43c73f5c75bb342fb4c5d20b5c8edee00c",1364910291,0,0,4,18,2,1,1,1,TRUE,1,57235,5,FALSE,2,7311727.5,3,5,370,562,906,331,555,862,8,428,429,0.0197368421052632,0.940789473684211,0.942982456140351,22,FALSE,FALSE,0,"5"
"1732","1126e59c1242a8ea01ead5fe4b05330e47559fa5",1364228856,0,0,18,4,3,3,2,0.906359331174966,TRUE,4,1395085,9,FALSE,18,8622827.66666667,46,2,2,250,250,1,225,225,2,243,243,0.00726392251815981,0.590799031476998,0.590799031476998,22,FALSE,FALSE,0,"5"
"1750","115a5957560bfc8a0bebe5ca4d723b71f2450821",1369283381,0,0,51,0,3,2,1,0.810319256705193,TRUE,12,3375690,29,FALSE,27,89473,42,2,73,1321,1368,71,1266,1311,69,1236,1279,0.0150862068965517,0.266594827586207,0.275862068965517,51,FALSE,FALSE,0,"5"
"1788","11b184f01d24c2e4297786fdc3159a138f5e0f12",1369350458,0,0,54,42,11,6,1,0.715498148825054,TRUE,3,12909,4,FALSE,31,1079983,71,1,123,625,738,102,615,708,5,500,500,0.011070110701107,0.924354243542435,0.924354243542435,96,FALSE,FALSE,0,"5"
"1822","12149410fb85212668c377dc8c13364753b081cd",1365070129,0,0,67,10,6,4,1,0.661553852060131,TRUE,5,751510,3,FALSE,36,70812.5,106,2,39,1068,1083,39,1036,1051,38,993,1008,0.00908032596041909,0.231431897555297,0.234924330616996,77,FALSE,FALSE,0,"5"
"1867","1298b1880a07596832cd981ee60e4c053efccec8",1368039519,0,0,310,15,5,1,1,0.548926190396033,TRUE,4,171615,5,FALSE,14,84612.6,33,3,195,2563,2629,192,2165,2230,186,2267,2326,0.0417224453369032,0.506024096385542,0.519187862561357,325,FALSE,FALSE,0,"5"
"1887","12d362b4ca324c589918a36ba332ee54a62caf9f",1362523533,0,0,50,1,2,2,1,0.787126586201269,TRUE,5,84225,11,FALSE,29,46419.5,64,3,639,2161,2467,522,1859,2101,619,1920,2216,0.15203531142717,0.47106424717999,0.543648847474252,51,FALSE,FALSE,0,"5"
"1901","12f7d6332a731421d6e2a190ac60828c1cf98910",1363981336,0,0,2,0,1,1,1,0,TRUE,3,403343,6,FALSE,10,5622578,13,5,657,1762,2124,578,1704,2010,441,1584,1823,0.10459062943682,0.375059157595835,0.431613819214387,2,FALSE,FALSE,0,"5"
"1911","130b7663a6f3434330d27ecbafcf4f480bf77cfb",1362438549,0,0,4,1,1,1,1,0,TRUE,2,8724,4,FALSE,87,507,357,2,197,2006,2181,197,1827,2002,24,1868,1870,0.00615915250061592,0.460458240946046,0.460950973146095,5,FALSE,FALSE,0,"5"
"1953","1365ada3bcd8b9f7f4c1c7f7c9f158fc9ae867b3",1369776870,1,0,7,2,1,1,1,0,TRUE,2,73052,4,FALSE,5,6767248,6,4,74,937,987,65,877,919,13,522,522,0.0251798561151079,0.940647482014389,0.940647482014389,9,TRUE,FALSE,0.111111111111111,"5"
"1974","1397a9232754ab36c0465dd9036b00b19f514af7",1362091745,0,0,1,19,11,7,1,0.956427336715552,TRUE,1,4190,3,FALSE,53,20538.8181818182,260,3,1063,585,1332,822,524,1063,532,279,574,0.752824858757062,0.395480225988701,0.812146892655367,20,FALSE,FALSE,0,"5"
"2013","13f9e02a64eb578547ede95ce7849b264d511619",1367516370,2,0,190,207,36,19,1,0.890813002349694,TRUE,11,-4456632,13,FALSE,61,117531.083333333,328,2,309,402,626,293,401,610,290,369,578,0.310234541577825,0.394456289978678,0.61727078891258,397,TRUE,FALSE,0.00503778337531486,"5"
"2016","13fbf22ff43512936eff8733457b69546fd4c70d",1367329953,0,0,41,102,9,6,1,0.559532216868261,TRUE,1,-5761946,3,FALSE,34,466355,78,3,7,988,989,7,940,941,5,736,736,0.00648648648648649,0.796756756756757,0.796756756756757,143,FALSE,FALSE,0,"5"
"2063","147038a61386fb2c94459499637341978032cc30",1362954226,1,0,20,18,3,3,1,0.817604932272186,TRUE,6,-7496905,26,FALSE,28,956194.666666667,74,7,0,1321,1321,0,1247,1247,0,706,706,0.00121654501216545,0.860097323600973,0.860097323600973,38,TRUE,FALSE,0.0263157894736842,"5"
"2097","14b66b4ba69cdec45b9930a14c1bb19dae00e07f",1369926270,0,0,1,1,1,1,1,0,TRUE,1,20824,3,FALSE,2,1776787,3,2,478,1874,2232,478,1527,1885,16,70,80,0.0752212389380531,0.314159292035398,0.358407079646018,2,FALSE,FALSE,0,"5"
