"","commit_id","author_date","bugcount","fixcount","la","ld","nf","nd","ns","ent","revd","nrev","rtime","hcmt","self","ndev","age","nuc","app","aexp","rexp","oexp","arexp","rrexp","orexp","asexp","rsexp","osexp","asawr","rsawr","osawr","churn","buggy","fix","bugdens","strata"
"257","01f22d3ddd752148624f4ffd47c3f62b0f0c0d82",1380533743,0,0,6,6,5,1,1,0.969723899868247,TRUE,1,92139,1,FALSE,24,440250.2,110,2,163,3466,3466,160,2850,2850,154,2663,2663,0.0093009300930093,0.15985598559856,0.15985598559856,12,FALSE,FALSE,0,"4"
"258","01f3a34eda0a6045db76c703b4c2683b7600fb60",1377609051,0,0,1,1,1,1,1,0,TRUE,1,32410,2,FALSE,1,345615,5,2,343,1949,1949,341,1879,1879,162,1194,1194,0.0104046980722584,0.0762798416953913,0.0762798416953913,2,FALSE,FALSE,0,"4"
"261","01f8ff383410fd7c3ab54dac77e55db37c58e10f",1385654777,0,0,6,2,1,1,1,0,TRUE,3,2340222,7,FALSE,1,1996689,1,3,19,389,396,18,333,339,18,330,337,0.00105094308313513,0.0183085347640909,0.0186957243210355,8,FALSE,FALSE,0,"4"
"267","0206c1e4e7f9d38d7815ff0fd5a225398a65c6cc",1380893580,0,0,12,13,3,1,1,0.758561914578656,TRUE,1,39798,1,FALSE,7,17589045,8,2,508,1272,1272,320,829,829,442,1117,1117,0.026378468500655,0.0665713945456711,0.0665713945456711,25,FALSE,FALSE,0,"4"
"276","021c79f038c218a55b145fafcda5c59cf3a309d8",1381496133,0,0,29,0,1,1,1,0,TRUE,3,479145,3,FALSE,38,770668,84,2,75,602,602,70,446,446,66,564,564,0.00394791114253727,0.0332920865005009,0.0332920865005009,29,FALSE,FALSE,0,"4"
"279","0224bf8f12293cc24f76649fb4881b93d1353373",1384775506,0,1,3,3,1,1,1,0,TRUE,1,17643,2,FALSE,1,2662649,1,1,10,250,260,8,249,257,0,212,212,0.00332225913621262,0.707641196013289,0.707641196013289,6,FALSE,TRUE,0,"4"
"292","0232fa3979e0e5d8485de94950f514bfd861d22b",1381408814,0,0,28,1,3,2,1,0.583926006237531,TRUE,4,3469265,8,FALSE,73,3932,271,4,2244,3900,3900,1657,2856,2856,1707,2614,2614,0.100897920604915,0.154477788279773,0.154477788279773,29,FALSE,FALSE,0,"4"
"293","0233e9ec8bc1d65fbbd6be6fa798531a658b9ae2",1372339297,0,0,46,16,1,1,1,0,TRUE,6,548517,6,FALSE,9,1804029,39,2,234,1500,1500,222,1195,1195,27,411,411,0.0629213483146067,0.925842696629213,0.925842696629213,62,FALSE,FALSE,0,"4"
"307","025365f1dc6dc9c3244a125882433e55b57fa672",1383406226,2,0,187,181,45,5,1,0.840991758192997,TRUE,6,192613,11,FALSE,61,144972.488888889,496,1,3465,2125,3973,2762,1984,3181,2664,1477,2999,0.152608371986486,0.0846360877283399,0.171791788352517,368,TRUE,FALSE,0.00543478260869565,"4"
"316","02651060b6ce5b16b06721378a239a6d2bd9f528",1378822667,0,0,5,17,4,4,1,0.964545425559405,TRUE,1,214171,1,FALSE,35,213346.25,111,2,353,3302,3302,291,2695,2695,318,2501,2501,0.0198791051286845,0.155916993830623,0.155916993830623,22,FALSE,FALSE,0,"4"
"330","0278310f9e27b1c6aca6bd70dc5415a240cd33c3",1375859353,0,0,6,6,1,1,1,0,TRUE,2,2336450,8,FALSE,9,3539947,26,3,199,1812,1812,178,1389,1389,22,439,439,0.0490405117270789,0.93816631130064,0.93816631130064,12,FALSE,FALSE,0,"4"
"334","028532217490b9143aa6b321da8f40f28dd77041",1374504947,0,0,62,55,4,1,1,0.694821755291705,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,117,FALSE,FALSE,0,"4"
"339","028def2ada208b16d308765febcd64874b779c11",1376901710,0,0,35,0,1,1,1,0,TRUE,1,226135,1,FALSE,0,0,0,2,96,852,852,88,577,577,39,323,323,0.00696378830083565,0.0564066852367688,0.0564066852367688,35,FALSE,FALSE,0,"4"
"342","029b68ce92b77a57d701f0af3bbadedffcf262cf",1377817004,0,0,284,248,15,2,1,0.597962415799967,TRUE,1,79588,1,FALSE,1,200399.333333333,2,2,329,3213,3213,268,2623,2623,295,2417,2417,0.0187960375920752,0.153543307086614,0.153543307086614,532,FALSE,FALSE,0,"4"
"351","02a8fc62491fbdee1913c2c20c939308e05f8d6f",1383222127,1,0,98,29,4,1,1,0.743316065664462,TRUE,4,29395,1,FALSE,3,256214.75,95,2,3458,3962,3962,2762,3176,3176,2658,2989,2989,0.152702004249699,0.171710790788491,0.171710790788491,127,TRUE,FALSE,0.0078740157480315,"4"
"408","030a30e7485785c9d419c38f23c9d5dac2b4ce9a",1375969507,0,0,35,15,4,2,1,0.584070360012797,TRUE,4,1591472,5,FALSE,8,1107034.5,30,3,90,174,174,90,172,172,86,144,144,0.00566000910806063,0.00943334851343439,0.00943334851343439,50,FALSE,FALSE,0,"4"
"411","030f4f7d8839f1f5070fd1f4d385e775c0ef66bd",1383847649,0,0,5,1,1,1,1,0,TRUE,1,49259,5,FALSE,4,14570,44,2,432,482,482,351,401,401,378,426,426,0.0215157536190747,0.024240703945501,0.024240703945501,6,FALSE,FALSE,0,"4"
"412","0312cb3ffe3d29f7c74c142515ed4ffbc86c03ff",1385646678,0,1,9,4,2,1,1,0.619382194678764,TRUE,3,283360,4,FALSE,5,17018919,5,1,204,303,454,160,222,341,155,284,391,0.00863213811420983,0.0157702523240372,0.0216910137228862,13,FALSE,TRUE,0,"4"
"414","0316506d9ddbc3ca9f26f880b9e7fb5d5b0fec36",1375214868,0,0,2,2,1,1,1,0,TRUE,1,240456,1,FALSE,4,18089402,4,2,162,836,836,135,664,664,22,205,205,0.00405786873676782,0.0363443895553987,0.0363443895553987,4,FALSE,FALSE,0,"4"
"424","0326c036d693b08b8649cb5f5f652683254ace4a",1382723217,0,0,1,2,1,1,1,0,TRUE,1,196454,2,FALSE,8,1997752,22,2,535,1317,1317,323,840,840,466,1157,1157,0.027025462962963,0.0670138888888889,0.0670138888888889,3,FALSE,FALSE,0,"4"
"439","033bc07fb435a6c222f8908ddb451e3cdc0ac4b3",1383232374,0,0,2,2,1,1,1,0,TRUE,1,351469,1,FALSE,7,12272664,26,2,1525,1832,1832,1066,1295,1295,448,471,471,0.880392156862745,0.925490196078431,0.925490196078431,4,FALSE,FALSE,0,"4"
"444","0343b926608a4014ef386b3b21be9a0940d9f8e8",1371498399,0,1,3,1,2,1,1,0.811278124459133,TRUE,1,784458,13,FALSE,19,35860,55,7,161,1159,1170,143,1001,1012,119,784,788,0.00820961893685435,0.0537045905452555,0.0539782445098173,4,FALSE,TRUE,0,"4"
"450","034cc94459260ad3494eafb9672dd02eda42782f",1384793852,0,1,28,25,4,3,1,0.297184755256925,TRUE,1,12962,2,FALSE,9,323474,78,2,428,3703,3703,391,2955,2955,242,2844,2844,0.0136210762331839,0.159473094170404,0.159473094170404,53,FALSE,TRUE,0,"4"
"452","03520d7fde2f6dced73c69744ab0bc1d3b166862",1379667299,0,0,7,0,2,2,2,0.591672778582327,TRUE,1,45150,3,FALSE,20,3996752.5,109,2,479,936,936,360,721,721,475,916,916,0.0250328687877991,0.0482250854588483,0.0482250854588483,7,FALSE,FALSE,0,"4"
"453","0352c74755a0e593b8fe32fd4bedf8f73e2cc155",1376043506,0,0,4,0,1,1,1,0,TRUE,2,23708,3,FALSE,6,18918297,10,2,798,1464,1464,682,1203,1203,330,513,513,0.057917760279965,0.0899387576552931,0.0899387576552931,4,FALSE,FALSE,0,"4"
"464","036c5db468164297d213764c59a4b59daa76d90a",1384628646,0,0,9,0,3,2,2,0.965633607142825,TRUE,1,17494,2,FALSE,51,1919224.66666667,215,2,595,2873,3234,381,1929,2165,574,2763,3108,0.0279424628243755,0.134318203907085,0.151083681601711,9,FALSE,FALSE,0,"4"
"467","036d1bcde9096ff71bf042caa14996aa71fae331",1377989248,0,0,6,2,2,1,1,0.811278124459133,TRUE,3,154309,1,FALSE,2,1857613.5,2,2,3041,3475,3475,2481,2851,2851,2260,2540,2540,0.143246325392803,0.160985808413583,0.160985808413583,8,FALSE,FALSE,0,"4"
"486","038b0dae83c8fde5f3b20b92eb51cbc3534a037b",1383580795,0,0,1,0,1,1,1,0,TRUE,8,884624,17,FALSE,9,26455586,13,3,374,1649,1649,250,1176,1176,342,1477,1477,0.0195776255707763,0.0843607305936073,0.0843607305936073,1,FALSE,FALSE,0,"4"
"491","03951bd3ff1914d079f312d61e554e17e72f67a7",1378735369,0,0,1,1,1,1,1,0,TRUE,2,670155,2,FALSE,20,283729,52,2,440,1232,1232,304,858,858,332,1048,1048,0.020790410189174,0.0654929137791097,0.0654929137791097,2,FALSE,FALSE,0,"4"
"501","03aea653e2d1808fd6acf5bbe4672fa73e87b78e",1383585383,0,0,4,16,1,1,1,0,TRUE,1,22318,1,FALSE,4,26460174,6,2,233,1170,1170,232,922,922,33,879,879,0.00194052850864677,0.0502254437532104,0.0502254437532104,20,FALSE,FALSE,0,"4"
"502","03affacaa3d5530e96f869a8a6e900ca5e714918",1380936056,0,0,21,7,3,2,2,0.903213977385558,TRUE,2,5385293,5,FALSE,8,210591,11,2,514,2533,2852,325,1720,1929,493,2432,2733,0.0253645512425549,0.124922982131855,0.140377901006367,28,FALSE,FALSE,0,"4"
"532","03e748e2cf3381166410f31c4471f9bad548bd6c",1378111704,0,0,1,1,1,1,1,0,TRUE,1,6476,2,FALSE,0,0,0,1,579,69,642,382,63,440,19,7,26,0.0252844500632111,0.0101137800252845,0.034134007585335,2,FALSE,FALSE,0,"4"
"548","040c835dca2fdf56d7ff37da8b72a52b69be0284",1383921630,0,0,1,1,1,1,1,0,TRUE,1,72409,2,FALSE,8,604257,15,1,504,352,846,339,321,651,433,297,723,0.0245989911012866,0.0168905514935102,0.04103610497081,2,FALSE,FALSE,0,"4"
"549","040fa04882b2050e73e74459d8ca06f72e6f95c5",1377710201,0,0,39,28,4,2,1,0.248267197885705,TRUE,6,366767,9,FALSE,73,623172,284,4,152,5320,5320,129,4226,4226,141,4014,4014,0.00905092740136401,0.255911785327299,0.255911785327299,67,FALSE,FALSE,0,"4"
"556","041e75d1c099a937a16759ad40aee4d83e2316f6",1385040015,0,0,5,0,1,1,1,0,TRUE,4,365082,7,FALSE,0,0,0,3,172,3758,3905,112,2970,3063,1,18,18,0.0153846153846154,0.146153846153846,0.146153846153846,5,FALSE,FALSE,0,"4"
"560","04325bdd26810cd9067ad4b0b9e458b06ce2a3db",1378760418,0,0,1,0,1,1,1,0,TRUE,1,67279,1,FALSE,16,2562252,36,2,4,374,374,3,349,349,4,339,339,0.000311934618503962,0.0212115540582694,0.0212115540582694,1,FALSE,FALSE,0,"4"
"575","044e48d5a4e0281efb1f6d5136c9a732e3119559",1378991684,0,0,2,3,1,1,1,0,TRUE,2,457201,5,FALSE,1,16920527,1,1,50,159,188,47,134,162,45,148,173,0.00285271317829457,0.00924031007751938,0.0107906976744186,5,FALSE,FALSE,0,"4"
"597","046efb811b6e6ff0c3e349c1c8262ef6ed49313e",1372863284,0,0,2,1,1,1,1,0,TRUE,1,4638508,3,FALSE,4,1903574,8,3,1303,1558,1558,998,1219,1219,623,800,800,0.0418707642756492,0.0537475676038382,0.0537475676038382,3,FALSE,FALSE,0,"4"
"615","0491a7a2984393266e3be48f09b20a8deab9f4c8",1383315192,0,1,5,2,3,1,1,0.869915529773626,TRUE,3,504911,11,FALSE,17,1188911,78,3,427,810,810,283,628,628,303,610,610,0.0174241990026939,0.0350203473376512,0.0350203473376512,7,FALSE,TRUE,0,"4"
"620","049fcfba58eb1a3e71859f27cbb6a8c62a99db02",1384362816,0,0,2,0,1,1,1,0,TRUE,1,272369,4,FALSE,3,2506373,8,1,23,243,264,22,242,263,11,206,215,0.0406779661016949,0.701694915254237,0.732203389830508,2,FALSE,FALSE,0,"4"
"629","04acfea2d24c4b467e463741bdd6014aa2b6cca9",1380572450,0,0,7,5,1,1,1,0,TRUE,2,140205,3,FALSE,10,4650960,25,2,753,3148,3148,558,2156,2156,219,942,942,0.0365752285951787,0.156774729842062,0.156774729842062,12,FALSE,FALSE,0,"4"
"631","04add96a8675ec11cd1d0247c26032f467cb2cc1",1372150831,0,0,10,2,1,1,1,0,TRUE,5,265970,17,FALSE,3,76180,13,1,2826,1520,3176,2346,1462,2642,2058,920,2269,0.139820725247861,0.0625424419394269,0.15414912399837,12,FALSE,FALSE,0,"4"
"639","04bc63f2d642d2144757ef1ab5e65b5518d534f5",1375831497,0,0,15,0,1,1,1,0,TRUE,2,1305997,5,FALSE,6,1207,11,2,2245,3406,3406,1579,2438,2438,18,36,36,0.161016949152542,0.313559322033898,0.313559322033898,15,FALSE,FALSE,0,"4"
"640","04bd4672717ce07d287cb744cbacdf7cb3ba8f60",1382955310,0,0,4,0,1,1,1,0,TRUE,3,272631,7,FALSE,2,1035923,4,1,2082,410,2344,1947,395,2202,1440,226,1568,0.0832130276606803,0.0131085060922793,0.0906046081884853,4,FALSE,FALSE,0,"4"
"647","04ccc2b255633deb6dd1bfd8ff56efdbff58a543",1385651333,0,0,2,4,1,1,1,0,TRUE,2,522107,12,FALSE,41,840654,91,2,259,4080,4302,206,3241,3417,195,3193,3358,0.0108425070531615,0.176688609835703,0.185816230569232,6,FALSE,FALSE,0,"4"
"651","04d1da1c1b4d834326a961371f9b34f3fbe9eaa4",1381868852,0,0,1,1,1,1,1,0,TRUE,1,21660,1,FALSE,1,2173944,6,2,70,202,202,70,176,176,8,41,41,0.00147856086742238,0.00689995071463775,0.00689995071463775,2,FALSE,FALSE,0,"4"
"654","04de24c6449422d29a0d4760375aa94f59222fa3",1379060722,1,0,31,0,2,2,2,0.205592508185083,TRUE,8,4556140,14,FALSE,24,7419106.5,54,3,0,1066,1066,0,770,770,0,1027,1027,5.32736668264877e-05,0.0547653294976293,0.0547653294976293,31,TRUE,FALSE,0.032258064516129,"4"
"675","050a03c9fbbf3986ef29ac96a6ddb3578cf82508",1373459912,0,0,29,43,4,2,2,0.641381460000263,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,72,FALSE,FALSE,0,"4"
"694","052d2cd6aa3c01aa42080b8be327ce963be4676a",1378709382,0,0,2,0,1,1,1,0,TRUE,2,12101,1,FALSE,47,245001,159,2,497,506,506,357,366,366,474,482,482,0.0296986369888708,0.0301988245592097,0.0301988245592097,2,FALSE,FALSE,0,"4"
"696","05345f2a55b00fa604a3224efadf0dcbc7412460",1383895293,0,0,3,1,1,1,1,0,TRUE,1,15333,1,FALSE,41,316763,117,2,26,2347,2347,25,1691,1691,19,1792,1792,0.00113488055382171,0.101742041650116,0.101742041650116,4,FALSE,FALSE,0,"4"
"702","053bee8b80f4f987718c6633b831a58eb231b599",1385766001,0,1,676,335,4,2,2,0.233995156916127,TRUE,2,5522509,2,FALSE,28,17172,69,2,133,3826,3924,112,2995,3081,133,3165,3263,0.00641056307707028,0.151461512701526,0.156149834951921,1011,FALSE,TRUE,0,"4"
"717","054dfae39d093200fcce477b30a17bacf422be36",1384855523,0,0,10,2,1,1,1,0,TRUE,1,119893,2,FALSE,13,15213957,31,1,2372,859,3176,1704,626,2277,627,247,842,0.100095632770163,0.039528211667198,0.134364042078419,12,FALSE,FALSE,0,"4"
"718","054e50babc340f1d8b6c037fca143f90dbd0c1f2",1374152557,0,0,32,6,2,2,2,0.967788462826768,TRUE,1,981501,1,FALSE,22,259410,41,2,63,2936,2936,62,2445,2445,57,2318,2318,0.0033061620019381,0.132189477284387,0.132189477284387,38,FALSE,FALSE,0,"4"
"725","055f71f87d5d58be2aafd6c0ef2b84d57ed48b63",1379489445,0,0,74,36,9,2,1,0.909012843281568,TRUE,7,325840,10,FALSE,7,39417,109,3,3188,4393,4393,2601,3527,3527,2400,3371,3371,0.14734581159865,0.206934642528383,0.206934642528383,110,FALSE,FALSE,0,"4"
"728","056e2670dcaf447dbcd0a577483bcdcd22c2d333",1380289161,0,0,20,0,6,1,1,0.797289727363051,TRUE,3,342429,1,FALSE,5,1115826.66666667,55,2,485,1032,1032,362,871,871,447,873,873,0.0269782006503673,0.0526315789473684,0.0526315789473684,20,FALSE,FALSE,0,"4"
"737","058172c6f9beb666e74d3e17a79f60aed8ff72bd",1376308054,0,0,19,20,3,1,1,0.755969902989267,TRUE,3,69975,1,FALSE,3,1035,8,2,1641,3323,3323,1577,2739,2739,1025,2399,2399,0.0665715027251492,0.155722813392162,0.155722813392162,39,FALSE,FALSE,0,"4"
"750","059857d4d5dc5862d0135c839e7dabaa7331e4b5",1380937725,0,0,32,9,2,1,1,0.999570839347322,TRUE,5,579976,5,FALSE,27,1118769,63,2,516,3817,3817,327,3028,3028,450,2960,2960,0.026827672357385,0.176134673725537,0.176134673725537,41,FALSE,FALSE,0,"4"
"755","05a4df5ed72ab11a3f2cccfbec701fd63e5f9984",1377693938,0,0,48,0,1,1,1,0,TRUE,1,69056,2,FALSE,0,0,0,3,509,2641,2641,490,2081,2081,142,722,722,0.0246594240386274,0.124676668391102,0.124676668391102,48,FALSE,FALSE,0,"4"
"766","05cd06cff378cecec071a2aa6f7cb4ee97a9ea6f",1379772717,0,0,5,5,1,1,1,0,TRUE,1,124515,1,FALSE,6,1721171,9,2,496,1250,1250,338,838,838,131,430,430,0.0221588047675004,0.0723518549605506,0.0723518549605506,10,FALSE,FALSE,0,"4"
"780","05ddae12d18a348afd942fd85a8d8773698da3a1",1376556351,1,1,17,6,4,2,1,0.712367309465813,TRUE,2,338488,4,FALSE,3,6033597.25,11,4,471,1960,1960,342,1567,1567,448,1493,1493,0.0290483276185547,0.0966552371094003,0.0966552371094003,23,TRUE,TRUE,0.0434782608695652,"4"
"800","060b862b614285aae88540895736a57eb8563102",1378912965,0,1,405,4,9,2,1,0.347099476778115,TRUE,7,928414,23,FALSE,67,1012695.66666667,276,3,0,2251,2251,0,1692,1692,0,1707,1707,6.21697233447311e-05,0.106185887472801,0.106185887472801,409,FALSE,TRUE,0,"4"
"804","0615bced19d6cdeb30c0929c7d0988b0b5785850",1379664630,0,0,2,0,2,1,1,1,TRUE,2,17073,1,FALSE,3,76904.5,47,2,1897,3669,3669,1825,3013,3013,1268,2723,2723,0.0774914509037616,0.166340986809966,0.166340986809966,2,FALSE,FALSE,0,"4"
"808","0620147f524d3ab2c4e473e568ca099e0ea0c02f",1385715815,0,0,11,2,2,1,1,0,TRUE,4,107372,4,FALSE,5,231116,55,1,799,907,1522,564,668,1051,650,779,1265,0.0359767891682785,0.0431058303398729,0.0699640784747168,13,FALSE,FALSE,0,"4"
"811","06285084ea92dc8900ba195db5379501e0173c53",1381856443,0,0,124,9,12,5,1,0.781724257860678,TRUE,1,1140697,2,FALSE,5,1542273.5,14,2,212,2232,2232,211,2143,2143,185,224,224,0.681318681318681,0.824175824175824,0.824175824175824,133,FALSE,FALSE,0,"4"
"818","0635fd8f2bda7b4af87d4a18b20ad569dea71b53",1379782612,0,0,40,39,1,1,1,0,TRUE,1,321925,2,FALSE,4,691986,18,1,376,3237,3381,374,2642,2784,193,2449,2540,0.011812701698837,0.149181026609024,0.154722036168788,79,FALSE,FALSE,0,"4"
"823","0640fbc8e53644facf199ab0bd3a7414cf149068",1381404852,0,0,59,0,2,1,1,0.998134177504112,TRUE,4,597488,1,FALSE,2,304173,2,2,398,3501,3501,396,2878,2878,214,2652,2652,0.0127046032027418,0.156768894404065,0.156768894404065,59,FALSE,FALSE,0,"4"
