"","commit_id","author_date","bugcount","fixcount","la","ld","nf","nd","ns","ent","revd","nrev","rtime","hcmt","self","ndev","age","nuc","app","aexp","rexp","oexp","arexp","rrexp","orexp","asexp","rsexp","osexp","asawr","rsawr","osawr","churn","buggy","fix","bugdens","strata"
"319","02675dc0208d46e6e10880a3003bcca27ac9caeb",1341576638,0,0,24,22,8,8,1,0.895646941937974,TRUE,1,278375,4,FALSE,18,1399196.5,104,3,906,2001,2001,903,1995,1995,217,694,694,0.0574894514767932,0.1832805907173,0.1832805907173,46,FALSE,FALSE,0,"4"
"349","02a742d671aff6569268665d44ba46dfc8195b53",1340897312,0,0,44,35,1,1,1,0,TRUE,2,335887,1,FALSE,1,12313558,3,2,875,1612,1612,873,1609,1609,207,752,752,0.0558539205155747,0.202201933404941,0.202201933404941,79,FALSE,FALSE,0,"4"
"362","02aee5d174b0a1d0f925dc5c3243f77d0dc0c8c4",1341204267,0,0,14,16,2,2,1,1,TRUE,1,60460,7,FALSE,8,66857,15,4,107,2951,3028,107,2931,3008,94,1974,2040,0.011200188634756,0.232846026880453,0.240627210563546,30,FALSE,FALSE,0,"4"
"365","02b3e57b8b6eb7c09e61ec0d5236827c92eeb530",1340216963,0,0,4,4,2,1,1,1,TRUE,1,7571,2,FALSE,1,2624505,3,1,268,15,279,260,15,271,246,15,257,0.0299502849521038,0.00194009943009579,0.0312841033102947,8,FALSE,FALSE,0,"4"
"377","02c37f59839b7bb36b231560893fa3bccbecc065",1346487791,0,0,1,1,1,1,1,0,TRUE,1,1134585,7,FALSE,4,10089131,3,3,26,1200,1209,26,1162,1171,23,946,952,0.00249014318323304,0.0982568997717369,0.0988794355675451,2,FALSE,FALSE,0,"4"
"382","02cbc0746db5b4ff0fd420814187d6773052684a",1342780161,0,0,1,15,1,1,1,0,TRUE,3,692778,5,FALSE,13,657748,48,3,642,1613,1613,620,1584,1584,202,208,208,0.926940639269406,0.954337899543379,0.954337899543379,16,FALSE,FALSE,0,"4"
"417","03192f749c14ffdde24d3e1585fadf98f9750938",1341453198,0,0,9,9,3,3,2,0.77250688571426,TRUE,2,522160,5,FALSE,19,516478,81,4,197,2587,2587,197,2575,2575,196,2445,2445,0.0192683881064163,0.239241001564945,0.239241001564945,18,FALSE,FALSE,0,"4"
"433","03307980379293c9127e5aa01dcd9c7b1c3fbf06",1345647069,0,0,2,2,1,1,1,0,TRUE,2,22278,7,FALSE,8,186390,15,1,315,728,842,313,699,813,147,241,245,0.571428571428571,0.934362934362934,0.94980694980695,4,FALSE,FALSE,0,"4"
"440","033bf75d99c281d4a133fada297b7b141a0af555",1340328971,0,1,6,6,2,2,2,1,TRUE,1,11595,1,FALSE,7,3802240,9,2,462,635,635,461,634,634,452,620,620,0.0458316471064346,0.0628288142452448,0.0628288142452448,12,FALSE,TRUE,0,"4"
"457","035c933eaa54c789d533a16e3c755914f68cc749",1341485720,0,1,626,169,4,2,2,0.621765402265388,TRUE,1,299247,7,FALSE,10,46299,39,4,491,2641,2641,490,2619,2619,477,2497,2497,0.0466842465084481,0.243969137611095,0.243969137611095,795,FALSE,TRUE,0,"4"
"471","037238022f3a91a5619709b2c7cf4b38cd4d294b",1340137295,0,0,11,11,7,3,2,0.843684747204047,TRUE,10,1143666,14,FALSE,32,1432732.77777778,111,3,214,2299,2299,214,2291,2291,175,1494,1494,0.0214398830551833,0.182117188451699,0.182117188451699,22,FALSE,FALSE,0,"4"
"498","03a7a9055defab1ddeee1d560743ab69b164a316",1347527781,0,0,1,1,1,1,1,0,TRUE,2,59003054,3,FALSE,6,177016,15,2,675,1824,2005,645,1791,1959,305,576,657,0.0725634337206545,0.136827128290254,0.156035096039839,2,FALSE,FALSE,0,"4"
"507","03b95247a1bef127e3de7a00778f52a37009edf0",1344942914,0,0,3,3,3,3,1,1,TRUE,1,130358,2,FALSE,14,8827010.66666667,25,3,1375,1858,1858,1364,1837,1837,1198,1621,1621,0.128855454056959,0.174314884470715,0.174314884470715,6,FALSE,FALSE,0,"4"
"521","03dba8c59686119996d708a8a103ed362291fa40",1344956730,0,0,1,0,1,1,1,0,TRUE,3,74315,3,FALSE,2,5554141,2,1,1040,437,1456,1011,422,1412,918,296,1198,0.0986474881923572,0.0318806354658652,0.128703306139974,1,FALSE,FALSE,0,"4"
"527","03e174e986920cf727f11200daa8b0eecfe02216",1342524385,0,0,7,7,2,1,1,0.985228136034252,TRUE,1,100284,2,FALSE,13,121289,19,3,153,946,946,150,927,927,149,823,823,0.0170261066969353,0.0935300794551646,0.0935300794551646,14,FALSE,FALSE,0,"4"
"530","03e3fa5dd12a5d03a52ab5ebf873b7495c863f5f",1340466761,0,0,1,1,1,1,1,0,TRUE,1,105930,3,FALSE,12,452764,98,1,113,573,680,112,559,665,3,169,170,0.0216216216216216,0.918918918918919,0.924324324324324,2,FALSE,FALSE,0,"4"
"539","03f7e6718470559391921b9e0bd0d37e752c9e13",1342657171,0,1,1,1,1,1,1,0,TRUE,2,10735,1,FALSE,5,1674321,8,2,497,564,564,486,553,553,404,464,464,0.0457678833766527,0.0525483105435642,0.0525483105435642,2,FALSE,TRUE,0,"4"
"563","0437cef6f3db4e6dec460e0ace98787a7ea118e5",1341292573,0,0,5,5,5,5,1,1,TRUE,1,14956,3,FALSE,13,121203.6,23,1,233,15,247,233,15,247,30,9,39,0.00824687416866188,0.00266028198989093,0.0106411279595637,10,FALSE,FALSE,0,"4"
"571","044645ead61de0797945505b9ab8a2d061c9f814",1343118775,0,1,2,2,2,1,1,1,TRUE,1,62806,10,FALSE,27,878378.5,102,3,40,2113,2143,40,2095,2125,21,1272,1285,0.00246360582306831,0.142553191489362,0.144008958566629,4,FALSE,TRUE,0,"4"
"588","045f8727e7646967dd250f28fdddb7ccb2886397",1343973408,0,0,7,7,2,1,1,0.591672778582327,TRUE,1,13236,0,TRUE,7,425848.5,9,1,232,232,232,218,218,218,192,192,192,0.0211553217143483,0.0211553217143483,0.0211553217143483,14,FALSE,FALSE,0,"4"
"641","04c286ceb60311d4d7e1ae589b99d1ed7120c9cf",1344607978,0,0,97,53,4,1,1,0.81466466691846,TRUE,10,463008,20,FALSE,29,2713036,107,2,229,1725,1822,228,1712,1809,208,1503,1586,0.0225580140313006,0.162331354560173,0.171289800323799,150,FALSE,FALSE,0,"4"
"670","04fc2234562507a071e214635e6fe7dc63eda95b",1342062941,0,0,4,3,1,1,1,0,TRUE,5,121363,3,FALSE,8,1127919,51,2,417,593,593,413,589,589,338,483,483,0.0388761467889908,0.0555045871559633,0.0555045871559633,7,FALSE,FALSE,0,"4"
"688","051f97f3504bbb0c50450205f00d6c136b0eebb8",1343912282,0,0,1,36,1,1,1,0,TRUE,2,360482,2,FALSE,38,216,112,2,668,769,769,645,745,745,88,89,89,0.232984293193717,0.235602094240838,0.235602094240838,37,FALSE,FALSE,0,"4"
"693","052d09471f14e4febf80c9d4bfd0d0d46ebd4f2e",1342627734,0,0,1,1,1,1,1,0,TRUE,1,15,0,TRUE,2,1650177,3,1,24,24,24,24,24,24,24,24,24,0.00282805429864253,0.00282805429864253,0.00282805429864253,2,FALSE,FALSE,0,"4"
"703","053cf8ccb7de0c72b9aea47937876a03c99fa938",1340621881,0,0,10,12,3,2,1,0.947795454553247,TRUE,1,5241,1,FALSE,1,24762509,1,2,855,860,860,853,858,858,683,688,688,0.0820537428023033,0.0826535508637236,0.0826535508637236,22,FALSE,FALSE,0,"4"
"709","054645c846e94eb9aa14772685340ddb5d9a505f",1343998539,0,1,1,1,1,1,1,0,TRUE,1,224969,8,FALSE,2,2419832,2,2,712,2603,3173,692,2547,3097,654,1722,2242,0.0716708611445454,0.188532662216873,0.245431666484298,2,FALSE,TRUE,0,"4"
"736","05815679d8f88c9d05832c34f8a4274f14ec0353",1343229746,0,0,10,6,1,1,1,0,TRUE,1,506807,4,FALSE,5,8905894,25,1,279,199,322,267,199,310,255,188,296,0.0285554935861684,0.0210819854991634,0.0331288343558282,16,FALSE,FALSE,0,"4"
"738","058246c53767dc99ff466882cd890db8ebd7bd49",1342116015,0,0,32,10,5,1,1,0.791818855821493,TRUE,1,21713,3,FALSE,8,1152,39,1,503,232,710,501,219,696,409,229,613,0.0469537333944114,0.0263398992212552,0.0703160787906551,42,FALSE,FALSE,0,"4"
"740","058a9ca9a25c4ea5679c741e1a19fe996e23a932",1340606858,0,0,24,5,1,1,1,0,TRUE,6,6043400,7,FALSE,5,1885,33,2,195,542,542,195,538,538,138,372,372,0.0376898047722343,0.101138828633406,0.101138828633406,29,FALSE,FALSE,0,"4"
"748","059388adce26be48868cd741b4c5d751298fb4d8",1345087963,1,0,853,615,36,6,3,0.799593752756888,TRUE,11,962993,12,FALSE,24,140751.861111111,224,1,447,340,506,422,319,476,434,338,493,0.0388358182305151,0.0302651548968842,0.0441032050709758,1468,TRUE,FALSE,0.000681198910081744,"4"
"754","05a34203814f60f7693906e7298378330740963e",1345554907,0,0,1,0,1,1,1,0,TRUE,1,75032,3,FALSE,1,452108,1,1,27,449,469,27,433,453,22,305,323,0.00242795312994827,0.0323023329462683,0.0342024701784018,1,FALSE,FALSE,0,"4"
"762","05c07c7636012ebb4131ca099ca4ea093af76410",1343216176,0,0,8,4,2,1,1,0.811278124459133,TRUE,1,274083,1,FALSE,2,1306831,3,2,152,793,793,146,775,775,146,732,732,0.0164099129269926,0.0818263005135075,0.0818263005135075,12,FALSE,FALSE,0,"4"
"815","06302999da91d6e32ddf9c65171994e375f739ed",1346845505,0,0,4,9,1,1,1,0,TRUE,1,7104,2,FALSE,1,3190667,7,1,109,188,236,109,188,236,100,169,212,0.0104188157623272,0.0175366205900557,0.0219723540334227,13,FALSE,FALSE,0,"4"
"821","063e3a4da82a7ffb38afb26c3be0231e4e4dc37d",1343937982,0,0,1,1,1,1,1,0,TRUE,1,282900,7,FALSE,1,3263940,1,4,0,3217,3217,0,3171,3171,0,2109,2109,0.000109685203466052,0.231435779313371,0.231435779313371,2,FALSE,FALSE,0,"4"
"862","069469b468c482244c5d0c1459be32e8fbbca1eb",1345025915,0,0,8,3,3,1,1,0.691369830202511,TRUE,1,40785,6,FALSE,9,4581159.66666667,33,2,722,939,1555,692,928,1518,662,719,1280,0.0710915719493888,0.07720351704911,0.137357924083208,11,FALSE,FALSE,0,"4"
"896","06e8682cb7c29d15a2c49fbc442a1a4509876abb",1343206943,0,0,47,0,4,1,1,0.724461232500182,TRUE,3,428243,3,FALSE,8,299614.5,14,2,150,293,293,144,282,282,144,281,281,0.0161956885960013,0.0314978219591198,0.0314978219591198,47,FALSE,FALSE,0,"4"
"926","0715e1e6c2d38776cd9d5661639ce517f685fa6f",1343909836,0,0,2,1,1,1,1,0,TRUE,3,114661,9,FALSE,8,164979,25,4,148,321,321,148,320,320,136,280,280,0.0150351185250219,0.030838454784899,0.030838454784899,3,FALSE,FALSE,0,"4"
"951","074a5ce50e10785bd7c10d9b3120905b9042f9e0",1347369749,0,0,1,2,2,1,1,0.91829583405449,TRUE,1,18205,2,FALSE,40,1393584.5,152,2,787,2184,2184,748,2128,2128,360,1609,1609,0.036889433885142,0.164520743919886,0.164520743919886,3,FALSE,FALSE,0,"4"
"954","0753bba721151577ed138a8fd553c267604f89fe",1340970508,0,0,98,98,1,1,1,0,TRUE,2,277780,6,FALSE,6,360931,20,2,43,196,230,43,196,230,41,158,191,0.00496395225150691,0.0187921049521333,0.0226923531497459,196,FALSE,FALSE,0,"4"
"999","079a87fec1baccf663d14aa8bb9eb3271efd7616",1342078724,0,0,2,0,1,1,1,0,TRUE,5,46791,5,TRUE,3,4725078,7,1,1232,1232,1232,1227,1227,1227,9,9,9,0.050761421319797,0.050761421319797,0.050761421319797,2,FALSE,FALSE,0,"4"
"1015","07c44f7bd3c0b6061cba5a525995f616f1083672",1344361516,0,0,9,9,2,1,1,0.650022421648354,TRUE,4,4111107,4,TRUE,5,67,11,1,222,222,222,221,221,221,201,201,201,0.0219231604080747,0.0219231604080747,0.0219231604080747,18,FALSE,FALSE,0,"4"
"1016","07c581a52c5ba63fe857addc17f2f03a80080127",1343829978,0,0,2,0,2,2,1,1,TRUE,1,63936,2,FALSE,2,11584202,4,2,1283,435,1717,1272,418,1689,1115,362,1476,0.122853368560106,0.0399603698811096,0.162593571114047,2,FALSE,FALSE,0,"4"
"1061","0823fa2c61b9105a9729fbeb3f5c411143e27760",1341491841,0,0,27,0,2,2,1,0.91829583405449,TRUE,2,39567,4,FALSE,3,2510860,8,2,358,585,585,357,584,584,298,484,484,0.034868804664723,0.0565597667638484,0.0565597667638484,27,FALSE,FALSE,0,"4"
"1066","082dff2c8f5383e8372c1a4d7c61bc2eebe5c9df",1343715916,0,0,105,0,3,3,2,0.673726637044704,TRUE,4,520651,2,FALSE,26,313624,111,2,434,473,473,423,462,462,429,458,458,0.0397779833487512,0.0424606845513414,0.0424606845513414,105,FALSE,FALSE,0,"4"
"1075","08345c5dac13ecee3c239a79eae4565050493710",1342147540,0,0,40,39,2,1,1,0.885883479048444,TRUE,1,19461,1,FALSE,1,929377,1,2,260,646,646,260,638,638,215,574,574,0.0246941808620098,0.0657368240539614,0.0657368240539614,79,FALSE,FALSE,0,"4"
"1076","0838ac541d38b33b23955c036bbcfd94ccc19066",1343740770,0,0,33,11,3,2,2,0.84671985438703,TRUE,2,87267,3,FALSE,17,3042,97,2,1276,2016,2016,1265,1980,1980,1228,1942,1942,0.113533487297921,0.179491916859122,0.179491916859122,44,FALSE,FALSE,0,"4"
"1083","083e4c7e51e5afbd672376d2e4b248fc367ea85c",1345028994,0,0,54,74,2,1,1,0.200622324312715,TRUE,3,519123,3,FALSE,12,2863762,69,1,229,293,522,221,279,500,118,267,385,0.0127518216888127,0.0287183883411916,0.0413630518645521,128,FALSE,FALSE,0,"4"
"1086","0842d32441a585026336d616b051915865d51d6a",1344422526,0,1,111,7,4,3,2,0.678820063327037,TRUE,8,4213327,14,FALSE,24,3117100.5,54,3,224,2127,2127,223,2088,2088,217,2009,2009,0.019796585543044,0.182528151107882,0.182528151107882,118,FALSE,TRUE,0,"4"
"1087","08444bab1bf25e20837ea47b647a5b1216caa05c",1347539742,0,0,74,75,12,12,1,0.919923287810698,TRUE,1,97813,1,FALSE,25,439781.666666667,165,2,267,268,268,252,253,253,110,111,111,0.0263157894736842,0.0265528686581318,0.0265528686581318,149,FALSE,FALSE,0,"4"
"1162","08c50599f149b7a8d448845dcb0b171e96342784",1346102140,0,0,6,8,6,4,3,0.744372249796132,TRUE,6,2772169,3,FALSE,5,890161.818181818,8,2,286,1605,1605,285,1593,1593,279,1541,1541,0.0246175487954985,0.135572358009495,0.135572358009495,14,FALSE,FALSE,0,"4"
"1189","08e92ba1e009d8b55e4ea44b4169ae80252b24f1",1342789436,0,0,18,0,3,3,1,0.991532399729883,TRUE,1,3723158,6,FALSE,4,1094790.66666667,7,3,74,1595,1652,74,1589,1646,1,22,22,0.0224719101123595,0.258426966292135,0.258426966292135,18,FALSE,FALSE,0,"4"
"1213","0915f189e2b8916fb2adaaee98c66d84f7b881be",1341477874,0,0,13,0,5,1,1,0.856087393862389,TRUE,1,8935,2,FALSE,9,2005115.8,65,1,205,365,391,204,358,383,94,229,235,0.0110877684407096,0.026844070961718,0.0275443510737628,13,FALSE,FALSE,0,"4"
"1249","095f2d5292ddfb4c77056af89c11327d85af282b",1342017260,0,0,4,0,1,1,1,0,TRUE,2,155284,7,FALSE,7,7187,20,4,59,395,421,59,394,420,55,341,363,0.00642644021115446,0.0392471884324076,0.041771861372504,4,FALSE,FALSE,0,"4"
"1263","098b4bc12fb6571fedcb8690164f8ae61135665b",1342599664,0,0,1,1,1,1,1,0,TRUE,3,19825,2,FALSE,2,2261845,3,2,958,1546,1546,950,1518,1518,755,1040,1040,0.0856269113149847,0.117906897723411,0.117906897723411,2,FALSE,FALSE,0,"4"
"1276","09a7fda9711290ae00f74f5d762148c5b2f5f534",1345701558,0,0,6,6,2,2,2,0.91829583405449,TRUE,2,349862,3,FALSE,6,6179540.5,12,1,196,431,625,193,395,587,190,419,607,0.0168847241867044,0.0371287128712871,0.0537482319660538,12,FALSE,FALSE,0,"4"
"1289","09d3ebbf2a422e5e19528877e5e2fcdab6a889f7",1342012346,0,0,54,18,7,2,1,0.815392302852129,TRUE,2,13558,3,FALSE,3,5963398.57142857,10,3,921,1161,1161,916,1155,1155,220,243,243,0.0576271186440678,0.0636245110821382,0.0636245110821382,72,FALSE,FALSE,0,"4"
"1295","09dd19df5c4b708960e5aade568eb15d996ef200",1343829730,0,0,57,4,6,6,2,0.872782700241661,TRUE,8,2246323,21,FALSE,42,4438533.5,135,2,47,1361,1407,47,1325,1371,40,1322,1361,0.00377671333824613,0.12186809137804,0.125460574797347,61,FALSE,FALSE,0,"4"
"1298","09df6bec737bd9b59dc26bd76e891634aab4ab22",1345553228,0,0,4,6,1,1,1,0,TRUE,3,653536,6,FALSE,4,648,13,3,724,2496,2496,696,2417,2417,239,246,246,0.933852140077821,0.961089494163424,0.961089494163424,10,FALSE,FALSE,0,"4"
"1324","0a1eb3710885c6d45b0d21498156f741d117b4cd",1340869356,0,0,1,1,3,2,2,0,TRUE,1,6822,4,FALSE,12,2633790.6,34,3,477,1490,1929,476,1474,1912,383,1029,1381,0.0456436467371924,0.122429573279448,0.164269582788542,2,FALSE,FALSE,0,"4"
"1335","0a2a934d7fb1d8ba66ed83b6c8adcb3692d44596",1344589441,0,0,3,0,1,1,1,0,TRUE,1,578561,1,FALSE,11,784343,71,2,337,503,503,320,478,478,296,440,440,0.0320838284541428,0.0476396240682727,0.0476396240682727,3,FALSE,FALSE,0,"4"
"1338","0a37bcf24547101595299572533e5e3a98e04e1d",1347124133,0,0,41,41,25,17,1,0.926471975076063,TRUE,5,518038,4,FALSE,29,277444.32,73,2,264,1748,1748,236,1703,1703,128,1427,1427,0.0132185674761758,0.146326467875807,0.146326467875807,82,FALSE,FALSE,0,"4"
"1339","0a3a70a6cbc13fc6aec0a686ff98652ae2ee8e66",1344291599,0,0,1,1,1,1,1,0,TRUE,1,686851,4,FALSE,3,3849196,5,1,214,1333,1455,213,1322,1444,193,1159,1266,0.0210915416394868,0.126114372689715,0.137747336377473,2,FALSE,FALSE,0,"4"
"1369","0a8b67b3bbb9b03746e3ba2e80babbc1b43a55a1",1342606556,0,0,6,1,2,1,1,0.591672778582327,TRUE,1,169058,5,FALSE,5,749,8,2,144,1816,1933,141,1794,1911,138,1049,1161,0.0157346615349785,0.118858954041204,0.131537242472266,7,FALSE,FALSE,0,"4"
"1381","0aa4fa455e020587940cc18e65c8725b67411615",1341834408,0,0,9,4,1,1,1,0,TRUE,1,229672,2,FALSE,8,3225875,16,3,1227,2816,2816,1222,2796,2796,1070,1904,1904,0.123743500866551,0.220103986135182,0.220103986135182,13,FALSE,FALSE,0,"4"
"1396","0abae2aa2b99909b6da4c98b87354a1ba1cd025a",1347458630,0,0,2,2,1,1,1,0,TRUE,1,98924,6,FALSE,12,6659179,21,4,266,3660,3660,251,3490,3490,209,2239,2239,0.0214023644516918,0.228291887484713,0.228291887484713,4,FALSE,FALSE,0,"4"
"1415","0ae120cae11df7884eec6f59e91bb93eb6a0ca31",1340543397,0,0,5,5,1,1,1,0,TRUE,1,1958,0,TRUE,3,241604,15,1,87,87,87,87,87,87,67,67,67,0.00817700817700818,0.00817700817700818,0.00817700817700818,10,FALSE,FALSE,0,"4"
"1434","0b0e28997d5c0ec6fbffa839b0ceb57b55104f9c",1344510164,0,0,37,7,1,1,1,0,TRUE,13,512365,23,FALSE,7,1208356,23,1,97,163,255,97,163,255,71,148,216,0.00778630907321293,0.0161133340542879,0.0234670704012112,44,FALSE,FALSE,0,"4"
"1444","0b2068eafd9d3789897c82f29a9153d5fd6e21a5",1345535611,0,0,4,4,1,1,1,0,TRUE,2,3026906,6,FALSE,5,1036762,5,2,19,1298,1312,19,1245,1259,3,369,371,0.000972289742343218,0.0899368011667477,0.0904229460379193,8,FALSE,FALSE,0,"4"
"1452","0b2d55390c20d70c4bfac1fa4ec3f580be0b907e",1347368928,0,0,5,2,2,1,1,0.863120568566631,TRUE,1,18207,2,FALSE,40,3491043,135,3,786,2293,2293,747,2234,2234,109,123,123,0.263157894736842,0.296650717703349,0.296650717703349,7,FALSE,FALSE,0,"4"
