"","commit_id","author_date","bugcount","fixcount","la","ld","nf","nd","ns","ent","revd","nrev","rtime","hcmt","self","ndev","age","nuc","app","aexp","rexp","oexp","arexp","rrexp","orexp","asexp","rsexp","osexp","asawr","rsawr","osawr","churn","buggy","fix","bugdens","strata"
"1002","09fffd6928f5fa371ec66857eef394852b6c25e0",1326208093,0,0,2,2,1,1,1,0,TRUE,1,122480,4,FALSE,3,3449637,4,3,4,401,404,4,400,403,1,308,308,0.00411522633744856,0.635802469135803,0.635802469135803,4,FALSE,FALSE,0,"0"
"1040","0a617713b881780bed67902833e1b971c9179042",1326916056,1,0,338,10,8,4,1,0.606444991534104,TRUE,6,688372,6,FALSE,50,194577.875,192,2,5,428,429,5,427,428,5,334,335,0.0106382978723404,0.593971631205674,0.595744680851064,348,TRUE,FALSE,0.0028735632183908,"0"
"1052","0a7f8ca7b1772fc36e5563179ecf54f5d56ecb9c",1325704878,0,0,1,1,1,1,1,0,TRUE,1,44,0,TRUE,1,4216037,2,1,26,26,26,26,26,26,24,24,24,0.806451612903226,0.806451612903226,0.806451612903226,2,FALSE,FALSE,0,"0"
"1055","0a8546c7d142acd2a1e68de7a36b71a3680ab0e1",1329535322,0,0,127,13,2,2,1,0.371232326640876,TRUE,3,164902,3,FALSE,4,7630,12,2,17,130,147,17,130,147,17,101,118,0.0200445434298441,0.11358574610245,0.132516703786192,140,FALSE,FALSE,0,"0"
"1097","0b08cab1d52ee0149fec03baa9b6086b52847b74",1326483531,0,0,12,4,2,1,1,1,TRUE,2,2602,2,FALSE,9,167344,12,2,14,240,248,14,240,248,14,236,244,0.0284629981024668,0.449715370018975,0.464895635673624,16,FALSE,FALSE,0,"0"
"1165","0bbb0e8cb1daa351af91cf97b2bcababfc0c7f9f",1323173028,0,0,1,7,1,1,1,0,TRUE,1,34013,3,FALSE,0,0,0,3,110,124,204,110,124,204,75,101,154,0.240506329113924,0.322784810126582,0.490506329113924,8,FALSE,FALSE,0,"0"
"1167","0bbf67cf396dedfe05b1d9ae2d8fb0cefb5b2a8e",1326314465,0,0,2,2,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,4,FALSE,FALSE,0,"0"
"1219","0c2ce3980459526a01696b63ea5d5294987ad19b",1330415609,0,0,4,2,2,2,1,1,TRUE,2,25796,3,FALSE,13,278635,27,2,202,546,661,202,546,661,197,532,643,0.206680584551148,0.556367432150313,0.67223382045929,6,FALSE,FALSE,0,"0"
"1221","0c2eb242580caff24dc95a9e2b3092cf0b04e958",1326730355,0,0,13,2,3,2,1,0.78358070404881,TRUE,4,173955,7,FALSE,32,503986.333333333,51,2,5,308,309,5,308,309,5,222,223,0.0111317254174397,0.413729128014842,0.415584415584416,15,FALSE,FALSE,0,"0"
"1229","0c483d1970879cf04a2f1ba2119b0ed6605f39b1",1329936128,0,0,2,1,1,1,1,0,TRUE,1,611953,3,FALSE,7,693306,10,3,294,497,498,294,497,498,292,336,336,0.319520174482007,0.367502726281352,0.367502726281352,3,FALSE,FALSE,0,"0"
"1234","0c5273c85ea72d60e5907acb22398584ded0a077",1326949487,0,0,154,83,11,7,2,0.797771966805992,TRUE,6,426364,5,FALSE,46,15814.5454545455,123,2,140,361,445,140,360,444,140,269,353,0.237373737373737,0.454545454545455,0.595959595959596,237,FALSE,FALSE,0,"0"
"1251","0c7a54b3b44f849bf397bb4068ab16c576c3559c",1330391251,0,0,145,35,8,6,1,0.487008762845909,TRUE,6,623593,8,FALSE,62,305701.625,285,2,57,502,541,57,502,541,53,419,454,0.0568421052631579,0.442105263157895,0.478947368421053,180,FALSE,FALSE,0,"0"
"1272","0cbc3950073d7add201864030d9295d0d14e560c",1328568159,0,0,1,1,1,1,1,0,TRUE,1,1080,2,FALSE,6,315991,8,2,166,317,422,166,317,422,156,298,393,0.207671957671958,0.395502645502646,0.521164021164021,2,FALSE,FALSE,0,"0"
"1295","0cf2935688b84bb850f73b5974a0fd15b8f2015f",1324426193,0,0,3,3,1,1,1,0,TRUE,3,10618,5,FALSE,5,438791,7,3,13,168,176,13,168,176,13,157,165,0.0348258706467662,0.393034825870647,0.412935323383085,6,FALSE,FALSE,0,"0"
"1313","0d34747a4395a507e8d1f5960917e66120e607fb",1328831061,0,0,13,12,1,1,1,0,TRUE,1,8383,2,FALSE,22,147127,51,2,176,286,410,176,286,410,172,253,374,0.21625,0.3175,0.46875,25,FALSE,FALSE,0,"0"
"1337","0d54770ee109bc7d598539b9238affdd1880997b",1322601845,0,0,275,242,8,5,1,0.583215633027779,TRUE,3,149449,6,FALSE,25,8431,82,2,35,273,279,34,272,278,32,196,201,0.114186851211073,0.681660899653979,0.698961937716263,517,FALSE,FALSE,0,"0"
"1338","0d5c8aa0472c75dc521c0dc82b5d5ce6ddaf8a16",1327428108,0,0,30,32,1,1,1,0,TRUE,1,1752,2,FALSE,29,3124,52,2,224,224,387,224,224,387,161,189,296,0.258373205741627,0.303030303030303,0.473684210526316,62,FALSE,FALSE,0,"0"
"1350","0d71f29583c68c2488d5917f3fdaa7b7011186a1",1323809857,1,0,273,42,8,7,1,0.742217561462899,TRUE,8,166124,12,FALSE,32,72090.75,113,2,34,140,162,34,139,161,33,135,156,0.0949720670391061,0.379888268156425,0.43854748603352,315,TRUE,FALSE,0.00317460317460317,"0"
"1376","0db2cfadf5da692aa6f02abd20018f4aa3d49d2a",1326248066,0,0,20,0,2,2,1,0.721928094887362,TRUE,4,1102039,7,TRUE,13,12284,37,1,128,128,128,128,128,128,102,102,102,0.817460317460317,0.817460317460317,0.817460317460317,20,FALSE,FALSE,0,"0"
"1411","0e1ceb4d753f2b4cd3b6aaee5e3f68caaf424c57",1329248779,0,0,55,2,4,3,1,0.723193225940632,TRUE,8,282430,9,FALSE,52,5957,226,1,23,178,194,23,178,194,23,174,190,0.028169014084507,0.205399061032864,0.224178403755869,57,FALSE,FALSE,0,"0"
"1437","0e541e27a987f04cab2248b852ab897a23801047",1328879980,0,0,10,17,1,1,1,0,TRUE,3,296633,9,FALSE,2,649722,8,3,33,582,597,33,581,596,27,471,483,0.0346964064436183,0.584882280049566,0.599752168525403,27,FALSE,FALSE,0,"0"
"1510","0f0b224f6d14a2679d5c0f298b01dead82be7bde",1328042426,0,0,5,0,1,1,1,0,TRUE,1,11873,4,FALSE,15,449480,22,3,257,232,398,257,232,398,188,204,309,0.277126099706745,0.30058651026393,0.454545454545455,5,FALSE,FALSE,0,"0"
"1512","0f0fe2ba1b772e6964241c0631683b306fff23c0",1328811042,0,0,98,8,2,2,1,0.81866911810655,TRUE,3,501683,6,FALSE,12,1337406,15,1,6,167,170,6,167,170,6,135,138,0.0429447852760736,0.834355828220859,0.852760736196319,106,FALSE,FALSE,0,"0"
"1566","0f9326a1adcb257a296646e68edfd9d8d17146db",1329772855,0,0,52,7,1,1,1,0,TRUE,3,1579106,8,FALSE,3,1279849,4,5,458,765,957,457,765,956,354,642,784,0.391832229580574,0.709713024282561,0.86644591611479,59,FALSE,FALSE,0,"0"
"1570","0f997425eac4589651f5b4096ad6337c3a10eaaa",1328643402,0,0,3,3,2,2,2,0.91829583405449,TRUE,2,72262,2,FALSE,1,7645949.5,2,2,25,45,45,25,45,45,24,44,44,0.555555555555556,1,1,6,FALSE,FALSE,0,"0"
"1656","105f1fc0545e1e05f762f6d302ff4f687a889f2d",1323804071,0,0,43,5,2,1,1,0.696212260125146,TRUE,1,269327,1,FALSE,7,5320800,14,1,247,102,295,246,102,294,65,86,101,0.616822429906542,0.813084112149533,0.953271028037383,48,FALSE,FALSE,0,"0"
"1736","112dd3c1b824097acf5f89cd3afa8785623e4f9e",1329874237,0,0,67,70,14,8,1,0.837914994926175,TRUE,1,79563,2,FALSE,65,62433,235,2,19,636,641,19,635,640,19,530,535,0.0218818380743982,0.580962800875274,0.586433260393873,137,FALSE,FALSE,0,"0"
"1830","1239f61c2b4ddad3087a2e4e59824fd000c5760e",1324152674,0,0,2,3,1,1,1,0,TRUE,1,202602,5,FALSE,1,1661596,2,3,90,331,354,90,330,353,13,77,78,0.128440366972477,0.715596330275229,0.724770642201835,5,FALSE,FALSE,0,"0"
"1837","12470a324f70e8cb11b45e1f239f26b326b57f9c",1326932027,0,0,13,7,3,3,1,0.853473943395611,TRUE,1,59964,3,FALSE,27,4862,52,2,12,433,434,12,432,433,12,339,340,0.0228471001757469,0.597539543057997,0.599297012302285,20,FALSE,FALSE,0,"0"
"1868","129a6a21a6d4201a1af9756a97831d4b30c76162",1330040729,0,0,29,2,2,2,1,0.869137580612638,TRUE,1,1498,1,FALSE,44,16298,168,1,26,300,325,26,300,325,23,299,321,0.0258620689655172,0.323275862068966,0.34698275862069,31,FALSE,FALSE,0,"0"
"1914","1314ee08a68e929d87ab5fdbf4cb8c4882bd5bb0",1324265197,0,0,2,2,1,1,1,0,TRUE,1,1500893,2,FALSE,1,7470245,1,4,118,199,199,118,199,199,80,159,159,0.207692307692308,0.41025641025641,0.41025641025641,4,FALSE,FALSE,0,"0"
"1920","13222958a5c2cf861312bd6198cb0bb6e937aa6d",1326933925,0,0,17,2539,24,8,4,0.779418070431554,TRUE,4,-45658930,11,FALSE,7,1558267.6,16,2,25,71,93,25,70,92,1,33,33,0.0512820512820513,0.871794871794872,0.871794871794872,2556,FALSE,FALSE,0,"0"
"1927","132c54f1739cbb201578a875b780f78c4d6b77a2",1327589360,0,0,2,0,1,1,1,0,TRUE,7,535608,11,FALSE,8,276854,25,2,9,328,328,9,328,328,9,134,134,0.0675675675675676,0.912162162162162,0.912162162162162,2,FALSE,FALSE,0,"0"
"1946","1357caea7955a558e309acbfff304eea73b16893",1326788316,0,0,126,123,3,3,1,0.351170679039413,TRUE,4,46725,8,FALSE,23,60208,98,2,89,299,347,89,299,347,68,233,265,0.12568306010929,0.426229508196721,0.484517304189435,249,FALSE,FALSE,0,"0"
"1957","13789e970beaf932add81f71a2ab528aa309a231",1329516706,0,0,4,2,2,2,1,0.91829583405449,TRUE,1,6414,2,FALSE,33,187373.5,69,2,28,483,489,28,483,489,27,403,409,0.0313199105145414,0.451901565995526,0.458612975391499,6,FALSE,FALSE,0,"0"
"1981","13abc292eee66d2390e2318657fe9e8611060804",1328900088,0,0,17,6,2,2,1,0.426228656998145,TRUE,2,10025,5,FALSE,29,4478,57,4,193,290,449,193,289,448,182,211,361,0.224815724815725,0.26044226044226,0.444717444717445,23,FALSE,FALSE,0,"0"
"1985","13b82dbbcfe280eda15fd9248a494cb8ce4e5056",1328574570,0,0,98,31,3,3,1,0.190303044001213,TRUE,3,332203,9,FALSE,14,906063,23,3,237,450,578,237,449,577,236,347,474,0.312252964426877,0.458498023715415,0.625823451910408,129,FALSE,FALSE,0,"0"
"2026","1406327ceeb190ef4584116e49424f2c36dc4a91",1329155894,0,0,366,247,5,2,1,0.628191689280857,TRUE,3,702317,12,FALSE,14,191825.6,42,3,42,382,419,41,382,418,6,363,364,0.00845410628019324,0.439613526570048,0.440821256038647,613,FALSE,FALSE,0,"0"
"2056","144c4f954ee874982c369da60a9a794e2dca7df9",1326386412,0,0,3,1,1,1,1,0,TRUE,1,423515,2,FALSE,2,502955,3,2,9,230,236,9,230,236,5,171,173,0.0119047619047619,0.341269841269841,0.345238095238095,4,FALSE,FALSE,0,"0"
"2058","14593a3b9691bdb6920c7fefe98d1f817495abb9",1326414660,0,0,36,18,5,2,1,0.866882938721817,TRUE,5,458286,9,FALSE,9,170316.4,34,2,0,274,274,0,274,274,0,116,116,0.00769230769230769,0.9,0.9,54,FALSE,FALSE,0,"0"
"2060","1463839ff37c1baa7736a88cdd573dee802b29f0",1328928158,0,0,98,7,3,3,1,0.487326829456525,TRUE,5,345122,5,FALSE,48,99437,102,2,10,430,435,10,430,435,9,353,358,0.0121654501216545,0.430656934306569,0.436739659367397,105,FALSE,FALSE,0,"0"
"2127","14f1536ff3d5591dd4aa10535ff1e4b01d95507e",1330474317,0,0,1,4,1,1,1,0,TRUE,1,70376,3,FALSE,39,83066,116,2,20,360,367,20,360,367,20,354,361,0.0216942148760331,0.366735537190083,0.37396694214876,5,FALSE,FALSE,0,"0"
"2129","14fb5f51cd5fb812c8667d63d9b6155dae5e931f",1329257358,0,0,3,11,2,2,1,0.591672778582327,TRUE,1,1378,4,FALSE,31,14536,65,3,214,323,468,214,323,468,203,276,411,0.238875878220141,0.324355971896956,0.482435597189696,14,FALSE,FALSE,0,"0"
"2159","15350bef95a1d34bf302c3516c9616d6dc314d56",1322691672,0,0,11,10,6,5,1,0.911568503685771,TRUE,1,2702,3,FALSE,28,31422,94,3,61,207,238,61,207,238,51,159,184,0.174496644295302,0.536912751677852,0.620805369127517,21,FALSE,FALSE,0,"0"
"2183","156f27c921de375d1535955363a72b09336fec38",1325179759,0,0,451,204,5,5,2,0.495516550935129,TRUE,10,1876028,7,FALSE,5,3393606.2,10,2,24,21,29,24,21,29,23,20,28,0.827586206896552,0.724137931034483,1,655,FALSE,FALSE,0,"0"
"2186","1571cd8f83cb80f2c89bd226883d7f802119bfb2",1324581768,0,0,54,0,1,1,1,0,TRUE,2,1683320,3,FALSE,6,177533,12,4,195,402,421,195,401,420,35,109,110,0.321428571428571,0.982142857142857,0.991071428571429,54,FALSE,FALSE,0,"0"
"2207","1590dadcb495f97a3a2d86c13b5d0f847e6d5964",1326266736,0,0,3,3,1,1,1,0,TRUE,1,56926,3,FALSE,1,10758968,1,4,140,282,282,140,282,282,29,111,111,0.236220472440945,0.881889763779528,0.881889763779528,6,FALSE,FALSE,0,"0"
"2211","1598696554bd89ed1a51d7851bde48e03608a845",1322846849,0,0,421,38,13,6,1,0.955095950534659,TRUE,2,81354,3,FALSE,6,777624.769230769,9,2,111,81,163,111,81,163,68,74,116,0.223300970873786,0.242718446601942,0.378640776699029,459,FALSE,FALSE,0,"0"
"2222","15af999fbd7b3532b92f4cba54bdd25e89677eb6",1327117744,0,0,14,15,2,2,1,0.992266638719496,TRUE,2,8858,3,FALSE,4,868689,7,2,156,460,531,156,459,530,152,364,432,0.253731343283582,0.60530679933665,0.718076285240464,29,FALSE,FALSE,0,"0"
"2235","15cc877cc2af71135b896974f17cb4a63291a08c",1323801943,0,0,10,0,2,2,1,1,TRUE,1,50121,3,FALSE,7,1738140,8,3,29,209,228,29,209,228,27,187,205,0.0786516853932584,0.528089887640449,0.578651685393258,10,FALSE,FALSE,0,"0"
"2267","162ab4f48e573662824872da56aecbef05ba94f0",1325805329,0,0,21,15,6,4,1,0.925964035861358,TRUE,1,406067,4,FALSE,29,106224.666666667,113,3,43,163,191,42,163,190,39,119,145,0.0854700854700855,0.256410256410256,0.311965811965812,36,FALSE,FALSE,0,"0"
"2315","16a5faaaba1a6dd7e4fe46d1ddd10ad497cd6014",1327093623,0,0,3,2,1,1,1,0,TRUE,1,3941,2,FALSE,1,5713909,1,2,2,30,30,2,30,30,2,28,28,0.0810810810810811,0.783783783783784,0.783783783783784,5,FALSE,FALSE,0,"0"
"2344","16ea348a1623f055809d0d9b7fe9f046515b5dd1",1327102119,0,0,30,6,5,4,1,0.780681369907069,TRUE,5,8199,6,FALSE,35,51155.8,138,1,153,360,454,153,359,453,152,265,358,0.257575757575758,0.447811447811448,0.604377104377104,36,FALSE,FALSE,0,"0"
"2392","17654068a65d260f4c82841dd989cf12814c50a4",1329352578,0,0,51,12,2,2,1,0.991076059838222,TRUE,3,704267,6,FALSE,14,3047,43,2,24,467,476,24,467,476,21,387,394,0.0251716247139588,0.443935926773455,0.451945080091533,63,FALSE,FALSE,0,"0"
"2394","1767e0ae9595003c22facc86e590b7c9b1ed6a75",1329887457,0,0,27,0,2,2,1,0.503258334775646,TRUE,2,60764,3,FALSE,5,202008.5,6,2,16,637,641,16,636,640,16,531,535,0.0185792349726776,0.581420765027322,0.585792349726776,27,FALSE,FALSE,0,"0"
"2422","17b350674110865c83a2cc9b6659aa7ba18e7679",1328029080,0,0,19,0,2,2,2,0.629249223856035,TRUE,1,173080,2,FALSE,4,2369684,10,2,31,36,41,31,36,41,30,35,40,0.75609756097561,0.878048780487805,1,19,FALSE,FALSE,0,"0"
"2457","1815aaf13af1c5d6d4225fa0f8f4adb2b10548e6",1328742353,0,0,7,13,1,1,1,0,TRUE,1,5960,2,FALSE,20,71270,40,2,181,454,529,181,454,529,170,379,449,0.216182048040455,0.480404551201011,0.56890012642225,20,FALSE,FALSE,0,"0"
"2461","181d8de082090f77bb6f5b8b816e172005f6a38c",1329443698,0,0,3,2,1,1,1,0,TRUE,2,94162,5,FALSE,15,66387,31,4,1,480,481,1,479,480,1,400,401,0.00225988700564972,0.453107344632768,0.454237288135593,5,FALSE,FALSE,0,"0"
"2479","1849c274eef7316ea9bdcd2e2ca4788ba2d699ec",1328032702,0,0,1,0,1,1,1,0,TRUE,1,98646,4,FALSE,2,1333721,4,3,25,337,353,25,337,353,17,259,268,0.0265095729013255,0.382916053019146,0.396170839469809,1,FALSE,FALSE,0,"0"
"2527","18a9a5921c1d74e1b0b78b29000c11aa9790f3a7",1328208410,0,0,1,1,1,1,1,0,TRUE,1,6723,6,FALSE,32,1848,56,4,1,383,383,1,383,383,1,303,303,0.00280112044817927,0.425770308123249,0.425770308123249,2,FALSE,FALSE,0,"0"
"2557","18f72f29a92733e56d8641e48b2099df1b8b30f4",1325721285,0,0,28,0,2,2,1,0.591672778582327,TRUE,1,851,2,FALSE,7,547027,16,2,94,191,271,94,191,271,74,172,233,0.16304347826087,0.376086956521739,0.508695652173913,28,FALSE,FALSE,0,"0"
"2597","195e6670c47352993c920a0dd490aa7e1fb8566e",1326440526,0,0,224,16,2,2,1,0.999799616411146,TRUE,2,40380,2,FALSE,3,729653,5,2,136,200,320,136,200,320,0,110,110,0.00763358778625954,0.847328244274809,0.847328244274809,240,FALSE,FALSE,0,"0"
"2659","19f833c25c79b823bef3a45d760fcb99925526f6",1325708066,0,0,6,0,1,1,1,0,TRUE,1,2462,3,FALSE,28,11056,66,3,100,201,260,100,201,260,89,173,224,0.198237885462555,0.383259911894273,0.495594713656388,6,FALSE,FALSE,0,"0"
"2711","1a8a27668fc26f93e24ea137e11e939d793e06c6",1325709477,0,0,2,2,1,1,1,0,TRUE,1,3137,3,FALSE,6,212781,7,3,104,149,223,104,149,223,97,131,198,0.215384615384615,0.29010989010989,0.437362637362637,4,FALSE,FALSE,0,"0"
"2769","1b207d44340f88d560b469d0a30f99839a63dc61",1329163220,0,0,53,0,2,2,1,0.997687576035255,TRUE,5,346953,5,FALSE,7,1167918,5,3,7,748,752,7,747,751,7,603,607,0.00962695547533093,0.726835138387485,0.73164861612515,53,FALSE,FALSE,0,"0"
"2782","1b372a7bddb3095b0672e2de750c43922783b440",1324916087,0,0,158,159,4,3,2,0.596208177525071,TRUE,5,100262,6,FALSE,3,157470,8,2,278,198,374,277,198,373,195,175,286,0.457943925233645,0.411214953271028,0.670560747663551,317,FALSE,FALSE,0,"0"
"2841","1bb45d07a2ce0747e338350a286e788d11447e21",1327349579,0,0,3,0,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,3,FALSE,FALSE,0,"0"
"2859","1bf066c59bbfe40a30e498f2b24fdddd82fb2508",1327084560,0,0,22,45,4,4,1,0.893623361919856,TRUE,1,6943,3,FALSE,34,45542,134,2,150,228,338,150,228,338,146,206,313,0.25,0.352040816326531,0.534013605442177,67,FALSE,FALSE,0,"0"
