"","commit_id","author_date","bugcount","fixcount","la","ld","nf","nd","ns","ent","revd","nrev","rtime","hcmt","self","ndev","age","nuc","app","aexp","rexp","oexp","arexp","rrexp","orexp","asexp","rsexp","osexp","asawr","rsawr","osawr","churn","buggy","fix","bugdens","strata"
"447","0347ac1982477923ce93722ddd52bb9cb700961f",1329139588,2,0,167,8,4,2,1,0.545061863285502,TRUE,3,230671,10,FALSE,13,421095,32,3,7,1446,1450,7,1445,1449,7,831,835,0.00176327970024245,0.183381088825215,0.184262728675336,175,TRUE,FALSE,0.0114285714285714,"1"
"448","034ac599f6d5b3149b3fe4983c8f539a4d0ffe05",1328008742,0,0,24,0,1,1,1,0,TRUE,1,372079,0,TRUE,2,6555094,2,1,103,103,103,103,103,103,102,102,102,0.0248552123552124,0.0248552123552124,0.0248552123552124,24,FALSE,FALSE,0,"1"
"468","03700a293ea59eb9b6f2298d3462dce989f5e5ee",1327046921,0,0,1,1,1,1,1,0,TRUE,1,18345,1,FALSE,4,18130,5,2,137,344,344,137,344,344,118,275,275,0.0307017543859649,0.0712074303405573,0.0712074303405573,2,FALSE,FALSE,0,"1"
"472","0372d5bf0d0702e7610d265532109aa6cbfd792c",1325122725,0,0,2,2,1,1,1,0,TRUE,1,90150,1,FALSE,5,3581152,10,2,405,689,689,404,688,688,315,461,461,0.192448233861145,0.28136419001218,0.28136419001218,4,FALSE,FALSE,0,"1"
"473","0374f0de5ec881569e463505b232b3870c0fd9d2",1328770230,2,0,418,17,12,5,2,0.861153188471439,TRUE,3,604603,5,FALSE,8,325184.5,29,1,4,197,198,4,197,198,4,183,184,0.000910083727702949,0.0334910811794685,0.0336730979250091,435,TRUE,FALSE,0.00459770114942529,"1"
"482","03883c22264df65586db0a603569c9d196e06034",1329276056,0,0,47,0,1,1,1,0,TRUE,1,5298,1,FALSE,7,1281956,9,2,241,282,282,241,282,282,139,161,161,0.0602668962548429,0.069737408523461,0.069737408523461,47,FALSE,FALSE,0,"1"
"483","0388eb704aa7f3e03ef8e4bc1ca0ec4fe85f19d3",1337605022,0,0,89,0,4,1,4,0.797472326627924,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,89,FALSE,FALSE,0,"1"
"489","0390b02a7fdf96dc8b403e4634f62bf0a08ab94d",1337672688,0,0,24,3,4,1,1,0.866932058205866,TRUE,1,52073,5,FALSE,43,788605,165,5,107,1870,1870,107,1865,1865,102,1599,1599,0.0137187000532765,0.213106020245072,0.213106020245072,27,FALSE,FALSE,0,"1"
"495","03a14a95fe731259aeb104c3ea4ca42ae8b10a09",1329809027,0,0,92,0,4,1,1,0.766984583329081,TRUE,5,256166,12,FALSE,5,1215043,9,1,10,212,213,10,212,213,0,21,21,0.00387596899224806,0.0852713178294574,0.0852713178294574,92,FALSE,FALSE,0,"1"
"497","03a6db7fc17355d4478da05891860df6c0eb1560",1333538346,0,0,1,27,2,2,2,0.905928216042999,TRUE,2,4830,1,FALSE,5,67,14,2,281,416,416,281,416,416,279,402,402,0.0369393139841689,0.0531662269129288,0.0531662269129288,28,FALSE,FALSE,0,"1"
"509","03bb0b0fa050494570f4f9141356f8d3f06dfbf9",1339400701,0,0,6,1,1,1,1,0,TRUE,2,4451447,7,FALSE,14,861164,32,2,2,467,469,2,467,469,2,318,320,0.000372254622161559,0.0395830748231791,0.0398312445712868,7,FALSE,FALSE,0,"1"
"513","03cbcab18471c02878b0207e2a59976ffa76caa5",1329399591,0,0,13,16,1,1,1,0,TRUE,1,53148,5,FALSE,10,2013747,14,2,8,1425,1431,8,1423,1429,7,813,819,0.0017174753112924,0.174753112924002,0.176041219407471,29,FALSE,FALSE,0,"1"
