"","commit_id","author_date","bugcount","fixcount","la","ld","nf","nd","ns","ent","revd","nrev","rtime","hcmt","self","ndev","age","nuc","app","aexp","rexp","oexp","arexp","rrexp","orexp","asexp","rsexp","osexp","asawr","rsawr","osawr","churn","buggy","fix","bugdens","strata"
"215","019598f57e892feacfb43b1095b3ccf5cec4d4ee",1389785436,0,0,18,4,4,4,2,0.842907854576515,TRUE,2,156892,1,FALSE,30,2392046.25,139,1,20,532,548,20,342,358,20,474,490,0.000970290625144388,0.0219470498544564,0.0226863189021855,22,FALSE,FALSE,0,"10"
"249","01e609e9fa0ca1317e0f4eff4802a79584450357",1391001111,0,0,7,3,1,1,1,0,TRUE,6,1812931,13,FALSE,41,187417,96,2,240,2426,2664,223,2067,2288,229,1764,1991,0.0119667013527575,0.0918314255983351,0.103642039542144,10,FALSE,FALSE,0,"10"
"278","02245571bf13e29512f096d1566d6107d5a229de",1388654704,0,0,1,1,1,1,1,0,TRUE,1,7690,1,FALSE,12,3269233,23,1,273,130,399,216,125,338,218,101,315,0.0117894056847545,0.00549095607235142,0.0170111972437554,2,FALSE,FALSE,0,"10"
"281","0226795cf33363a872c777034e0d8934ffaa3819",1390489760,0,0,13,1,2,2,2,0.591672778582327,TRUE,2,499974,2,FALSE,17,695231,40,1,290,1086,1355,283,799,1061,56,1043,1078,0.00260202684196111,0.047658175842235,0.0492559116223866,14,FALSE,FALSE,0,"10"
"285","022d6294cb50c832d054408ea5429aaa2de0b55b",1387893633,0,0,4,1,1,1,1,0,TRUE,1,1778,0,TRUE,16,1311735,26,1,2271,2271,2271,2038,2038,2038,1616,1616,1616,0.08729216152019,0.08729216152019,0.08729216152019,5,FALSE,FALSE,0,"10"
"287","022f0a020a90e7073236e887ad614130af7c32ef",1389796002,0,0,4,4,2,1,1,1,TRUE,1,30310,1,FALSE,1,2508801,4,1,537,674,1169,360,549,876,493,537,990,0.0262277674542076,0.0285638439076188,0.0526148128484205,8,FALSE,FALSE,0,"10"
"305","024c81a58dfe8b476c4cc181d6357cbab55c70c4",1392026357,0,0,2,2,1,1,1,0,TRUE,1,58139,1,FALSE,8,2652027,12,1,1022,557,1283,738,369,943,292,156,356,0.0442865779927449,0.0237303506650544,0.0539600967351874,4,FALSE,FALSE,0,"10"
"347","02a4f74cfefd97d88b0b1354be176a4329336004",1389794932,0,0,10,0,1,1,1,0,TRUE,2,72493,2,FALSE,7,2588775,14,2,288,366,366,278,345,345,272,345,345,0.0144958317846334,0.0183720065841873,0.0183720065841873,10,FALSE,FALSE,0,"10"
"350","02a74dcea028f42d481774134a8b5915212e4c17",1389010238,0,1,25,17,4,1,1,0.880417641655094,TRUE,2,181358,2,FALSE,10,6006329,41,1,276,190,345,266,175,325,260,183,325,0.0140111659866867,0.00987760360747262,0.017500536826283,42,FALSE,TRUE,0,"10"
"355","02abe7921bd84bccfe68a40923f00f48512f0d53",1394718362,0,0,1,1,1,1,1,0,TRUE,1,126250,5,FALSE,12,3703802,26,2,290,301,517,268,234,433,273,244,446,0.0134729802822442,0.0120470079166052,0.021979643015194,2,FALSE,FALSE,0,"10"
"364","02b18343e104512979edcc5d9ffa97cc16fe5123",1393601072,0,0,1,1,1,1,1,0,TRUE,1,360528,1,FALSE,1,24295212,1,1,418,2690,3095,336,1821,2146,312,2071,2375,0.0156821484042287,0.10381281627336,0.119044040282579,2,FALSE,FALSE,0,"10"
"381","02c8306da6c9c738c8191b23e216602a741d73e4",1393951491,0,1,3,3,1,1,1,0,TRUE,2,171461,3,FALSE,68,73461,281,1,2784,1682,4194,1728,1082,2628,65,231,251,0.0897959183673469,0.315646258503401,0.342857142857143,6,FALSE,TRUE,0,"10"
"396","02edbc0f8320472ac0cabe0c41a6b930f3cc2134",1392708439,0,0,53,49,3,1,1,0.741944709916115,TRUE,1,84659,2,FALSE,6,5908153,24,2,365,365,365,355,355,355,340,340,340,0.0173122810580291,0.0173122810580291,0.0173122810580291,102,FALSE,FALSE,0,"10"
"429","032ed118eeb3cb642720336a1ef67623bb97f9c4",1391165733,0,0,2,2,2,2,2,1,TRUE,2,449645,2,FALSE,2,1279244,4,1,304,2426,2705,291,2056,2326,239,64,281,0.705882352941177,0.191176470588235,0.829411764705882,4,FALSE,FALSE,0,"10"
"436","0336202749257d48b5356b92a724e0451e2c16c7",1387552471,0,0,6,0,1,1,1,0,TRUE,2,860761,4,FALSE,0,0,0,1,496,105,600,285,102,387,3,1,4,0.0291970802919708,0.0145985401459854,0.0364963503649635,6,FALSE,FALSE,0,"10"
"454","03546732fa696467d23b24224fad2822bc6a9043",1392385128,0,0,8,1,1,1,1,0,TRUE,1,241954,5,FALSE,7,3253,71,2,481,387,562,350,278,399,423,333,490,0.0215732166480106,0.0169939961331027,0.0249821919202198,9,FALSE,FALSE,0,"10"
"477","037ac0f08e9365ecf58af52749f262de50d97752",1392392112,0,1,8,2,2,2,1,0.721928094887362,TRUE,1,181945,2,FALSE,20,629350,278,2,2519,3982,4647,2121,2890,3404,1849,3162,3633,0.0940853379443625,0.160860499415145,0.184814117886386,10,FALSE,TRUE,0,"10"
"478","037bc9b6385dce564fddeb70b7e50589c9fb03e0",1394624714,0,1,67,52,1,1,1,0,TRUE,2,259018,5,FALSE,27,7262564,81,1,2747,168,2905,1837,135,1963,721,63,777,0.10663122138532,0.00945207502584552,0.114901787032935,119,FALSE,TRUE,0,"10"
"493","039982cfa41515fbf559a4e3645aab14f77ee447",1390900408,0,0,22,21,3,1,1,0.954589800881932,TRUE,1,511553,3,FALSE,10,59834,39,1,323,235,411,313,218,389,301,224,384,0.015748031496063,0.0117328049225635,0.0200761328674975,43,FALSE,FALSE,0,"10"
"499","03aabe6c6edd68fb429a92e567814b7aac802fc7",1392237703,0,0,5,1,2,2,1,0.91829583405449,TRUE,1,50538,1,FALSE,1,1017736,8,1,473,3909,4168,361,2834,3027,433,3097,3336,0.0221236682469287,0.157924249375542,0.170107559769588,6,FALSE,FALSE,0,"10"
"506","03b6a2f0f98b70b24c0cce645d6d58c084111f91",1389007281,0,1,2,2,1,1,1,0,TRUE,3,1224480,3,TRUE,18,2987890,25,1,523,523,523,330,330,330,449,449,449,0.0241610738255034,0.0241610738255034,0.0241610738255034,4,FALSE,TRUE,0,"10"
"534","03f0255474270579fe0c5c4b0856e5aef5c2eae1",1393859772,0,0,3,3,3,2,1,1,TRUE,1,1340327,2,FALSE,1,2241129,14,2,884,1116,1971,597,807,1381,479,946,1411,0.0239604652323666,0.0472720011980233,0.0704837018918784,6,FALSE,FALSE,0,"10"
"553","041c4d9c0bbb19dfa18ec304b5111259b0a48023",1389214696,0,0,5,0,2,1,1,0.970950594454669,TRUE,6,7824954,23,FALSE,68,1840194,224,3,6,1129,1134,6,825,830,6,973,978,0.000374331550802139,0.0520855614973262,0.0523529411764706,5,FALSE,FALSE,0,"10"
"566","043acc2332056d087966d5723b26b0fa610d1375",1391157747,0,0,1,1,1,1,1,0,TRUE,1,279621,1,FALSE,5,971,83,1,2425,3823,4455,2055,2781,3265,1762,3012,3456,0.0914703745979039,0.156324582338902,0.179360796928505,2,FALSE,FALSE,0,"10"
"598","047191f1d23b27cf68e8f0db24ff918fb465b70b",1392210702,0,0,4,0,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,4,FALSE,FALSE,0,"10"
"624","04a632c88a243fb0caac6fc0c71288210c18232e",1394548115,0,0,2,2,1,1,1,0,TRUE,1,267731,5,FALSE,1,2260557,2,2,955,366,1244,635,301,874,433,282,666,0.0214067278287462,0.0139587649205879,0.032899279865838,4,FALSE,FALSE,0,"10"
"628","04ab2428e004f01f630eb5117255bb85f5390fb4",1392385541,0,0,6,3,3,1,1,1,TRUE,2,244291,1,FALSE,6,1910237,44,1,560,699,1211,371,562,895,513,560,1027,0.0261511065886543,0.0285423556346985,0.0523022131773086,9,FALSE,FALSE,0,"10"
"635","04b7e053752be754676c2ede21f70f7a8caed0a7",1390571348,0,0,2,1,1,1,1,0,TRUE,1,420215,3,FALSE,9,167426,24,1,2564,257,2804,1775,213,1971,673,26,696,0.1031211750306,0.00413096695226438,0.106640146878825,3,FALSE,FALSE,0,"10"
"636","04b8af2739bb68b4c9648225c16cf6a515745fff",1389867066,0,0,6,2,2,2,1,1,TRUE,1,97620,5,FALSE,16,16492199.5,32,1,393,2338,2691,331,2047,2343,36,269,299,0.00571252122896403,0.0416859657248726,0.0463177396943029,8,FALSE,FALSE,0,"10"
"658","04edeafade9058bde6d6dd58e6b1a89bace2fd50",1395077890,0,1,30,4,1,1,1,0,TRUE,2,75971,1,FALSE,8,17886,20,1,300,166,371,245,155,308,275,151,339,0.0135069002642654,0.00743858275423314,0.0166389351081531,34,FALSE,TRUE,0,"10"
"659","04ef22b9ee71c42d8ff67d23ebeab704c38bec1e",1393623946,0,0,2,0,1,1,1,0,TRUE,1,498996,1,FALSE,1,28215174,1,1,156,2697,2794,151,1828,1920,0,102,102,0.00103842159916926,0.106957424714434,0.106957424714434,2,FALSE,FALSE,0,"10"
"668","04fad1fc554efcf3cfb92cf1d6c223169d6a9342",1390316727,0,0,4,0,1,1,1,0,TRUE,3,1718622,7,FALSE,18,954867,24,1,980,420,1376,707,336,1028,840,394,1212,0.0442491844680627,0.0207829106597916,0.0638219509628538,4,FALSE,FALSE,0,"10"
"708","0541f65efaf15e87ba8abecc070b457ef7d89e35",1394191042,0,0,1,1,1,1,1,0,TRUE,2,624704,17,FALSE,43,42895,101,3,1,4694,4695,1,2924,2925,1,3473,3474,9.90982063224656e-05,0.172133584382123,0.172183133485284,2,FALSE,FALSE,0,"10"
"710","0546c8656a3728bf4375da39027e096beba4f111",1392130115,0,0,2,1,1,1,1,0,TRUE,1,67221,1,FALSE,3,13060635,5,1,22,320,329,17,302,307,12,248,248,0.0379008746355685,0.725947521865889,0.725947521865889,3,FALSE,FALSE,0,"10"
"752","05a12c9ebe558303fb1eb92a272e66fa1313b854",1395068084,0,0,26,2,2,2,1,0.371232326640876,TRUE,1,8596,1,FALSE,20,1163068.5,46,1,1181,4073,5149,831,2873,3633,200,736,911,0.029576221306651,0.108446144791054,0.134196586227192,28,FALSE,FALSE,0,"10"
"759","05b6dc8d4d4e8f8e8c8d578d8ae4432e6d736445",1389869754,0,0,2,1,1,1,1,0,TRUE,4,26754,7,FALSE,21,12614331,48,2,41,4845,4879,38,3785,3816,41,3605,3639,0.00222575516693164,0.191096979332273,0.192898781134075,3,FALSE,FALSE,0,"10"
"772","05d285b0bf1a4dae42b083bcadf25510325496fd",1392895536,0,0,4,1,1,1,1,0,TRUE,3,519143,1,FALSE,2,255,47,1,2540,3931,4609,2116,2819,3340,1867,3118,3600,0.0945583396608454,0.157884079979752,0.182282966337636,5,FALSE,FALSE,0,"10"
"787","05ee0fcdc7c2d5902beb62d6e1de36ac5b706b24",1393325383,0,0,31,51,1,1,1,0,TRUE,3,36008,3,FALSE,4,2495072,7,3,185,4084,4173,182,2779,2865,173,3346,3427,0.00876177048189738,0.168538194269601,0.172616949493932,82,FALSE,FALSE,0,"10"
"792","05f7f9bc58596000406bcbbd94123bb31b3cba33",1391624133,0,0,11,9,1,1,1,0,TRUE,2,170966,2,FALSE,5,189918,5,2,516,420,849,358,264,565,462,386,762,0.0238156473432437,0.0199063834164909,0.0392469523172676,20,FALSE,FALSE,0,"10"
"799","060b853a2f1fc9eb6e91d004ad9162e84dc66fd3",1391169691,0,0,2,1,1,1,1,0,TRUE,1,424088,1,FALSE,2,263573,3,1,270,2600,2825,204,1797,1963,67,689,745,0.0103437785214481,0.104958929114694,0.113477334955887,3,FALSE,FALSE,0,"10"
"805","06178e0d0f18d15635fbcf23e179e4fbdf8c68a8",1389184867,0,0,32,54,4,1,1,0.804232935246509,TRUE,3,10271,3,FALSE,1,1544101.75,2,1,2297,183,2474,2047,146,2187,1641,151,1789,0.0879062048289523,0.00813748059317951,0.0958295411959955,86,FALSE,FALSE,0,"10"
"814","062d2a1f801a03db09db23763f024bd0397305a0",1387381037,0,0,45,34,3,1,1,0.952103871377811,TRUE,2,4766321,2,FALSE,4,1361646,18,1,666,406,933,548,332,770,530,381,783,0.0287384315635655,0.020674351896953,0.0424311305947935,79,FALSE,FALSE,0,"10"
"827","06479ddfe3a9319fd371cd50f4d2f2316d51055a",1393788957,0,0,23,19,10,5,2,0.909744590014165,TRUE,1,11648,1,FALSE,31,1602512,143,1,2581,3980,4666,2142,2849,3370,2000,3355,3887,0.0873722818967776,0.146537420312636,0.16976683259104,42,FALSE,FALSE,0,"10"
"864","0697a941321ed6688fd2cb7bd60028c56e0e19b6",1387293079,0,0,7,0,1,1,1,0,TRUE,1,23165,4,FALSE,5,970949,82,2,107,3756,3851,67,2871,2932,89,2935,3014,0.00487619873218833,0.159072438641166,0.163352657528309,7,FALSE,FALSE,0,"10"
"876","06b5371b87528e92cff015ee0465677840e65120",1391378991,0,0,24,24,21,2,1,0.778244262658944,TRUE,1,68710,1,FALSE,6,11392558.7142857,45,2,2702,2786,2786,1717,1781,1781,2358,2437,2437,0.121918445397695,0.126001343738695,0.126001343738695,48,FALSE,FALSE,0,"10"
"882","06c27bdb5e90445b6ab89ea4315b3af235826152",1393690603,0,0,2,2,2,2,2,1,TRUE,2,20736,1,FALSE,1,1310409,11,1,874,216,1087,587,215,800,761,201,959,0.0332940096998296,0.00882597107528291,0.0419452090706515,4,FALSE,FALSE,0,"10"
"947","07429ea2a581dbf25d36e51375918e4cdb0962c9",1390476291,0,0,1,1,1,1,1,0,TRUE,1,7609,4,FALSE,1,71045,19,1,2554,2373,4899,1767,2039,3783,1966,1714,3656,0.103157121879589,0.0899412628487518,0.191787287602266,2,FALSE,FALSE,0,"10"
"983","0789c35b26b85597a9fb0e03713839643d2feb41",1390318365,0,0,11,1,1,1,1,0,TRUE,2,174416,1,FALSE,9,336484,20,2,305,392,392,295,370,370,288,370,370,0.015202524986849,0.0195160441872699,0.0195160441872699,12,FALSE,FALSE,0,"10"
"1000","079aaa9b0754db9b7b2a97cb2ea22042c6f50738",1392471705,0,0,27,39,9,4,2,0.643507062548775,TRUE,7,3477497,5,FALSE,24,4212552.375,71,1,1027,561,1291,741,372,949,873,514,1112,0.0444195974791624,0.0261740191095751,0.0565663752795284,66,FALSE,FALSE,0,"10"
"1001","079baa75606a6d8a3523a9d2541fd9327b582591",1392397272,0,0,1,1,1,1,1,0,TRUE,1,140040,1,FALSE,1,610301,1,1,423,2649,2966,371,1812,2083,367,2037,2308,0.0187134502923977,0.103635901347572,0.117416730231376,2,FALSE,FALSE,0,"10"
"1023","07d8ce32b1112dcb590c793ee51cb713e514011b",1389956075,0,0,2,0,1,1,1,0,TRUE,1,1047303,1,FALSE,2,32828329,2,1,21,327,348,14,296,310,3,9,12,0.00438116100766703,0.0109529025191676,0.0142387732749179,2,FALSE,FALSE,0,"10"
"1046","080096590b9bc30fcbaba1bb140f6aee20418e7a",1388498135,0,0,6,2,1,1,1,0,TRUE,4,25461,6,FALSE,38,685885,96,2,106,154,260,106,129,235,76,121,197,0.00414647280560043,0.00656973613354873,0.0106623586429725,8,FALSE,FALSE,0,"10"
"1062","0827f0bd6659db97fe8d8d062a1812f9f434fb50",1391880732,0,0,25,6,6,1,1,0.852412151721211,TRUE,3,555040,9,FALSE,22,7180433.33333333,66,2,246,278,466,228,218,392,235,224,402,0.0120845921450151,0.0115213272569,0.0206359772645809,31,FALSE,FALSE,0,"10"
"1077","0839c4779f18abd8b1c447648887716e0027f9f6",1389792879,0,0,4,0,1,1,1,0,TRUE,1,8117,2,FALSE,15,168355,41,1,533,436,890,336,373,636,9,0,9,0.017825311942959,0.0017825311942959,0.017825311942959,4,FALSE,FALSE,0,"10"
"1085","0841a5e3677840c6d5b81e8466c9a7d2d3905e1a",1390490910,0,1,8,8,1,1,1,0,TRUE,1,412939,1,FALSE,8,1454,21,1,2556,632,3115,1769,407,2121,671,162,812,0.102909647779479,0.0249617151607963,0.124502297090352,16,FALSE,TRUE,0,"10"
"1101","085db46d31bb5010a8486b73543d01f183b684e1",1394394972,0,0,77,92,6,1,1,0.691139180165364,TRUE,3,148630,4,FALSE,2,401730.333333333,10,1,62,435,435,62,425,425,51,399,399,0.00257196557522999,0.0197843505786923,0.0197843505786923,169,FALSE,FALSE,0,"10"
"1135","0893d2d7e5cadcbea5caca8a027ae3e28b6c5410",1389547263,0,0,4,2,1,1,1,0,TRUE,1,659438,10,FALSE,50,782570,181,1,133,2633,2754,132,1688,1809,102,2296,2388,0.00549069779839011,0.122447891678661,0.127352204275281,6,FALSE,FALSE,0,"10"
"1149","08b9e51c47ecdf6c687b3aed8bee7d7711219d25",1394204713,0,0,11,2,1,1,1,0,TRUE,3,292328,2,FALSE,11,601276,24,2,229,698,878,226,430,607,208,646,812,0.0103460224741349,0.0320281174199297,0.0402455323993862,13,FALSE,FALSE,0,"10"
"1150","08ba111719c8c4809e80e1dc8a1956dcfdd9d80d",1394719882,0,1,2,6,2,1,1,0.811278124459133,TRUE,1,123221,4,FALSE,29,5454158,64,1,279,691,880,210,477,611,249,658,824,0.0122916564236196,0.0324008063326614,0.0405624661979448,8,FALSE,TRUE,0,"10"
"1161","08c4a88a77563e50860c34164414fe014271ccc2",1392813111,2,0,17,9,3,2,1,0.487852771389291,TRUE,6,182018,7,FALSE,42,1818599,100,1,171,253,416,168,191,351,160,223,376,0.00816016218955905,0.0113532691332995,0.0191079574252408,26,TRUE,FALSE,0.0769230769230769,"10"
"1166","08cbbde61778276ccdda73d89fd64d02c623779f",1388761718,0,0,1,1,1,1,1,0,TRUE,3,4031838,9,FALSE,7,3031308,11,2,2,1440,1441,2,910,911,2,1270,1271,0.000161298994569601,0.0683370073659874,0.0683907736975106,2,FALSE,FALSE,0,"10"
"1180","08d9ef715265d33f4cf04693b0787fd75994dc42",1394525897,0,1,2,1,2,2,1,0.91829583405449,TRUE,1,221673,2,FALSE,13,6649736.5,28,1,4045,2635,4747,2866,2161,3400,3230,1959,3734,0.159508293838863,0.0967614533965245,0.18438981042654,3,FALSE,TRUE,0,"10"
"1181","08db29d5b89e05657ac19022f1ff32275201df78",1390835149,0,0,8,8,1,1,1,0,TRUE,2,4536,1,FALSE,9,268890,30,1,29,2401,2417,29,2048,2064,27,1740,1755,0.00146107284491755,0.0908474222500522,0.0916301398455437,16,FALSE,FALSE,0,"10"
"1191","08f0dbd13c3e24a61d13bd86b1d7d21f045e051f",1394616002,0,0,17,12,1,1,1,0,TRUE,1,228417,5,FALSE,7,37490793,11,1,2745,566,3256,1835,364,2159,720,161,860,0.106499261447563,0.0239290989660266,0.127178729689808,29,FALSE,FALSE,0,"10"
"1198","090124eab6f184abbe9be04f4bc1a9eee5285207",1393652173,0,0,3,3,1,1,1,0,TRUE,2,2155461,3,FALSE,6,3718737,26,1,2770,981,3402,1720,597,2093,2419,872,2969,0.121151439299124,0.0437046307884856,0.148685857321652,6,FALSE,FALSE,0,"10"
"1199","0904f76a6afceca067caf287bd9734678d6d5df1",1394160516,0,0,2,2,1,1,1,0,TRUE,1,17506,1,FALSE,2,529,2,1,491,256,543,345,200,378,66,35,73,0.0687179487179487,0.0369230769230769,0.0758974358974359,4,FALSE,FALSE,0,"10"
"1218","091d8259e0fd820801ee2ffaf87d4f42cdc52c20",1390137774,0,0,5,13,3,2,1,0.878347104761853,TRUE,1,15950,1,FALSE,5,169831.666666667,121,1,2358,3739,4352,2049,2774,3245,1699,2930,3359,0.0896766365986179,0.154613071688558,0.177243234689033,18,FALSE,FALSE,0,"10"
"1239","093fe73f915dbd2554fa4e109bfda59eeecb9a17",1391441450,0,0,17,3,1,1,1,0,TRUE,5,877138,4,FALSE,5,357298,64,2,466,4489,4512,362,3290,3308,278,3487,3506,0.0144037170882808,0.180072276716572,0.181053175012907,20,FALSE,FALSE,0,"10"
"1259","097b0a531642f79d8b240f89ca1eacca2ee59a5e",1388655172,1,0,130,19,4,1,1,0.660321507307439,TRUE,11,642349,11,FALSE,57,157037,202,1,269,384,653,265,340,606,45,328,373,0.00247618022285622,0.0177100715939064,0.020132421811918,149,TRUE,FALSE,0.00671140939597315,"10"
"1281","09c0570ce76576074fa0dd98276d959fe0287317",1389349073,0,0,2,2,1,1,1,0,TRUE,1,1476630,2,FALSE,2,2484211,5,2,118,540,657,110,436,546,105,454,558,0.00565997436992738,0.0242951730029902,0.0298483554036736,4,FALSE,FALSE,0,"10"
"1302","09e3d8a28e3e1d4903043f38553aed9d34bcde09",1391522384,0,0,66,3,8,2,1,0.815278223624323,TRUE,6,3112270,10,FALSE,2,4211763.5,3,1,268,245,513,224,227,452,247,234,481,0.0127802112857511,0.0121102808554496,0.0248389590311775,69,FALSE,FALSE,0,"10"
"1309","09f3cfee8d5e34b5f7058586c52c3fc36d295d93",1394742510,0,0,137,26,3,1,1,0.3999233055724,TRUE,4,388131,4,FALSE,5,264625,100,1,4057,2648,4764,2870,2171,3408,3242,1972,3751,0.159290731371875,0.0969104572916155,0.184291959330026,163,FALSE,FALSE,0,"10"
"1328","0a23e840e27964fad75e8b0ef7b31701c51f93d5",1393575238,0,0,3,5,1,1,1,0,TRUE,2,15104,2,FALSE,22,5198329,33,1,291,540,785,228,417,610,233,453,641,0.0117357941722253,0.022769446812779,0.0321982045237976,8,FALSE,FALSE,0,"10"
"1329","0a24d653b608886897ba8c54ab18cec97bf09404",1393849017,1,1,30,6,1,1,1,0,TRUE,5,975179,20,FALSE,1,3280638,2,4,0,2808,2808,0,1926,1926,0,2159,2159,4.99525450821719e-05,0.107897497377491,0.107897497377491,36,TRUE,TRUE,0.0277777777777778,"10"
"1330","0a274451536078366d2b43b91f9566dc748521e7",1393404889,0,0,2,2,1,1,1,0,TRUE,1,8266,1,FALSE,10,28483306,32,1,399,98,496,389,72,460,370,92,461,0.0186704242363243,0.0046801872074883,0.0232499622565548,4,FALSE,FALSE,0,"10"
"1364","0a803dc90a1ce31009a4bea3f43a2f200cb3a22e",1395064169,0,0,8,0,2,2,1,1,TRUE,2,13281,1,FALSE,18,1291452.5,40,1,249,1179,1348,246,829,995,226,1072,1224,0.0111138310893513,0.0525336597307222,0.0599755201958384,8,FALSE,FALSE,0,"10"
"1378","0a9ea1ed6f2c201445381be62305a5e8b889f321",1391513380,2,0,94,102,8,1,1,0.741253718495285,TRUE,6,892950,5,TRUE,5,283381.875,79,1,192,192,192,191,191,191,153,153,153,0.00793937206784554,0.00793937206784554,0.00793937206784554,196,TRUE,FALSE,0.0102040816326531,"10"
"1393","0ab81ef59f35d103ec8174834c4fc2a4dcced453",1391095973,0,0,18,14,2,2,1,0.928362072394868,TRUE,2,12010,2,FALSE,10,1112702,13,2,262,321,321,218,270,270,241,293,293,0.0125642490005711,0.0152640049841649,0.0152640049841649,32,FALSE,FALSE,0,"10"
"1394","0ab9188ad7ff019747cea7800a7455e709f3bf43",1393020913,0,0,56,55,3,1,1,0.575696266642531,TRUE,1,7609947,1,FALSE,38,694480.333333333,154,1,481,669,1083,366,469,782,441,636,1013,0.022308585272296,0.0321506081865442,0.0511785191540907,111,FALSE,FALSE,0,"10"
"1395","0aba7fbb5837c81351e7e4ba43044a8dbb37098c",1393699170,0,0,18,0,1,1,1,0,TRUE,1,423786,2,FALSE,9,12973705,13,2,2776,1696,4292,1726,1117,2736,2425,1400,3661,0.121354609574308,0.0700815366915112,0.183182432094442,18,FALSE,FALSE,0,"10"
"1400","0abf615fe2f18dc2ebf66ca7874b40ed6ba126c9",1387466651,0,0,3,4,3,2,1,0.869915529773626,TRUE,2,1644902,2,FALSE,5,182096,33,1,188,271,340,174,261,321,181,255,320,0.00984209387843392,0.0138438243564785,0.0173588578844906,7,FALSE,FALSE,0,"10"
"1451","0b2d05093c6fc030d40be8c873ad1e0af9bba8cc",1392991461,0,1,29,12,3,2,2,0.691866311223242,TRUE,3,607107,7,FALSE,45,82176,122,4,705,2278,2879,561,1660,2129,676,2186,2760,0.0298316735701066,0.096369084339473,0.121662113333921,41,FALSE,TRUE,0,"10"
"1453","0b2d73d725354def897d883fa164c263001c4693",1394114496,0,0,4,9,1,1,1,0,TRUE,1,164687,1,FALSE,4,15477493,7,1,11,184,193,11,153,162,11,150,159,0.000595326685518678,0.00749119412611004,0.00793768914024904,13,FALSE,FALSE,0,"10"
"1457","0b36e73112b099090f5dcbbc21d172dcc7c97f30",1390179428,0,0,161,138,24,10,2,0.827077176798401,TRUE,3,157120,3,FALSE,22,332687,153,1,121,300,334,109,290,315,120,295,329,0.00555326081967965,0.013584836385332,0.0151452567809445,299,FALSE,FALSE,0,"10"
